time,job_id,num_gpu,submit_time,start_time,end_time,ddl,executed_time,JCT,pending_time,preempt,promote,best_effort_job
4993,d36ea58c-460e-000c-6306-d8ab27964133,1,3793,9223372036854775807,4993,4573,-9223372036854770814,1200,0,0,0,0
5053,531fc7e7-ce5c-cce7-26dc-27e23b730749,1,3795,9223372036854775807,5053,5164,-9223372036854770754,1258,0,0,0,0
5113,bc55dba0-58c8-f7e4-b81e-494dab1230cb,1,3799,9223372036854775807,5113,4871,-9223372036854770694,1314,0,0,0,0
5113,488be9a1-81e5-7112-da79-b9dc90bf5f7f,1,3799,9223372036854775807,5113,5249,-9223372036854770694,1314,0,0,0,0
5113,10f377f9-92a4-0698-729e-5d522b6c6636,1,3812,9223372036854775807,5113,4595,-9223372036854770694,1301,0,0,0,0
5113,40a87869-bd1a-51ad-d029-1cd0a70a2229,1,3799,9223372036854775807,5113,4840,-9223372036854770694,1314,0,0,0,0
5113,e12a6642-0250-c97d-8cb1-b6771a395572,1,3816,9223372036854775807,5113,4781,-9223372036854770694,1297,0,0,0,0
5113,3d84456b-6929-14f2-9dd5-7793b7d82a86,1,3794,9223372036854775807,5113,5346,-9223372036854770694,1319,0,0,0,0
5113,4cd7a84e-5e88-6e1c-d5a9-192ee5190e9a,1,3802,9223372036854775807,5113,4510,-9223372036854770694,1311,0,0,0,0
5293,7b658187-c302-20f6-4ccf-d47bab78655c,1,3979,9223372036854775807,5293,5677,-9223372036854770514,1314,0,0,0,0
6553,411bf458-4230-28a3-ca2d-1d1aa3913b9b,1,5858,9223372036854775807,6553,6255,-9223372036854769254,695,0,0,0,0
6793,63999898-8f8e-95de-7871-d97e2a6c4063,1,6102,9223372036854775807,6793,6989,-9223372036854769014,691,0,0,0,0
6793,d037c5e3-3183-1b8a-98b9-562608ab8a4b,1,6080,9223372036854775807,6793,6833,-9223372036854769014,713,0,0,0,0
6853,c442a9c7-8e50-917c-b38e-5c3b5f42695c,1,6160,9223372036854775807,6853,6944,-9223372036854768954,693,0,0,0,0
7693,24785248-c0b5-770f-4b6d-35a0c7268b74,1,4178,9223372036854775807,7693,7315,-9223372036854768114,3515,0,0,0,0
7693,47b3c7f8-5cc9-c11b-5252-2ad9c063c05f,1,4181,9223372036854775807,7693,6928,-9223372036854768114,3512,0,0,0,0
7693,c3943229-9193-4764-3a43-ab38650e1236,1,4178,9223372036854775807,7693,5917,-9223372036854768114,3515,0,0,0,0
7753,a709ea60-037a-77a6-97d6-e4557008abd1,1,4183,9223372036854775807,7753,8937,-9223372036854768054,3570,0,0,0,0
12373,0ad77bbb-e545-a90d-1f30-3c94aa172ba3,1,11213,9223372036854775807,12373,11768,-9223372036854763434,1160,0,0,0,0
12493,17a3653f-2ebc-eb22-89be-54eca392c682,1,11258,9223372036854775807,12493,12548,-9223372036854763314,1235,0,0,0,0
12673,f19e1d46-d354-808a-5df8-d7b13c4bcd29,1,11463,9223372036854775807,12673,12834,-9223372036854763134,1210,0,0,0,0
13393,a03e2e89-a71b-1159-e9b0-46e22490cfe5,1,11476,9223372036854775807,13393,13683,-9223372036854762414,1917,0,0,0,0
24973,d7fba2e4-685d-9bcb-8d7d-8149e2c9ea14,2,22394,9223372036854775807,24973,26127,-9223372036854750834,2579,0,0,0,0
35053,5deca35c-ab92-da93-ed00-7cda429233eb,1,6203,9223372036854775807,35053,34859,-9223372036854740754,28850,0,0,0,0
35113,6ff27dbf-2e3a-1a0f-75b0-512cff1b2e20,1,6348,9223372036854775807,35113,33273,-9223372036854740694,28765,0,0,0,0
35113,52ac4f24-2058-7901-2e7a-962d766e08fe,1,6312,9223372036854775807,35113,46188,-9223372036854740694,28801,0,0,0,0
35173,6e55a932-ed98-e4cf-15f6-b34b8d03fa0a,1,6417,9223372036854775807,35173,28060,-9223372036854740634,28756,0,0,0,0
35233,2f3cb4af-e860-673e-611e-1ac690e32a8a,1,34489,9223372036854775807,35233,35519,-9223372036854740574,744,0,0,0,0
35233,c794ed53-9ee9-929c-d274-e1f5435585ad,1,6460,9223372036854775807,35233,40705,-9223372036854740574,28773,0,0,0,0
35293,d8a8834a-d703-2680-70e8-0bb73f8d0239,1,6410,9223372036854775807,35293,35351,-9223372036854740514,28883,0,0,0,0
35293,376265e0-da00-681a-ab2a-13cec8f3b709,1,6459,9223372036854775807,35293,32976,-9223372036854740514,28834,0,0,0,0
35413,52ce38d3-489a-1456-1a18-1622dd5530ac,1,6641,9223372036854775807,35413,46965,-9223372036854740394,28772,0,0,0,0
35413,ea434875-2386-649b-92bf-06e739e5a921,1,6639,9223372036854775807,35413,46495,-9223372036854740394,28774,0,0,0,0
35413,18745d8d-749e-4d5a-bb3b-87263d9c123a,1,34166,9223372036854775807,35413,35715,-9223372036854740394,1247,0,0,0,0
35413,785e4b79-7a18-9047-ea9f-43a9a750470e,1,6470,9223372036854775807,35413,49437,-9223372036854740394,28943,0,0,0,0
35473,d8ac924f-7eda-2377-866c-38ae88451d69,1,6465,9223372036854775807,35473,25158,-9223372036854740334,29008,0,0,0,0
35473,267f7b8c-6f56-9e06-5d31-0895d30a69a9,1,6900,9223372036854775807,35473,34353,-9223372036854740334,28573,0,0,0,0
35593,12c28897-9b66-50c7-0619-d8b02f4b8ba4,1,10438,9223372036854775807,35593,25236,-9223372036854740214,25155,0,0,0,0
35713,68e28ac8-1f21-ee82-7e4e-7c552ec7f4be,1,6956,9223372036854775807,35713,46724,-9223372036854740094,28757,0,0,0,0
35713,f15f1d41-8ec0-1abc-e837-a6b181e5e5d3,1,6898,9223372036854775807,35713,27138,-9223372036854740094,28815,0,0,0,0
35773,179ea254-7a34-2899-36bc-667e44782b10,1,6959,9223372036854775807,35773,28414,-9223372036854740034,28814,0,0,0,0
35773,c8cd2866-274e-02b5-6411-e0c066ff2eca,1,6959,9223372036854775807,35773,29249,-9223372036854740034,28814,0,0,0,0
35773,3306cef2-1339-47fc-d0c7-eebf266e0bf8,1,7149,9223372036854775807,35773,34397,-9223372036854740034,28624,0,0,0,0
35833,b66a26c3-caf2-b6c4-f0d3-8708dd0717e1,1,7154,9223372036854775807,35833,30413,-9223372036854739974,28679,0,0,0,0
35893,ef45c6ef-686d-64da-1af1-e92c025e9ed9,1,7107,9223372036854775807,35893,30766,-9223372036854739914,28786,0,0,0,0
35893,a3ba9450-73eb-2b40-8697-eb6d303b209d,1,6893,9223372036854775807,35893,36866,-9223372036854739914,29000,0,0,0,0
35953,00b4df16-b231-77b2-07d3-36903d7c623b,1,7189,9223372036854775807,35953,50051,-9223372036854739854,28764,0,0,0,0
36073,8878f572-cf1b-1759-8f19-d44e421a4a99,1,7503,9223372036854775807,36073,23717,-9223372036854739734,28570,0,0,0,0
36133,e8561d00-a0c9-4ca3-56f1-9a49a6e9ece0,1,7489,9223372036854775807,36133,45974,-9223372036854739674,28644,0,0,0,0
36193,632bf153-0460-a3f2-218c-ec4f2888c584,1,7267,9223372036854775807,36193,41513,-9223372036854739614,28926,0,0,0,0
36193,766396c5-7161-2d0d-3bc3-63292f1f1959,1,7252,9223372036854775807,36193,27336,-9223372036854739614,28941,0,0,0,0
36193,486caed1-c32f-a80f-f50f-26e02c8fdd04,1,7349,9223372036854775807,36193,33460,-9223372036854739614,28844,0,0,0,0
36193,658caa94-c9c6-ed75-cd41-f75fc6d0c37c,1,7438,9223372036854775807,36193,28762,-9223372036854739614,28755,0,0,0,0
36193,30f3da08-383a-d6f3-7c12-e89b0211af24,1,7491,9223372036854775807,36193,26577,-9223372036854739614,28702,0,0,0,0
36253,e6fd9f5a-134e-782b-875d-7c40c1568235,1,7589,9223372036854775807,36253,41714,-9223372036854739554,28664,0,0,0,0
36253,91978e7a-1b56-051e-c0a6-fdda1a83b9a3,1,7338,9223372036854775807,36253,40728,-9223372036854739554,28915,0,0,0,0
36313,91d35151-9da8-fdce-3fb2-36592d623927,1,7605,9223372036854775807,36313,49066,-9223372036854739494,28708,0,0,0,0
36373,eabc4276-a836-b345-a23b-7b34c1b3cc7d,1,7549,9223372036854775807,36373,31131,-9223372036854739434,28824,0,0,0,0
36553,68c8a81e-3470-ab92-a1fc-72376877c029,1,7693,9223372036854775807,36553,36268,-9223372036854739254,28860,0,0,0,0
36733,a03e235b-6c41-51b7-1d2d-e8daf1ec53e1,1,8049,9223372036854775807,36733,39029,-9223372036854739074,28684,0,0,0,0
36853,95a31563-952f-f3ab-d23b-8bc50487bf8f,1,7807,9223372036854775807,36853,37433,-9223372036854738954,29046,0,0,0,0
36853,64dff775-2266-4824-8f85-39db651aa96d,1,7991,9223372036854775807,36853,50646,-9223372036854738954,28862,0,0,0,0
36853,92be2952-192c-a464-34b9-084db1e6e2f9,1,8004,9223372036854775807,36853,43110,-9223372036854738954,28849,0,0,0,0
36913,b9e1cc33-ad88-9b64-8309-3f9d36079e8f,1,8045,9223372036854775807,36913,25922,-9223372036854738894,28868,0,0,0,0
36913,7381c43d-174e-4cb7-f8a3-9f3afd5c4fe5,1,8054,9223372036854775807,36913,27427,-9223372036854738894,28859,0,0,0,0
37033,5adccbba-2fb3-bfaf-fcac-b8e5fa209bde,1,8144,9223372036854775807,37033,40410,-9223372036854738774,28889,0,0,0,0
37093,8181f50b-08bd-c7a7-29e3-ff1fd938b3db,1,8158,9223372036854775807,37093,41473,-9223372036854738714,28935,0,0,0,0
37093,7e7b8cda-1408-dc45-acd0-2809368e81fe,1,8263,9223372036854775807,37093,26177,-9223372036854738714,28830,0,0,0,0
37573,2df49e3a-1107-dccd-93da-23268fbe7497,1,8808,9223372036854775807,37573,39954,-9223372036854738234,28765,0,0,0,0
37573,6c37efac-8767-4a6f-6941-64b6bdac02a8,1,8941,9223372036854775807,37573,27605,-9223372036854738234,28632,0,0,0,0
37633,91c5a281-5819-99ce-2116-ff527db85fd3,1,8658,9223372036854775807,37633,36686,-9223372036854738174,28975,0,0,0,0
37753,cca7d3a9-c329-6d09-92b7-b7d93d9e3149,1,8871,9223372036854775807,37753,37143,-9223372036854738054,28882,0,0,0,0
37753,50241ac8-7472-91d6-92c9-60b9441a40ac,1,9028,9223372036854775807,37753,31686,-9223372036854738054,28725,0,0,0,0
37753,da3c9966-3987-0bbe-e8f9-8e80a5749d6f,1,9125,9223372036854775807,37753,45914,-9223372036854738054,28628,0,0,0,0
37753,81e6f0e6-5a54-80a4-5dd5-d272158bfbe9,1,8739,9223372036854775807,37753,33943,-9223372036854738054,29014,0,0,0,0
37813,33b11856-2cef-52a9-b89c-682785e319d6,1,9022,9223372036854775807,37813,46313,-9223372036854737994,28791,0,0,0,0
37933,eb60820b-b0f9-5bec-f72e-45e4818e4059,1,9129,9223372036854775807,37933,26579,-9223372036854737874,28804,0,0,0,0
37933,7990c768-a994-e415-6385-b2b75e27da31,1,9026,9223372036854775807,37933,40350,-9223372036854737874,28907,0,0,0,0
37993,947780e4-bbd3-0feb-3081-60c7da9251c8,1,9213,9223372036854775807,37993,48161,-9223372036854737814,28780,0,0,0,0
38113,66144d23-4d11-814e-b25a-acbf12d69bbb,1,9363,9223372036854775807,38113,46331,-9223372036854737694,28750,0,0,0,0
38173,592b7881-37e5-bdd2-1a74-39259380c585,1,9295,9223372036854775807,38173,47738,-9223372036854737634,28878,0,0,0,0
38293,be178c73-e92b-928d-dc53-09bcd4b88aa9,1,9449,9223372036854775807,38293,38302,-9223372036854737514,28844,0,0,0,0
38293,bbcd356e-8ad4-e760-887a-130a3388b3b2,1,9588,9223372036854775807,38293,32795,-9223372036854737514,28705,0,0,0,0
38353,f2a16438-0513-f9a8-4ad5-c29734312acb,1,9675,9223372036854775807,38353,31128,-9223372036854737454,28678,0,0,0,0
38353,05437bdb-ee3d-109d-9eb2-42eb87f70035,1,9677,9223372036854775807,38353,42528,-9223372036854737454,28676,0,0,0,0
38353,e16a3a50-d952-efaa-d7c6-0d4d26f82533,1,9502,9223372036854775807,38353,52272,-9223372036854737454,28851,0,0,0,0
38413,f7edb168-7082-0a3b-66b5-4f88331868a1,1,9558,9223372036854775807,38413,50855,-9223372036854737394,28855,0,0,0,0
38413,d33a8a10-de11-5b7f-2301-e886d1a36a15,1,9692,9223372036854775807,38413,41572,-9223372036854737394,28721,0,0,0,0
38413,4e1ce3ad-6af4-8d79-55cb-c70d22745305,1,9591,9223372036854775807,38413,29980,-9223372036854737394,28822,0,0,0,0
38413,5150a51e-cf0d-82d8-64e2-287f08b6f9ba,1,9583,9223372036854775807,38413,46449,-9223372036854737394,28830,0,0,0,0
38413,1fa3dc79-954d-8809-1639-0c251ff9c803,1,9621,9223372036854775807,38413,39435,-9223372036854737394,28792,0,0,0,0
38473,98b2a04f-2f45-17cd-0b39-e31dfd9f3db7,1,9671,9223372036854775807,38473,45867,-9223372036854737334,28802,0,0,0,0
38473,e9a097de-a98c-d4fe-8112-5fa639bc266a,1,9687,9223372036854775807,38473,47991,-9223372036854737334,28786,0,0,0,0
38533,ac19ba05-9df6-ceeb-c021-8ccc3df7926f,1,9722,9223372036854775807,38533,35964,-9223372036854737274,28811,0,0,0,0
38533,25c16121-22d1-4004-7def-f287505cad7a,1,9585,9223372036854775807,38533,41227,-9223372036854737274,28948,0,0,0,0
38533,d1c19a55-1ae3-ca72-a027-3af0da3a84b3,1,9757,9223372036854775807,38533,50443,-9223372036854737274,28776,0,0,0,0
38593,5e19c478-4143-8597-1ea7-5453f2506a88,1,9845,9223372036854775807,38593,30128,-9223372036854737214,28748,0,0,0,0
38593,08654c2c-c2b5-cec1-4636-0b7b363a13d8,1,10011,9223372036854775807,38593,32142,-9223372036854737214,28582,0,0,0,0
38593,95345484-a694-9e6d-1fde-64dcc80db26c,1,9761,9223372036854775807,38593,26265,-9223372036854737214,28832,0,0,0,0
38713,07470b82-6709-2fda-2491-1ebf0dd0880d,1,9910,9223372036854775807,38713,36452,-9223372036854737094,28803,0,0,0,0
38713,5c85beaa-995a-0fd7-3f0d-688be49785b0,1,9919,9223372036854775807,38713,52949,-9223372036854737094,28794,0,0,0,0
38773,0d33eccc-7bf4-de92-26d5-e062c96f08b6,1,9936,9223372036854775807,38773,36640,-9223372036854737034,28837,0,0,0,0
38953,2af05b56-27b7-97e7-269e-4d3e865c9159,1,9839,9223372036854775807,38953,52708,-9223372036854736854,29114,0,0,0,0
38953,507e5991-4d08-8992-53b2-10567d68cae2,1,10079,9223372036854775807,38953,50029,-9223372036854736854,28874,0,0,0,0
39013,26967c7d-8e87-e56f-d479-c50e4e338444,1,10162,9223372036854775807,39013,40034,-9223372036854736794,28851,0,0,0,0
39193,d58b5e5d-cc69-5c5a-6eee-702f3ee57e91,1,10216,9223372036854775807,39193,40321,-9223372036854736614,28977,0,0,0,0
39193,d0e8c42c-7cc3-e1ae-aedf-c887cc1bcbb0,1,38088,9223372036854775807,39193,38879,-9223372036854736614,1105,0,0,0,0
39193,936a63ef-2c40-1ce3-8a51-06c57851a0bd,1,10155,9223372036854775807,39193,51569,-9223372036854736614,29038,0,0,0,0
39193,9cf08998-c7d9-4e88-6e83-bb202835cda5,1,10460,9223372036854775807,39193,38720,-9223372036854736614,28733,0,0,0,0
39193,a99e7c86-c14d-737e-f377-306244d64071,1,10519,9223372036854775807,39193,38814,-9223372036854736614,28674,0,0,0,0
39253,38e6a191-c0cb-ca07-b2a4-4108eb0897fc,1,10502,9223372036854775807,39253,29881,-9223372036854736554,28751,0,0,0,0
39253,c5de2e13-432c-5d80-7ce6-f817df0e6769,1,10553,9223372036854775807,39253,32067,-9223372036854736554,28700,0,0,0,0
39373,f1d81861-d530-bbcc-d76f-4d826bdd4e82,1,10446,9223372036854775807,39373,29795,-9223372036854736434,28927,0,0,0,0
39433,8fd76783-06f5-7140-a821-04fc9cc24dd2,1,10439,9223372036854775807,39433,38983,-9223372036854736374,28994,0,0,0,0
