time,ddl_satis_ratio,cluster_spec,trace_file,scheduler,scheme
20241222-23-52-22,0.24855332047395978,cluster_specs/n64g8.csv,../traces_for_ElasticFlow/cluster05.csv,gandiva,gandiva
