time,job_id,num_gpu,submit_time,start_time,end_time,ddl,executed_time,JCT,pending_time,preempt,promote,best_effort_job
11593,930dd644-e119-8ce9-0935-e6148a7c7bed,64,9940,9940,11593,25913,1653,1653,0,0,0,0
12819,ae858270-d60b-79da-8e7a-d444a656f2e3,64,11093,11146,12787,26305,1641,1694,53,0,0,0
13513,4b677169-a8ac-9025-ce52-585435a4463b,64,11851,11851,13513,31324,1662,1662,0,0,0,0
14226,c868e18d-b098-0298-f811-744f4e0929a0,32,12324,12324,14220,30085,1896,1896,0,0,0,0
14562,5c338a83-7c80-c067-9afc-00ac9bd2ce6b,32,11086,11086,14562,21749,3476,3476,0,0,0,0
15471,a2f22ccc-d2cb-e0f6-c34d-740c904df24b,32,11934,11934,15471,31023,3537,3537,0,0,0,0
15588,13fb0fdf-547c-de4a-6797-e7d69fb731b8,32,12219,12219,15588,27137,3369,3369,0,0,0,0
15950,2e7f23b7-49a9-c27a-b065-89db136209c4,64,11664,11664,15950,27828,4286,4286,0,0,0,0
16010,382310f0-949d-9991-e9b4-3912dba8bb55,64,11709,11724,15963,25493,4239,4254,15,0,0,0
16227,c0fed388-c8a0-7df4-21ac-b714262d0dee,32,12759,12759,16227,27534,3468,3468,0,0,0,0
16978,8dcecce2-537e-46b7-aa78-dfb22252b6d0,64,14159,14166,16978,28940,2812,2819,7,0,0,0
17820,08142d39-0cd1-e657-3340-f08fe7989b29,64,14229,15950,17820,33947,1870,3591,1721,0,0,0
18460,b9736cde-21bb-9549-c0ad-720a01a5bbef,64,14106,14106,18460,24832,4354,4354,0,0,0,0
19277,153d116c-54bf-a765-a923-0fd49e806e18,64,13011,13011,19277,25996,6266,6266,0,0,0,0
20907,a4734908-e057-b549-b19f-0c07ad28d2be,64,13621,13621,20907,27957,7286,7286,0,0,0,0
21666,b275fc8c-d0d4-d137-f0d2-7cb3083c1697,64,14594,15588,21666,33926,6078,7072,994,0,0,0
22159,2e76bf9c-fa2b-8231-187b-88da5a763c0a,64,13938,16010,22159,36985,6149,8221,2072,0,0,0
22219,b39f4d4b-fe63-1535-6c58-930f1c50bf4e,64,11326,11326,22168,33269,10842,10842,0,0,0,0
37087,e668117f-348a-7799-df53-4e10e2609f42,64,36801,36854,37087,38083,233,286,53,0,0,0
37210,2d35641a-a6f5-3bec-ff5e-8fc148d01517,64,36842,36854,37210,40735,356,368,12,0,0,0
37270,51e6c6d5-d555-eb38-ca14-f58bcdd0830d,64,36798,36854,37269,40125,415,471,56,0,0,0
37391,4686de3a-bae3-1876-8d3a-39f02d911d74,64,36802,36854,37391,39409,537,589,52,0,0,0
37451,71361b64-afe8-d49e-63f1-5584f8ca43f8,64,36847,36854,37394,40825,540,547,7,0,0,0
37635,7e763562-a4e2-0715-4bda-2a5f0be1de5d,64,36846,37087,37635,41140,548,789,241,0,0,0
37815,fc2dbf2f-f7b9-8b53-0dae-48adea21fea7,64,36848,36854,37815,41090,961,967,6,0,0,0
37875,b782eda6-7595-7441-69b0-983df350e590,64,36842,37451,37841,41758,390,999,609,0,0,0
37989,8ef35559-4b4e-9a40-833d-ed118a62b89f,64,36842,36854,37989,41114,1135,1147,12,0,0,0
38187,49e1850c-6071-5481-b0e6-88bb996ab5f7,64,36842,37635,38187,41915,552,1345,793,0,0,0
38247,9758e08c-9d01-d427-b230-e7871b65174f,32,36795,36854,38213,40397,1359,1418,59,0,0,0
38307,d0d7a392-f011-7f02-959f-da8105e1b554,64,36803,37815,38277,41987,462,1474,1012,0,0,0
38367,e34b2dab-5590-babf-52ab-7f212cdf8f26,64,36797,37210,38348,41189,1138,1551,413,0,0,0
38545,4195a84f-1724-7b00-e79e-b5a640b6a2a0,64,36803,37875,38545,42106,670,1742,1072,0,0,0
39078,746567a2-6436-66fe-b18b-a37a553bcc8c,64,36799,37391,39078,41587,1687,2279,592,0,0,0
39263,2eb7f6e1-5365-728c-8bd3-6f9d54fdfb9b,64,36843,36854,39263,40631,2409,2420,11,0,0,0
39458,5e6319e3-588f-948d-0177-2a6126953abf,64,36847,38307,39458,42459,1151,2611,1460,0,0,0
39518,1920a85c-8e0c-d118-5f9f-27ac39f7bed9,64,36850,38545,39467,42799,922,2617,1695,0,0,0
39701,548dea62-21ec-505a-8bbd-93915133e308,64,36794,36794,39701,42823,2907,2907,0,0,0,0
39842,a75401c7-c18f-112c-fe6a-950a162d423a,32,36794,36794,39842,42784,3048,3048,0,0,0,0
40051,0f102772-9418-3382-4da5-1e0e4202b24a,64,36842,37989,40051,42177,2062,3209,1147,0,0,0
40234,1a5162ca-ef48-e905-ab01-bf7edbddc6e8,64,36850,37270,40234,41435,2964,3384,420,0,0,0
40407,8972cc7a-6f53-e83f-cb3c-ed43732fae63,64,36797,39263,40407,42938,1144,3610,2466,0,0,0
40627,35d0e9ea-fee0-6cbe-5349-49049ae110f2,64,36799,39518,40627,43098,1109,3828,2719,0,0,0
40774,4d80b9d4-a4d8-837a-492c-40057204d88b,64,36794,36794,40774,43116,3980,3980,0,0,0,0
40834,76ab5b52-0655-230e-4747-62f819693375,64,36799,38367,40782,42541,2415,3983,1568,0,0,0
40834,c06273d4-30bc-5949-0280-0ae9ef9bf9c7,64,36804,38187,40805,42206,2618,4001,1383,0,0,0
40902,6dc47a63-d767-8828-9e78-8dd3304182fd,64,36795,40234,40902,43405,668,4107,3439,0,0,0
40962,6394aac8-6c85-d90c-a8f1-90e94e4ff148,64,36841,39458,40906,42966,1448,4065,2617,0,0,0
