time,gpu0,gpu1,gpu2,gpu3,gpu4,gpu5,gpu6,gpu7,gpu8,gpu9,gpu10,gpu11,gpu12,gpu13,gpu14,gpu15
3715485
3715485
3715485
3715485
3715485
3715485
3715485
3715485
3715485
3715485
3715485
3715485
3715485
3715485
3715485
3715485
3715485
3715485
3715485
3715485
3715485
3715485
3715485
3715485
3715485
3715485
3715485
3715485
3715485
3715485
3715485
3715485
3715485
3715485
3715485
3717585
3717585
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3717705
3721185
3721245
3721305
3721365
3721425
3721485
3721545
3721605
3721605
3721605
3721605
3721605
3721605
3721605
3721605
3721605
3721605
3721605
3721605
3721605
3721605
3722445
3722445
3722445
3722445
3722445
3722445
3722445
3722445
3722445
3722445
3722445
3722445
3722445
3722445
3722445
3722445
3722445
3722445
3722445
3722445
3722445
3722445
3722445
3722445
3722445
3722445
3722445
3722445
3722445
3722445
3722445
3724305
3724305
3724305
3724305
3724305
3724305
3724305
3724305
3724305
3724305
3724305
3724305
3724305
3724305
3725145
3725145
3725145
3725145
3725145
3725445
3725505
3725565
3725565
3725565
3725745
3725805
3725865
3725865
3725865
3725865
3725865
3726165
3726225
3726285
3726345
3726405
3726405
3726525
3726525
3726525
3726525
3726525
3726525
3726885
3726885
3726885
3726885
3726885
3726885
3726885
3726885
3726885
3726885
3726885
3726885
3726885
3726885
3726885
3726885
3726885
3727905
3727905
3727905
3727905
3727905
3727905
3727905
3727905
3727905
3727905
3727905
3727905
3727905
3727905
3727905
3727905
3727905
3727905
3727905
3727905
3727905
3727905
3727905
3727905
3727905
3727905
3727905
3727905
3727905
3729645
3729645
3729645
3729825
3729825
3729825
3730005
3730005
3730125
3730125
3730125
3730125
3730125
3730125
3730125
3730125
3730125
3730125
3730125
3730125
3730125
3730905
3730905
3730905
3730905
3730905
3730905
3730905
3730905
3730905
3730905
3730905
3730905
3730905
3730905
3730905
3730905
3730905
3730905
3730905
3730905
3730905
3730905
3730905
3730905
3730905
3730905
3730905
3730905
3730905
3730905
3730905
3730905
3730905
3730905
3730905
3730905
3730905
3730905
3730905
3730905
3733305
3733305
3733425
3733425
3733425
3733605
3733665
3733665
3733785
3733785
3733785
3733785
3733785
3733785
3733785
3733785
3733785
3733785
3733785
3733785
3733785
3733785
3733785
3733785
3733785
3733785
3733785
3733785
3733785
3733785
3733785
3733785
3733785
3733785
3733785
3733785
3733785
3733785
3733785
3733785
3733785
3733785
3735825
3735825
3735825
3735825
3735825
3735825
3735825
3735825
3735825
3735825
3735825
3735825
3735825
3735825
3735825
3735825
3735825
3735825
3735825
3735825
3735825
3735825
3735825
3735825
3735825
3737325
3737325
3737445
3737505
3737565
3737625
3737625
3737625
3737625
3737625
3737925
3737925
3737925
3737925
3737925
3737925
3737925
3737925
3737925
3737925
3737925
3737925
3737925
3737925
3737925
3737925
3737925
3737925
3739005
3739005
3739125
3739125
3739125
3739125
3739125
3739125
3739125
3739125
3739125
3739125
3739125
3739125
3739125
3739125
3739125
3739125
3739125
3739125
3739125
3739125
3739125
3739125
3739125
3739125
3739125
3739125
3739125
3739125
3739125
3740865
3740865
3740865
3740865
3740865
3740865
3740865
3740865
3740865
3740865
3740865
3740865
3740865
3740865
3740865
3740865
3740865
3740865
3740865
3740865
3740865
3740865
3740865
3740865
3740865
3740865
3740865
3740865
3742545
3742545
3742545
3742545
3742545
3742545
3742545
3742545
3742545
3742545
3742545
3742545
3743265
3743265
3743265
3743265
3743265
3743265
3743265
3743265
3743265
3743265
3743265
3743265
3743265
3743265
3743265
3743265
3743265
3744285
3744285
3744405
3744465
3744465
3744585
3744645
3744645
3744645
3744645
3744645
3744645
3744645
3744645
3744645
3745185
3745185
3745185
3745185
3745185
3745485
3745545
3745545
3745545
3745545
3745545
3745545
3745545
3745545
3745545
3745545
3745545
3745545
3745545
3745545
3745545
3745545
3746505
3746505
3746505
3746505
3746505
3746505
3746505
3746505
3746505
3746505
3746505
3746505
3746505
3746505
3746505
3746505
3747465
3747465
3747465
3747465
3747705
3747705
3747825
3747825
3747825
3747825
3747825
3748125
3748125
3748125
3748125
3748125
3748125
3748125
3748125
3748605
3748605
3748605
3748605
3748605
3748605
3748605
3748605
3748605
3748605
3748605
3748605
3748605
3748605
3748605
3748605
3749565
3749565
3749565
3749565
3749565
3749565
3749565
3749565
3749565
3749565
3749565
3749565
3749565
3749565
3750405
3750405
3750405
3750405
3750405
3750405
3750405
3750405
3750405
3750405
3750405
3750405
3750405
3750405
3750405
3750405
3750405
3750405
3750405
3750405
3750405
3750405
3750405
3750405
3750405
3750405
3751965
3751965
3751965
3751965
3751965
3751965
3751965
3751965
3751965
3751965
3751965
3751965
3751965
3751965
3751965
3751965
3751965
3751965
3751965
3751965
3751965
3751965
3751965
3751965
3751965
3751965
3751965
3751965
3751965
3751965
3751965
3751965
3751965
3751965
3751965
3751965
3751965
3751965
3751965
3754305
3754305
3754305
3754305
3754545
3754545
3754545
3754545
3754785
3754845
3754845
3754845
3754845
3754845
3754845
3754845
3754845
3754845
3754845
3754845
3754845
3755565
3755565
3755685
3755745
3755805
3755805
3755805
3755805
3755805
3755805
3755805
3755805
3755805
3755805
3756405
3756405
3756405
3756405
3756405
3756405
3756405
3756405
3756405
3756405
3756405
3756405
3756405
3756405
3756405
3756405
3756405
3756405
3756405
3756405
3756405
3756405
3756405
3757785
3757785
3757785
3757785
3757785
3757785
3757785
3758205
3758205
3758205
3758385
3758385
3758385
3758565
3758565
3758565
3758565
3758805
3758805
3758805
3758805
3758805
3759105
3759105
3759105
3759105
3759105
3759105
3759105
3759105
3759105
3759105
3759105
3759105
3759105
3759105
3759105
3759105
3760065
3760065
3760065
3760065
3760065
3760065
3760065
3760065
3760065
3760065
3760065
3760065
3760065
3760065
3760065
3760065
3760065
3760065
3760065
3760065
3760065
3760065
3760065
3760065
3760065
3760065
3760065
3761685
3761685
3761685
3761685
3761685
3761685
3761685
3761685
3761685
3762225
3762285
3762285
3762285
3762285
3762285
3762285
3762285
3762285
3762285
3762285
3762885
3762885
3762885
3762885
3762885
3762885
3762885
3762885
3762885
3762885
3763485
3763485
3763485
3763485
3763485
3763485
3763485
3763485
3763485
3763485
3763485
3763485
3763485
3763485
3763485
3763485
3763485
3763485
3764565
3764565
3764685
3764685
3764685
3764685
3764685
3764685
3764685
3764685
3764685
3764685
3764685
3764685
3764685
3764685
3765525
3765525
3765525
3765525
3765525
3765825
3765825
3765825
3765825
3765825
3765825
3765825
3765825
3765825
3765825
3765825
3765825
3765825
3765825
3765825
3766725
3766785
3766845
3766845
3766845
3767025
3767085
3767145
3767205
3767265
3767325
3767325
3767325
3767325
3767325
3767625
3767685
3767685
3767685
3767685
3767685
3767685
3767685
3767685
3767685
3767685
3767685
3767685
3767685
3767685
3767685
3767685
3767685
3767685
3767685
3767685
3767685
3767685
3767685
3767685
3767685
3767685
3767685
3767685
3767685
3767685
3767685
3769545
3769545
3769545
3769545
3769785
3769785
3769785
3769785
3769785
3769785
3769785
3769785
3769785
3769785
3769785
3769785
3770505
3770505
3770505
3770505
3770505
3770505
3770505
3770505
3770505
3770505
3770505
3770505
3770505
3770505
3770505
3770505
3770505
3770505
3770505
3770505
3770505
3770505
3770505
3770505
3770505
3770505
3770505
3770505
3770505
3770505
3770505
3772365
3772365
3772365
3772365
3772365
3772365
3772365
3772365
3772365
3772365
3772365
3772365
3772365
3772365
3772365
3772365
3772365
3773385
3773385
3773385
3773385
3773385
3773385
3773385
3773385
3773385
3773385
3773385
3773385
3773385
3773385
3773385
3773385
3773385
3773385
3774465
3774465
3774465
3774465
3774465
3774465
3774465
3774465
3774465
3774465
3774465
3774465
3774465
3774465
3774465
3774465
3774465
3774465
3774465
3774465
3774465
3774465
3774465
3775845
3775845
3775845
3775845
3775845
3775845
3776205
3776205
3776205
3776205
3776205
3776505
3776565
3776625
3776625
3776625
3776625
3776625
3776625
3776985
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3777045
3780165
3780165
3780165
3780165
3780165
3780165
3780165
3780165
3780165
3780165
3780165
3780165
3780165
3780165
3780165
3780165
3780165
3780165
3780165
3780165
3780165
3780165
3780165
3780165
3780165
3780165
3780165
3780165
3781845
3781845
3781845
3781845
3781845
3781845
3781845
3781845
3781845
3781845
3781845
3781845
3781845
3781845
3781845
3781845
3781845
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3782865
3786705
3786705
3786705
3786705
3786705
3786705
3786705
3786705
3786705
3786705
3786705
3786705
3786705
3786705
3786705
3786705
3786705
3786705
3786705
3786705
3786705
3786705
3786705
3786705
3786705
3786705
3786705
3786705
3786705
3788445
3788445
3788445
3788445
3788445
3788445
3788445
3788445
3788445
3788445
3788445
3788445
3788445
3788445
3788445
3788445
3788445
3788445
3788445
3788445
3788445
3788445
3788445
3788445
3788445
3788445
3790005
3790005
3790005
3790005
3790005
3790005
3790005
3790005
3790005
3790005
3790005
3790005
3790005
3790005
3790005
3790005
3790005
3790005
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3791085
3794445
3794445
3794445
3794445
3794445
3794445
3794445
3794445
3794445
3794445
3794445
3794445
3794445
3794445
3794445
3794445
3794445
3794445
3794445
3795585
3795585
3795585
3795585
3795585
3795585
3795585
3795585
3795585
3795585
3795585
3795585
3795585
3795585
3795585
3795585
3795585
3795585
3795585
3795585
3795585
3795585
3796905
3796905
3796905
3796905
3796905
3796905
3796905
3796905
3796905
3796905
3796905
3796905
3796905
3796905
3796905
3796905
3796905
3796905
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3797985
3801165
3801165
3801165
3801165
