time,idle_node,busy_node,full_node,idle_gpu,busy_gpu,pending_job,running_job,completed_job
3715485,0,0,0,0,0,1,0,0
3715485,0,0,0,0,0,1,0,0
3715485,0,0,0,0,0,1,0,0
3715485,0,0,0,0,0,1,0,0
3715485,0,0,0,0,0,1,0,0
3715485,0,0,0,0,0,1,0,0
3715485,0,0,0,0,0,1,0,0
3715485,0,0,0,0,0,1,0,0
3715485,0,0,0,0,0,1,0,0
3715485,0,0,0,0,0,1,0,0
3715485,0,0,0,0,0,1,0,0
3715485,0,0,0,0,0,1,0,0
3715485,0,0,0,0,0,1,0,0
3715485,0,0,0,0,0,1,0,0
3715485,0,0,0,0,0,1,0,0
3715485,0,0,0,0,0,1,0,0
3715485,0,0,0,0,0,1,0,0
3715485,0,0,0,0,0,1,0,0
3715485,0,0,0,0,0,1,0,0
3715485,0,0,0,0,0,1,0,0
3715485,0,0,0,0,0,1,0,0
3715485,0,0,0,0,0,1,0,0
3715485,0,0,0,0,0,1,0,0
3715485,0,0,0,0,0,1,0,0
3715485,0,0,0,0,0,1,0,0
3715485,0,0,0,0,0,1,0,0
3715485,0,0,0,0,0,1,0,0
3715485,0,0,0,0,0,1,0,0
3715485,0,0,0,0,0,1,0,0
3715485,0,0,0,0,0,1,0,0
3715485,0,0,0,0,0,1,0,0
3715485,0,0,0,0,0,1,0,0
3715485,0,0,0,0,0,1,0,0
3715485,0,0,0,0,0,1,0,0
3715485,0,0,0,0,0,1,0,0
3717585,0,0,0,0,0,2,0,0
3717585,0,0,0,0,0,2,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3717705,0,0,0,0,0,1,0,0
3721185,0,0,0,0,0,0,0,0
3721245,0,0,0,0,0,1,0,0
3721305,0,0,0,0,0,3,0,0
3721365,0,0,0,0,0,2,0,0
3721425,0,0,0,0,0,4,0,0
3721485,0,0,0,0,0,5,0,0
3721545,0,0,0,0,0,4,0,0
3721605,0,0,0,0,0,8,0,0
3721605,0,0,0,0,0,8,0,0
3721605,0,0,0,0,0,8,0,0
3721605,0,0,0,0,0,8,0,0
3721605,0,0,0,0,0,8,0,0
3721605,0,0,0,0,0,8,0,0
3721605,0,0,0,0,0,8,0,0
3721605,0,0,0,0,0,8,0,0
