time,job_id,num_gpu,submit_time,start_time,end_time,ddl,executed_time,JCT,pending_time,preempt,promote,best_effort_job
1822,1,1,129,240,1048.0,1283,808.0,919,0,0,0,0
5487,3,1,3120,3120,4875.0,5481,1755.0,1755,0,0,0,0
5487,5,1,4001,4001,5045.0,9223372036854775807,1044.0,1044,0,0,0,1
6886,6,1,4538,4538,6881.0,9223372036854775807,2343.0,2343,0,0,0,1
8627,4,1,3385,3385,8288.0,7049,4903.0,4903,0,0,0,0
8627,10,16,7001,7126,7797.0,9223372036854775807,671.0,796,0,0,0,1
9137,9,1,6975,7126,8649.0,9190,1523.0,1674,0,0,0,0
10670,11,1,8627,8627,10441.0,10046,1814.0,1814,0,0,0,0
12113,14,1,10432,10670,11329.0,11213,659.0,897,0,0,0,0
12113,15,1,10962,10962,11928.0,11962,966.0,966,0,0,0,0
14961,13,1,10430,10430,14608.0,13191,4178.0,4178,0,0,0,0
14961,17,4,12347,12353,13485.0,12949,1132.0,1138,0,0,0,0
22851,12,2,9137,9137,22295.0,9223372036854775807,13158.0,13158,0,0,0,1
24410,32,1,23326,23331,24407.0,9223372036854775807,1076.0,1081,0,0,0,1
24410,7,2,5487,5487,24280.0,30013,18793.0,18793,0,0,0,0
26066,31,8,23090,23091,24992.0,24314,1901.0,1902,0,0,0,0
26797,20,1,17075,17287,26533.0,25155,9246.0,9458,0,0,0,0
26797,24,1,20751,20751,26254.0,25806,5503.0,5503,0,0,0,0
26797,30,1,22851,22851,26104.0,26986,3253.0,3253,0,0,0,0
32316,37,1,26066,26066,30653.0,28925,4587.0,4587,0,0,0,0
32316,38,1,26797,26797,28038.0,27445,1241.0,1241,0,0,0,0
32316,16,1,12113,12113,31096.0,24477,18983.0,18983,0,0,0,0
32316,23,1,20319,20319,29612.0,26346,9293.0,9293,0,0,0,0
32316,26,4,21464,21464,32187.0,29583,10723.0,10723,0,0,0,0
32316,40,8,27908,27962,28750.0,28876,788.0,842,0,0,0,0
34326,19,1,17047,17047,34322.0,27416,17275.0,17275,0,0,0,0
36834,44,1,34566,34566,36114.0,9223372036854775807,1548.0,1548,0,0,0,1
36834,21,1,17098,17287,36221.0,34417,18934.0,19123,0,0,0,0
36834,29,4,22235,22235,36780.0,42884,14545.0,14545,0,0,0,0
36834,36,4,24430,24650,35943.0,27220,11293.0,11513,0,0,0,0
39314,27,1,21491,21704,38644.0,9223372036854775807,16940.0,17153,0,0,0,1
41402,46,1,36834,36834,40490.0,40229,3656.0,3656,0,0,0,0
45451,50,1,42401,42401,44510.0,45111,2109.0,2109,0,0,0,0
47135,25,1,20971,20991,46155.0,39135,25164.0,25184,0,0,0,0
48569,45,1,35716,35716,48102.0,48658,12386.0,12386,0,0,0,0
