job_id,submission_time,num_iteration,model_name,deadline,batch_size,num_gpu,duration
930dd644-e119-8ce9-0935-e6148a7c7bed,9940,42613,vgg16,25913,128,1,16235
5c338a83-7c80-c067-9afc-00ac9bd2ce6b,11086,50266,deepspeech2,21749,32,1,16627
ae858270-d60b-79da-8e7a-d444a656f2e3,11093,42293,vgg16,26305,128,1,16113
b39f4d4b-fe63-1535-6c58-930f1c50bf4e,11326,97262,bert,33269,64,1,16128
2e7f23b7-49a9-c27a-b065-89db136209c4,11664,67040,gpt2,27828,256,1,16362
382310f0-949d-9991-e9b4-3912dba8bb55,11709,66311,gpt2,25493,256,1,16184
4b677169-a8ac-9025-ce52-585435a4463b,11851,42833,vgg16,31324,128,1,16319
a2f22ccc-d2cb-e0f6-c34d-740c904df24b,11934,50269,deepspeech2,31023,32,1,16628
13fb0fdf-547c-de4a-6797-e7d69fb731b8,12219,48712,deepspeech2,27137,32,1,16113
c868e18d-b098-0298-f811-744f4e0929a0,12324,26408,deepspeech2,30085,64,1,16506
c0fed388-c8a0-7df4-21ac-b714262d0dee,12759,50145,deepspeech2,27534,32,1,16587
153d116c-54bf-a765-a923-0fd49e806e18,13011,81796,inception3,25996,64,1,16968
a4734908-e057-b549-b19f-0c07ad28d2be,13621,121282,gpt2,27957,128,1,16594
2e76bf9c-fa2b-8231-187b-88da5a763c0a,13938,58342,bert,36985,128,1,16320
b9736cde-21bb-9549-c0ad-720a01a5bbef,14106,68101,gpt2,24832,256,1,16621
8dcecce2-537e-46b7-aa78-dfb22252b6d0,14159,59242,resnet50,28940,128,1,16207
08142d39-0cd1-e657-3340-f08fe7989b29,14229,26038,deepspeech2,33947,64,1,16275
b275fc8c-d0d4-d137-f0d2-7cb3083c1697,14594,79574,inception3,33926,64,1,16507
daf5c46c-1f7e-05de-842d-29bc42a6a10d,32465,105778,bert,73562,128,1,29589
548dea62-21ec-505a-8bbd-93915133e308,36794,17194,vgg16,42823,128,1,6551
4d80b9d4-a4d8-837a-492c-40057204d88b,36794,23756,resnet50,43116,128,1,6499
d1e80ced-3dcd-010e-cd7f-7341e51d90b7,36794,47938,gpt2,45795,128,1,6559
ff7a5ced-e678-e5a3-c4f6-14cf40e57890,36794,11895,resnet50,45338,256,1,6453
a75401c7-c18f-112c-fe6a-950a162d423a,36794,19623,deepspeech2,42784,32,1,6491
0b6ee5f9-eb9d-c0bb-bb6b-106823b39ca8,36794,23617,resnet50,45536,128,1,6461
912baedc-956d-840a-9a0a-3a1f1e950771,36795,16998,vgg16,45213,128,1,6476
6dc47a63-d767-8828-9e78-8dd3304182fd,36795,17213,vgg16,43405,128,1,6558
9758e08c-9d01-d427-b230-e7871b65174f,36795,19644,deepspeech2,40397,32,1,6498
e34b2dab-5590-babf-52ab-7f212cdf8f26,36797,23917,resnet50,41189,128,1,6543
c907b6ea-c2fa-16ab-bb61-ae51766958eb,36797,16940,vgg16,46063,128,1,6454
461cd3de-7663-3886-1d38-bef3fd9d8072,36797,16939,inception3,45927,128,1,6611
8972cc7a-6f53-e83f-cb3c-ed43732fae63,36797,23950,resnet50,42938,128,1,6552
59ab9a30-6d32-17de-bfd2-e4da9f1f083c,36798,11981,resnet50,45870,256,1,6500
4cf21d8c-8188-5c0b-0b07-4323d7d30613,36798,17202,vgg16,43802,128,1,6554
9ec68909-096e-3ad9-0082-9b7cfe157a74,36798,48048,gpt2,44645,128,1,6574
51e6c6d5-d555-eb38-ca14-f58bcdd0830d,36798,8567,vgg16,40125,256,1,6522
746567a2-6436-66fe-b18b-a37a553bcc8c,36799,26575,gpt2,41587,256,1,6486
76ab5b52-0655-230e-4747-62f819693375,36799,31517,inception3,42541,64,1,6538
35d0e9ea-fee0-6cbe-5349-49049ae110f2,36799,32920,vgg16,43098,64,1,6515
e668117f-348a-7799-df53-4e10e2609f42,36801,3252,deepspeech2,38083,64,1,2033
4686de3a-bae3-1876-8d3a-39f02d911d74,36802,8391,gpt2,39409,256,1,2048
4195a84f-1724-7b00-e79e-b5a640b6a2a0,36803,19903,vgg16,42106,64,1,3939
d0d7a392-f011-7f02-959f-da8105e1b554,36803,6364,deepspeech2,41987,64,1,3978
c06273d4-30bc-5949-0280-0ae9ef9bf9c7,36804,24285,bert,42206,64,1,4027
0f7ea0c1-9e1e-2e74-12fd-be379b9e5d9c,36841,19740,bert,43541,128,1,5522
957625c5-2622-8dcd-7cf5-04df6b746257,36841,14473,vgg16,44480,128,1,5514
