job_id,submission_time,num_iteration,model_name,deadline,batch_size,num_gpu,duration
7cf37b74-5707-c3fe-e09f-c719c57f0f69,6450,92815,bert,25421,128,1,25963
f56d3c1e-16bd-927b-a5f2-fbbb3a931897,6716,78103,deepspeech2,28107,32,1,25835
be95eaab-c621-5baf-18ab-a6b82fd5449b,7756,105957,gpt2,40339,256,1,25860
f7da52ee-9f58-48cf-039c-437142b90576,7774,48499,resnet50,43765,256,1,26310
da221281-a7e3-4310-0047-4526147dc2f1,7794,189569,gpt2,24966,128,1,25937
49302e73-ad5a-e260-1bd6-b589728d1b46,7794,176884,resnet50,43899,64,1,25849
0e6acfaa-5926-f128-9c9f-f82e87e3f85b,7892,40126,vgg16,14978,64,1,7941
808fe9cf-d428-5b58-7089-79ccebbe8617,7892,15167,resnet50,13080,256,1,8228
49c636ae-fe72-166b-703e-6cdc1a205315,7893,48516,bert,17439,64,1,8045
68205818-267c-63e6-7e1b-21b8863529e0,7893,40382,inception3,19612,64,1,8377
0f440d77-09b4-0e73-a7d0-298c819526ca,7893,38859,inception3,12627,64,1,8061
719b21ae-4e91-5866-2cac-236dc98ef3d0,7893,14815,resnet50,13646,256,1,8037
bb72819f-04db-f94d-e4c1-2cb8ae0d0908,7893,21231,vgg16,14310,128,1,8089
bff23645-08c8-2cc9-2378-e00f27612a07,7893,59011,gpt2,13759,128,1,8074
71975d62-a203-aa39-4339-7cd8c741ecf3,7893,41379,vgg16,15672,64,1,8189
7343d6cd-0bbd-adfa-4ed2-2b1201e7349c,7899,39817,vgg16,18381,64,1,7880
c9e896e3-0c4e-b5e5-9433-1bc0bc5af34e,7899,58039,gpt2,19654,128,1,7941
355d3e0c-c631-1191-eb51-ac472ccbad70,7899,47702,bert,16620,64,1,7910
9efc5443-952c-390a-ad26-6ccd6aaa34ec,7899,24215,deepspeech2,16613,32,1,8010
30b78ee1-7cae-46f5-02f7-ea05d05658b2,7899,53963,resnet50,15355,64,1,7886
9e234573-8166-b84b-7c62-c0307741cf44,7900,10620,vgg16,15244,256,1,8085
7f51b999-e03c-a958-8736-4aa2e4a9b97a,7900,14807,resnet50,15552,256,1,8033
141c62a5-cc9e-577c-d9e0-c360a8cf4c38,7900,29067,bert,15479,128,1,8131
e1f5ecf7-3d12-b624-2510-0c72e8a5031f,7900,6942,vgg16,11347,128,1,2645
964399d5-12c6-ad0d-e513-28b5937617df,7900,8162,deepspeech2,9725,32,1,2700
564e5c18-ea90-516c-5de5-54859ba434b7,8101,126108,inception3,28577,64,1,26160
6ef7765c-bbb4-1b62-93d9-2099d3c2b287,8150,48346,resnet50,27796,256,1,26227
cb039ead-a836-2305-23b9-8cb49bd8501a,8325,47837,resnet50,34304,256,1,25951
9b4f65cb-1441-60b8-bc81-f8dafaee13f8,8555,106727,gpt2,44444,256,1,26048
e8ad9302-5842-4418-79d3-4ac5c5425acd,31976,2708,resnet50,32925,128,1,741
2dfd5322-e38b-3ce3-bf77-9bd26c076999,31998,1897,vgg16,33068,128,1,723
909fc614-4e9c-f119-9c06-57e57aacd83e,31999,439187,gpt2,109003,128,1,60090
28f336f2-b17d-0ebc-4d34-838a689eaea9,31999,1179,deepspeech2,32484,64,1,737
7858235a-92a2-2860-c3ff-cd1fdd595b0b,31999,3547,inception3,32956,64,1,736
8931cb9b-365b-8426-6fca-743fd83894d1,35228,40293,gpt2,45964,256,1,9834
12f66e8d-09da-9bc9-b25b-3097bac142d6,35228,36498,resnet50,49645,128,1,9985
22ab6661-b851-c2a5-a832-1268950eec6d,35228,25203,vgg16,43563,128,1,9602
93468620-4fce-7d45-c543-425fe71670a0,35228,49209,inception3,41758,64,1,10208
3ca8748a-ce39-7d68-9f33-81a275b98f5e,35228,36235,bert,46529,128,1,10136
4ef887be-0a7c-768f-db1b-bbe969095bd3,35228,39268,gpt2,40905,256,1,9584
09e048ba-8fea-12e7-c517-7c688c8a0933,35229,35910,resnet50,41419,128,1,9824
d81865c3-ae51-dd9c-1fce-71de3cf8cf93,35229,40080,gpt2,44812,256,1,9782
17761250-6691-8258-f87b-2151542199e5,35229,35957,resnet50,46335,128,1,9837
6658591e-83f2-fd01-3650-f8f31f1ea858,35230,25999,inception3,43264,128,1,10147
bd635c1a-68b4-f771-91fb-71f301fadbaa,35230,30963,deepspeech2,47526,32,1,10242
95426fe6-22dd-5339-be87-817f65f1c37f,35231,48192,inception3,48812,64,1,9997
bf60032e-d48a-fe61-87c0-3f9cf0e332f4,35231,50949,vgg16,49121,64,1,10083
0aeb5016-9e6f-b8b6-f07d-467a1d17528b,35232,53107,vgg16,46828,64,1,10510
036ce5db-f823-db9c-50e1-955111857cf7,35232,15629,deepspeech2,42131,64,1,9769
37b1fac3-5997-36a5-6f36-4773035dfa90,35232,26452,vgg16,44497,128,1,10078
c42ef839-c50c-9360-e39a-ec5bcd07b08c,35232,13140,vgg16,46158,256,1,10003
603a9c0f-c318-3758-eee1-2082a35cde7d,35232,37021,resnet50,41081,128,1,10128
d0fc4893-40a6-6aa1-b9a0-47630b43e448,35232,25833,inception3,42907,128,1,10082
c6133d47-ba33-1908-9241-e466d8c7b465,35232,18658,resnet50,43421,256,1,10122
b10b737d-2069-5dd6-b970-c876b32e0a6a,35234,52809,vgg16,47166,64,1,10451
ba3bd7f1-cac0-f1c3-5da7-1c0b1b7fb2d9,35235,48264,inception3,44164,64,1,10012
a3e59054-e2b1-4ab5-ffeb-7d36e479cc2f,35236,61247,bert,46974,64,1,10156
a6a37a3b-c1f3-4cc6-5bff-622ae608f79a,35236,26214,inception3,44454,128,1,10231
351fe339-3bca-ab10-9f87-ee093c862d8a,35236,37774,resnet50,40717,128,1,10334
483ad594-418e-6742-8ff2-6636de6fe2ee,35236,25453,inception3,46937,128,1,9934
8a5d6b12-1c18-932f-071d-f105bf989f60,35236,25533,inception3,49534,128,1,9965
18baf70c-206e-0281-b969-98efa09ace37,35236,18935,resnet50,49761,256,1,10272
61cd2999-1c72-aa86-3a09-4bd51d5fe68f,35237,35681,bert,45093,128,1,9981
a9ec62c6-98dc-5475-85fb-df230efab78a,35237,37043,resnet50,50200,128,1,10134
f0a32841-ae22-15d9-2247-3986321294bd,35240,49585,inception3,49864,64,1,10286
6773d4c2-f52b-a5ba-a778-eb33238a1925,35240,13543,vgg16,43867,256,1,10310
2967b1d2-d990-5d03-f55b-632d97e80293,35240,60680,bert,45976,64,1,10062
ebe1e0d5-ea68-54be-b966-6872dc5084af,35240,73863,gpt2,46361,128,1,10106
56abbf7a-b105-6129-8acd-b5e1c12db5d0,35240,75390,gpt2,50491,128,1,10315
69d8d5e4-50fa-0146-36c6-9cb8b723bd30,35241,30485,deepspeech2,44415,32,1,10084
441d9173-fb5b-8f47-dda6-0b1afda78c8c,35241,74257,gpt2,47853,128,1,10160
70190af8-b2a7-fd6c-2464-cf3e1c23c511,35241,61983,bert,43978,64,1,10278
ef03e3d0-5117-b6a6-6c49-0f33a23c3e80,35241,30890,deepspeech2,44837,32,1,10218
13305707-6605-b350-7b93-0f96154eb8cd,35242,27465,vgg16,47532,128,1,10464
05fc098c-dc2a-7f6d-c46e-c71baf6d008f,35243,29877,deepspeech2,47701,32,1,9883
916ef72a-4edd-23a9-50b0-a9ea1fce96eb,35244,71611,gpt2,47793,128,1,9798
8d69a53f-82e8-36a7-59e1-8c5e44469740,35244,35036,resnet50,48229,128,1,9585
376c05ad-581b-3151-883f-b047247e62ca,35245,48989,vgg16,41339,64,1,9695
9110dc27-6b7a-7611-ec6e-fcf17d5560b3,35245,13807,vgg16,46513,256,1,10511
bae57189-bb92-cd6f-a00b-acbcaf59efc4,35245,48341,inception3,45896,64,1,10028
2c81693c-c4ac-ded2-b690-07696ab95abb,35245,25956,inception3,47474,128,1,10130
72bc796b-3329-8b1c-4ed8-8716bd73d39b,35245,13148,vgg16,49529,256,1,10009
58dd1aea-e879-aea8-5355-9cd42f07af46,35246,35155,bert,46154,128,1,9834
2bdfdc8c-e0fc-c348-c29c-decea372de1c,35247,34583,bert,42378,128,1,9674
19a23ca1-849b-a889-7668-95e7c0364302,35247,47444,inception3,47410,64,1,9842
4bad763e-399f-a504-470b-dbe0211a5ed8,35248,15149,deepspeech2,41294,64,1,9469
1d32a9b2-961f-230d-8907-1128b96524a0,35249,46813,inception3,41045,64,1,9711
fc71f069-1c52-ea68-aed7-46947e8edcc1,35249,50333,vgg16,41838,64,1,9961
ccac1c4b-6f4a-866a-f37a-33e21aaa626a,35249,15799,deepspeech2,45099,64,1,9875
cc735f42-0c12-684a-68c9-5ca0ec185e57,35250,39715,gpt2,49247,256,1,9693
e51ad123-1231-6657-1eb4-0a8dfab1667b,35250,18430,resnet50,49754,256,1,9998
57fbf2e0-8485-ede4-ef00-41023012c1e3,35250,15436,deepspeech2,40598,64,1,9648
dfb8c37c-bca5-611b-805a-903164743c52,35251,25552,vgg16,48458,128,1,9735
d1b9ded8-a782-8ae4-7d2c-96aaedf48091,35251,73015,gpt2,42339,128,1,9990
09895c3f-9a95-cbe2-ea6d-7d38f73c37ea,35253,12847,vgg16,41151,256,1,9780
e4fb50bb-dd64-6a9d-0006-e58f1f8886ba,35253,35804,resnet50,47078,128,1,9795
2f270564-15bf-245b-ba37-93e000e8609d,35253,71904,gpt2,48451,128,1,9838
f87fd2c6-cd4a-d062-043b-48f7a603949f,35253,49917,inception3,47091,64,1,10355
69c57efd-e4a8-8be2-677f-ee4c361a516e,35253,12965,vgg16,46348,256,1,9870
bcf581ac-d68c-cf4e-3ecf-c2d13a905fea,35254,50535,vgg16,49681,64,1,10001
df34b3c5-4dbd-485b-d19f-c2a6b1be6507,38685,12604,deepspeech2,43131,64,1,7878
77d5831c-750d-a6eb-7e92-ecf4b06d7fdc,38685,10276,vgg16,45153,256,1,7823
846d8c0c-2082-92b7-1b73-0410baf6f412,38686,56577,resnet50,49519,64,1,8268
85f68f89-ac9d-6fb8-45fe-9700789b3cf3,38686,32795,gpt2,44889,256,1,8004
1bca3d58-d214-49d9-1bfd-68b8c1724fa4,38686,20399,vgg16,48886,128,1,7772
0fdee23e-8fef-ea06-c19f-674e62258054,38686,15504,resnet50,49987,256,1,8411
bf71b0a0-d2f8-7c2d-7d64-9f3e502afb6b,38686,14597,resnet50,43670,256,1,7919
45e9f315-b92d-8bc5-fc6e-e730252bfb3e,38686,12842,deepspeech2,44126,64,1,8027
cd83eeac-a187-77e3-8c68-3ca3e95dab0f,38686,56650,gpt2,48631,128,1,7751
6cbe69b4-bc54-64c7-f11f-d00d25a87944,38686,31852,gpt2,49013,256,1,7774
c2436814-ff28-3781-5b77-4db1f6765be8,38689,38367,inception3,50091,64,1,7959
9e352fd6-67a0-5048-7d5f-8ae41a466e48,38689,19860,inception3,43026,128,1,7751
e4565770-eed3-1bd1-65e2-ca3643cc32ac,38689,55503,resnet50,45216,64,1,8111
abd06c5b-cc94-6b8c-fd2f-297dd6965ed1,38690,21636,inception3,45055,128,1,8444
9571298b-466d-9b4a-5de7-8c86689cc1ad,38690,23629,deepspeech2,43550,32,1,7816
5f99ecbd-d23b-525e-4442-3d06996b2fff,38690,10618,vgg16,50500,256,1,8083
87c22a9a-77d1-8b01-b8e8-c672be7fb66e,38690,54675,resnet50,48815,64,1,7990
7f1943e5-c2d7-0138-64c5-b651e2aed498,38690,10552,vgg16,49065,256,1,8033
9a62d78c-3511-7dcb-142c-cedb671d0f5a,38691,10800,vgg16,42988,256,1,8222
aba511ce-b140-7ac2-671c-65534ea97d34,38692,34323,gpt2,47166,256,1,8377
fc3138ab-dc73-cba3-58ef-ee9f3b76869b,38693,12922,deepspeech2,48741,64,1,8077
c1100895-d334-58db-a7f7-be4b95093e90,38694,31955,gpt2,45375,256,1,7799
4917e9ba-c91f-0f86-6e5b-875f2d4258d8,38694,32778,gpt2,47971,256,1,8000
35c5f871-0f83-661c-ee3c-43a925307638,38694,27680,bert,49179,128,1,7743
f67d7589-3cc9-0a1e-5954-bcae3ed19cc5,38697,22858,deepspeech2,44583,32,1,7561
9d4f58be-2475-6e2c-7f5e-d98829f16d3c,38697,23916,deepspeech2,43943,32,1,7911
c87af26d-5ae2-7936-2f87-031a166ee552,38698,60612,gpt2,45640,128,1,8293
12890eb2-14fe-713e-ac5a-c39f8470cbd8,38698,57644,gpt2,44073,128,1,7887
09ab5237-6055-cde1-b3cf-2f81dea93d7b,38698,53621,resnet50,48558,64,1,7836
902e97b0-fe31-338f-29de-b1c00bdb8660,38698,39069,vgg16,44340,64,1,7732
d770f789-06ad-cab4-8528-eda10aaa1d5b,38699,47063,bert,49888,64,1,7804
6188b0e0-e873-f9fb-ade0-a9b26bf19596,38700,31184,gpt2,48928,256,1,7611
96d63983-86a8-67a7-6a98-da02306570a3,38700,45760,bert,49049,64,1,7588
cf2b9c4d-01d3-1ef1-205c-57e5cf2a4658,38701,9969,vgg16,42725,256,1,7589
948d8465-ecbb-743a-c9ba-d575a913e969,38701,24161,deepspeech2,43845,32,1,7992
c8473aca-5fb6-6ffe-308a-77e41532d942,38701,36853,inception3,49677,64,1,7645
2cc5d4db-14db-ec9d-34a5-0d282f6d72e3,38701,28145,bert,45494,128,1,7873
e697354b-6a6e-0076-c804-f6e9b266859b,38701,20034,inception3,46764,128,1,7819
967e60e6-0087-4358-6dd8-e21b37be4970,38702,51322,resnet50,45153,64,1,7500
3b8830ea-1d72-3ade-27c7-9507abd6a46d,38702,9960,vgg16,46718,256,1,7582
2b3330c8-46aa-ae46-579b-0c542360eebb,38703,40120,vgg16,46465,64,1,7940
cafe4054-8801-cc2f-3fe4-2fc69cc1aec0,38705,27809,bert,46231,128,1,7779
f66749fe-f47c-5c02-9566-5032210817ba,38705,28928,bert,50174,128,1,8092
0c312a3d-7efd-92aa-1470-eb2c73b7a54c,38705,28482,resnet50,46783,128,1,7792
0836127c-a9e4-18f3-b8c7-55dd37a2d1aa,38705,28599,resnet50,45002,128,1,7824
0aeea207-eb03-6591-4972-dc86afcd6edf,38705,19809,inception3,46643,128,1,7731
731da814-30cd-e3ea-cbcc-60e5f0df3695,38706,20473,vgg16,43361,128,1,7800
3afef5b8-5194-fc02-e740-d684709aefb7,55884,34764,vgg16,79829,256,1,26464
dad56c30-217e-b7de-0811-dbfd636aa135,56207,125081,inception3,92874,64,1,25947
7e348e6f-d479-5b21-946d-f881c1889dc5,56474,156369,bert,90150,64,1,25929
dd802334-ff5d-3f22-ac01-a5610dfb1823,56474,92751,bert,81052,128,1,25945
78a43f9b-7e2e-7fb8-7d22-ca3cfbc01240,56474,178889,resnet50,85008,64,1,26142
c5f9dc62-7321-5cbb-320a-dbb94ce620d7,56679,178109,resnet50,86374,64,1,26028
b2582cb6-3700-c7e6-31bb-c8b2db82419a,56762,47898,resnet50,85576,256,1,25984
eb57e9b2-9b65-9a05-1000-38eb52acf5d5,56976,41615,deepspeech2,93038,64,1,26011
429642a1-8a76-a7ee-252c-9e1ae1df9383,56998,66332,inception3,80415,128,1,25888
d874654f-ee58-bd90-05ce-021b30e3c45e,57004,188977,gpt2,82987,128,1,25856
73ee7e3c-045f-12ae-5ad8-8291ca22adcd,57004,47872,resnet50,79277,256,1,25970
a59df59f-c32d-7a49-3be3-edbe51ea97b2,57057,34082,vgg16,81936,256,1,25945
6239a01d-dd48-7f19-015a-9eee21d628c4,57134,130676,vgg16,87182,64,1,25861
6b1eb106-5d5f-1174-dfbd-05289c931ca0,57150,189437,gpt2,73444,128,1,25919
d88f90d9-5199-7d88-5fdb-2134380a016c,57172,156507,bert,94802,64,1,25952
4da65d91-78e6-c0b1-8e9f-a2dc03c88563,57181,94568,resnet50,89258,128,1,25871
7dfc0016-5724-9829-c950-1f0d007a78ad,57190,66686,inception3,89758,128,1,26026
b1550d10-7885-c862-fe07-46d9e295dc8c,57343,125389,inception3,82373,64,1,26011
030117ff-af3f-6f3b-aac0-8e9558efe1af,57593,47684,resnet50,70944,256,1,25868
407896e9-df2d-5502-264a-5cb72e072eca,57667,156917,bert,91810,64,1,26020
314ae079-5e6e-c662-788b-1b19c736c148,57688,189152,gpt2,70727,128,1,25880
39a8ab5a-bf9c-61e7-ea47-8c843f67ed89,57817,81171,deepspeech2,94490,32,1,26850
d39b4a86-8b3a-3cef-bf42-af24915408cb,57868,161501,bert,90630,64,1,26780
97473324-2e77-51a8-0c41-b882c6792220,57900,47623,resnet50,73769,256,1,25835
64036ee6-0216-a502-3ecb-9fc1079276d3,57940,155983,bert,88457,64,1,25865
832cd3e5-7231-6190-fd6f-501937d376b9,57945,105670,gpt2,91391,256,1,25790
931589d9-b275-0cee-b2ae-16ebe19ee584,58084,47557,resnet50,77379,256,1,25799
75518597-2722-43f1-69e0-23047e54d133,58163,177171,resnet50,81672,64,1,25891
65cef31c-a62a-9b17-baf9-f119d5259eec,58286,33994,vgg16,90185,256,1,25878
fd1d6a50-ccd2-8ff4-4c24-fe6cffac0501,58288,94714,resnet50,89686,128,1,25911
f57ef1ad-e842-b308-029e-d8dd9ebb672a,58473,177937,resnet50,80384,64,1,26003
9638c694-b30a-949c-eca4-c1f877afacf7,100112,20575,vgg16,111455,128,1,7839
f880d021-a5c8-5263-47a8-cd4bc4b8fb73,100112,37281,vgg16,108258,64,1,7378
dbf19a2c-e10a-c374-ce4c-e64225b1f820,100113,52909,resnet50,109458,64,1,7732
ae22c8d4-7489-dbed-1783-959b83deef4d,100113,14103,resnet50,106011,256,1,7651
6a4b34ad-a875-502b-7dd1-c8f403f175a5,100113,50884,resnet50,105057,64,1,7436
8840a662-bdda-d999-5827-a791e2abc67b,100113,23680,deepspeech2,105450,32,1,7833
b3f13340-c79d-fff2-4400-d880cfe81127,100114,20809,vgg16,107138,128,1,7928
e3f302d0-5f21-fba2-d016-f08b913df498,100114,11973,deepspeech2,108250,64,1,7484
29d0120f-94a9-5a7d-c15e-5000ff99d2ac,100115,23695,deepspeech2,106285,32,1,7838
24cd3f0c-1387-9e4b-3378-4438f7fb3812,100116,27916,bert,111601,128,1,7809
673d1e66-5c91-b07b-692e-5bd7e6fe130a,100118,11820,deepspeech2,109937,64,1,7388
83993bbb-3ab7-83e4-1dbe-6606948f7082,100118,27451,bert,106711,128,1,7679
d6f8e1cf-17c7-8927-c363-1b34f02864b8,100120,27051,bert,109634,128,1,7567
3f65fbc7-69e9-d14f-d275-202c5fa8637b,100121,20433,vgg16,105850,128,1,7785
5808b962-2673-023a-d4e8-4b41af017211,100121,32147,gpt2,105340,256,1,7846
15f6eb66-4ab1-5193-9957-4b91e15eb0b5,100122,19296,inception3,110341,128,1,7531
a2b021d3-71f9-74f8-ab7f-428b1e06f727,100124,38179,inception3,107135,64,1,7920
91c8ce95-814a-e0b4-e853-333d7bbdecb1,100125,12172,deepspeech2,109923,64,1,7608
a29eaa64-7fa2-f52f-2ad2-79b69089e827,100125,30840,gpt2,108021,256,1,7527
1521829a-72b3-3670-9944-6b2202018450,100125,22821,deepspeech2,110747,32,1,7549
c5c4467c-544e-ae0e-2abb-7000974a2c88,100128,38382,vgg16,108913,64,1,7596
a376b10b-69ca-9b7a-6eb1-52517b05b7ef,100128,13917,resnet50,106114,256,1,7550
4fc68e9c-ab44-247f-5d9a-ffd34cf44571,100129,19756,vgg16,110452,128,1,7527
11117be3-c89a-46cd-0035-9bb2288dead6,100131,22891,deepspeech2,109101,32,1,7572
3b7dacd2-1c50-7562-bf9e-6561a026978d,100131,20084,vgg16,106264,128,1,7652
2a422de1-33eb-ecd4-af8a-4fdb79b912ee,100132,31193,gpt2,106692,256,1,7613
a8534019-03db-cf26-10e2-7ffc781acc67,100133,40343,vgg16,110209,64,1,7984
9f737e48-dd51-0b3f-a488-6cb0e63b9383,100135,23196,deepspeech2,109816,32,1,7673
3eb4f363-456c-791f-726f-f0855962198d,100136,14557,resnet50,109183,256,1,7897
9c335245-34b2-a317-3353-dfedf3856948,100138,53231,resnet50,109251,64,1,7779
b86e23a5-1b25-4524-cf67-4e848a8f6186,100139,14785,resnet50,111134,256,1,8021
10d28255-1e8c-40a0-5d5d-44f32005dce6,100140,46080,bert,110184,64,1,7641
bd886452-c707-614d-cff0-87859355c553,100141,55539,gpt2,105553,128,1,7599
5d1071b8-9c18-711c-34e5-52d8619691fe,100141,31500,gpt2,109559,256,1,7688
608b9004-6f24-b6bf-bc78-22b9c67f3362,100142,14557,resnet50,108851,256,1,7897
88d2ba17-5b1f-e7b9-3006-7e9d42ecf39e,100143,20596,vgg16,106541,128,1,7847
414a8bdc-9154-aa53-7fff-a7522d213d1f,100143,32147,gpt2,104881,256,1,7846
c11d3f0d-a988-e291-db03-a033e48c79e7,100144,20531,vgg16,106499,128,1,7822
a991e2ae-d7a0-ce6b-a300-3c5597ac153a,100146,31537,gpt2,108057,256,1,7697
743035b8-a4b8-d5ae-ac68-b945516e4c9b,100147,20013,vgg16,107304,128,1,7625
b9e7b560-6c77-cd36-b71f-acd0f99212c5,100148,52047,resnet50,110593,64,1,7606
970f24de-409b-ae92-a320-7634886ded0d,100148,23266,deepspeech2,107537,32,1,7696
c184b8ee-5c12-842a-165c-170df078954a,100150,24142,deepspeech2,110048,32,1,7986
52e3d320-7fc6-dbca-bd11-e85ad41d64a1,100150,55099,resnet50,107474,64,1,8052
7f78a63a-f311-c8cf-934b-c1e858bd3fd9,100152,147463,gpt2,126143,128,1,20176
054c5200-a12b-40ff-4d5a-3dc449d7e8c5,100153,32529,bert,103123,64,1,5394
07a53b36-d086-de68-2b1c-db30730b7c4a,100154,49632,resnet50,105284,64,1,7253
fe9b780c-a9ed-fac2-b3bf-9f7f9569c9cd,100156,36174,vgg16,103781,64,1,7159
51c3aaa9-f5f7-b994-6c8a-efa190fc11bf,100156,48167,resnet50,106554,64,1,7039
58e9e197-ead4-a782-5e7b-ed8550ecda55,100157,52046,gpt2,107549,128,1,7121
a828304e-1267-a6f0-1402-ab19d51b6741,100158,18182,inception3,110136,128,1,7096
29b4263b-bc59-c5df-51cf-1a403e85724b,100160,54151,gpt2,106401,128,1,7409
8eb2e484-bdc9-cf24-4c65-bb71ebacbe77,100160,53610,gpt2,110530,128,1,7335
8a81dc7c-5682-ab8d-7260-f94b893d531d,100161,46188,bert,104161,64,1,7659
70bd380a-208a-081e-7f15-bb21b92ac99e,100161,13106,resnet50,106274,256,1,7110
cc42bcd1-1a1a-158c-ea0f-48f96ff7424d,100163,19982,vgg16,107759,128,1,7613
cd6c7041-8c9b-e6ef-a9d6-338bf778d31f,100164,12394,deepspeech2,105064,64,1,7747
85ca1dad-5468-2881-72e1-47aeeadfd279,100165,13441,resnet50,109032,256,1,7292
ffa10a56-7704-0968-07df-26fa1f8695f5,100165,31123,gpt2,107222,256,1,7596
ae890d71-3593-6623-4fb0-ef847ff8dc1b,100167,9344,vgg16,105060,256,1,7113
bc6b8cfd-19a3-bb0e-52c1-868a563edd1a,100169,30787,gpt2,110948,256,1,7514
c6077a34-c1ce-a286-c15d-1a09b22123b6,100169,31090,gpt2,104104,256,1,7588
1ff36a6f-2001-e126-3fcb-dcfcd4d53aad,100169,13830,resnet50,110150,256,1,7503
9661f345-e8e0-45fc-5a04-0b83237b42f3,100171,19855,inception3,111193,128,1,7749
5b1ac2e2-3919-5b9d-f987-1d3c02d9a928,100174,26124,resnet50,108583,128,1,7147
ddecc7e5-0d95-430d-2c83-b6758c820fa4,116049,28946,inception3,122024,128,1,11297
d6408d37-e92c-3c0f-acda-4dceebe2712d,116504,17783,deepspeech2,125709,64,1,11115
beef7159-5e10-43f4-004c-f3afa67227fa,116651,21984,resnet50,123884,256,1,11926
54613dc9-1604-99a5-fc8c-608ab54ba43b,116979,55172,inception3,132440,64,1,11445
87cc1b60-1e27-918f-3953-f231f62e2314,117250,76162,resnet50,124080,64,1,11130
50f0ffc4-451c-cbf1-4a0e-2a852e90f6a8,121611,7785,resnet50,124248,128,1,2130
7e48624e-74fe-8e76-f9d2-da8c31eb5f8c,127359,2889,vgg16,128058,128,1,1101
8cb2fa61-cc3f-a18f-0ac1-83f005cc45e6,132641,124517,inception3,168050,64,1,25830
4240fca0-6783-0e79-9294-72b0ce783cfe,135196,130847,vgg16,151013,64,1,25895
1fa13985-2bc8-eb0d-e3a3-977a17f3baac,135300,125245,inception3,161120,64,1,25981
d7bc40fc-6b6e-134d-d25f-ededf74fed1c,135379,34003,vgg16,154756,256,1,25885
05849aa3-0da2-ae47-e5b6-fef7797693e2,135463,47861,resnet50,155748,256,1,25964
a52244d7-b4be-568c-ee0a-acd5b1366d68,135511,93001,bert,172098,128,1,26015
7d891ecf-9f42-73f5-4d40-fa78ed201a6b,135559,177547,resnet50,161040,64,1,25946
602f13de-4741-315c-80de-a73e6db3a7fc,135559,156091,bert,168881,64,1,25883
3d5699b6-97c4-3e54-a894-3ca455300eb5,135567,178410,resnet50,165229,64,1,26072
7f681bd6-7a94-380b-9ade-72121d2b415a,135631,156875,bert,152646,64,1,26013
7afbb3e6-8674-fad2-4343-3f1b1e5aaf93,135737,68018,vgg16,162793,128,1,25914
bea1c3fa-49a3-e7ca-5578-6527af7b6e16,135778,34067,vgg16,155636,256,1,25933
bf12c5c1-c420-af00-2fb4-e12e4e504b1c,135801,130681,vgg16,170149,64,1,25862
05c4a7c2-922d-87e0-4766-843e1a3ec3b0,135832,177582,resnet50,165977,64,1,25951
1d87de0e-65e0-e067-0dd8-03c937ed5a98,135867,67947,vgg16,161124,128,1,25887
0cb553a6-4d81-78bc-a639-d7e5ea842bf6,135901,189722,gpt2,152709,128,1,25958
fdbadd52-1c2c-ffcd-2567-eabd04374832,135911,68023,vgg16,152304,128,1,25916
c28cdf3e-f2df-c452-43ff-5dd4f8742e05,135936,92633,bert,161800,128,1,25912
