job_id,submission_time,num_iteration,model_name,deadline,batch_size,num_gpu,duration
0e0630cd-996d-5c50-fc04-a168652ffb49,2015990,11752,gpt2,2016874,128,1,1608
90ce77e9-7513-03b9-c7de-96ea2b0fbe44,2016071,12118,gpt2,2018511,128,1,1658
668c879b-d2dc-42c8-32b8-d8aa21768dd7,2016132,7934,inception3,2017401,64,1,1646
7118e364-7709-7749-527e-ecfaa79ac9aa,2016138,10777,resnet50,2017919,64,1,1575
292bd156-db94-6570-1ac7-0ec0ab8ddeb4,2016147,2157,vgg16,2018087,256,1,1642
f6ff3521-c225-0530-952a-53459682d9ff,2016151,7953,vgg16,2017011,64,1,1574
01bb819c-4dfe-1117-22af-711f1b628a9d,2016187,6257,resnet50,2017262,128,1,1712
2c6a6e9a-3280-67a1-4187-222b257d5e52,2016197,4365,vgg16,2017785,128,1,1663
9fd34579-4667-72ce-204e-178c10d08d11,2016265,5175,deepspeech2,2017243,32,1,1712
b576255e-9854-9f22-2102-f9c964575bc4,2016283,3137,resnet50,2017446,256,1,1702
af70de70-2b69-c95e-8567-1b58926bffa5,2026464,7920,inception3,2027488,64,1,1643
ec50ace4-80a5-2e65-afa2-855967c96204,2026487,11564,resnet50,2028445,64,1,1690
71efe72a-ae13-591e-84fa-4c7239e7a4f1,2026487,4435,vgg16,2028678,128,1,1690
32a447b2-ef04-e57d-cdcc-c33aa9434aa0,2026508,6048,bert,2027689,128,1,1692
95831d58-ef4c-5119-8da5-d39b42c21797,2026509,6334,bert,2028540,128,1,1772
4aea1b8f-b43c-de0a-fa9f-c10e52daf681,2026510,4651,vgg16,2028979,128,1,1772
f2c84743-9027-e770-2460-d0d2904883c1,2026510,7354,gpt2,2028648,256,1,1795
8567c805-34f5-41c0-c8c5-eb2a7490adeb,2026511,4291,inception3,2027791,128,1,1675
d867888b-7ff6-b824-152a-eaec2bdfcb41,2026515,12159,resnet50,2028393,64,1,1777
e2add909-c521-bf2d-dc45-d539c03f3538,2026516,3305,resnet50,2028670,256,1,1793
e2aa7a5d-278e-d00d-ba02-66efbe055787,2026518,2870,deepspeech2,2027851,64,1,1794
8412a335-d88c-656d-b61e-5fdb1a435206,2026518,9151,vgg16,2028308,64,1,1811
48ca7651-92f5-df7b-0323-d342df6a8f93,2026520,12207,resnet50,2028105,64,1,1784
2fb21e66-7ed1-7aab-c9b7-c9bc65a16fa9,2026521,2356,vgg16,2027552,256,1,1794
7cea2045-c268-283e-e32f-2e63b7fddd71,2026527,6455,resnet50,2027924,128,1,1766
3f8c1097-c4da-2c2e-1bff-a27915c1604f,2026527,9080,vgg16,2028388,64,1,1797
59b9222c-115a-ffac-b173-fcdf3fe1e8f3,2026527,9080,vgg16,2027556,64,1,1797
493e904d-30ec-2796-a59b-457fc0d7ac73,2026529,8460,inception3,2028521,64,1,1755
b89f72f3-2a60-c652-e714-7668cf1d7d3a,2026535,12207,resnet50,2028079,64,1,1784
19b17e80-dea4-ae17-54fd-9ad39716108e,2026578,2822,deepspeech2,2029175,64,1,1764
9d66e815-5a41-53b3-e95f-176cdebac186,2026578,2317,vgg16,2028613,256,1,1764
45f18619-54f9-0429-a7de-02ccdda4f4a7,2026584,5987,resnet50,2028252,128,1,1638
01bf9e73-3f80-0385-ef92-40b652d78f10,2028953,6670,gpt2,2030499,256,1,1628
e3082ddc-c9c0-4b7d-6ba4-170b4e9d23e9,2028954,8099,vgg16,2030820,64,1,1603
1f8b4af1-96bc-532d-ac11-7babd6642fe8,2028962,4994,deepspeech2,2030739,32,1,1652
64880945-ad1d-b537-d7f3-4368c2efeecb,2028978,11256,resnet50,2030159,64,1,1645
42378962-e4fd-6c34-d670-7a2129dc073e,2028979,8317,vgg16,2031151,64,1,1646
3ee82983-d557-4241-91dd-b9bf613d2de9,2080406,469713,inception3,2133334,128,64,38062
96fc734d-a003-cd28-ca8f-3653c9af18f8,2080533,47153,inception3,2084565,128,64,3821
a65be22b-d5a3-86d9-c362-a810a2611b8d,2164554,41016,gpt2,2167871,128,64,2464
f7a67b94-7b5a-611a-f1b6-4afed31edf1a,2165219,548118,gpt2,2200120,256,64,35038
c9525185-81e0-3a5e-8b48-f49686abd4e7,2169691,1345483,resnet50,2233329,64,4,73528
c693da11-39c6-a1ca-9e50-aa42ca6dfda1,2181205,645383,gpt2,2212239,128,64,38770
1dabb10a-bd10-f87c-6d0e-0597500d92a7,2232899,723339,resnet50,2285372,256,64,38383
ac93281a-92eb-eab0-e4ee-c67c1a57f9e4,2278461,68340,vgg16,2280245,64,64,2314
f7315749-4f39-49a8-3d3a-258288b4f474,2279079,543879,gpt2,2324855,256,64,34767
4c6a70f4-8ede-c44d-476c-f68c3f1be0d0,2302734,2528,gpt2,2303340,256,1,617
a8f1e091-ffb8-102d-9475-dbc996418ced,2321934,1282955,vgg16,2370074,256,64,62112
ae423568-de14-553b-1eac-41d9801f4909,2331877,689738,resnet50,2367394,256,64,36600
51397c06-a630-ad9d-7cb9-23f5f5edf382,2357910,38719,gpt2,2361273,128,64,2326
09a0a0f6-73b0-a091-7634-c1694f76e388,2357953,738470,resnet50,2408944,64,64,35217
4988e418-f6c3-1218-c183-6315330f8be1,2359945,749332,resnet50,2408449,64,64,35735
1b2ededb-8fc8-5fc0-83d5-bceb5edbb8ee,2373085,488784,vgg16,2388222,128,64,18958
54170a17-caaa-5bbe-a4bb-f962606e0e1c,2427284,34673,inception3,2429564,64,64,2656
a6846099-f729-4951-8591-31d2bbda0242,2437374,801495,resnet50,2461918,128,64,38038
24f43c62-b523-c0de-db87-d29c4cfd0fc1,2458347,60634,deepspeech2,2464757,64,8,8187
f5d8fb91-ee60-81ac-2dd0-622e266bf2ea,2459142,138923,vgg16,2463928,64,8,7187
aa604892-3926-12e9-5b58-eb49c9784b52,2468714,396366,deepspeech2,2493345,32,8,40379
dc8aee30-be60-33f7-28be-9288e5af6e39,2489020,12709,vgg16,2495746,128,1,4842
b540b30e-039f-3a25-4d61-68bd2defe193,2489020,16452,resnet50,2493353,128,1,4501
b0b63bcf-0860-1833-479d-0cdaf396ea37,2489020,20122,gpt2,2492224,256,1,4911
0cf2b69b-0577-aea9-f899-924698de8ebb,2489020,29833,bert,2494790,64,1,4947
692ac139-1f4a-8ca1-ab85-fd595463adc7,2489020,8519,deepspeech2,2492227,64,1,5325
ffa623d0-ea9e-5c8d-b1a8-b71f491b90e9,2489020,24891,vgg16,2496269,64,1,4926
257f7595-cdfb-4db9-c5e7-8b23f4613f09,2489020,9135,resnet50,2491995,256,1,4956
83666636-68d5-76b8-a6ce-6d7a44e2a94b,2489020,12929,vgg16,2493077,128,1,4926
31cd9f6e-e3b1-6d36-78e3-6397123b31cf,2489020,21818,gpt2,2494581,256,1,5325
60ee64ba-a4b0-718e-8ced-470739034b65,2489020,35893,gpt2,2495587,128,1,4911
680bac63-b856-d035-3dc9-829015eabb27,2489023,18488,resnet50,2495051,128,1,5058
e7ba26ac-ab7a-3d1c-0cfe-f6833e11bafe,2489023,16028,deepspeech2,2492708,32,1,5302
cb371d97-cdcc-2d6a-1a16-998c7648776e,2489023,13782,vgg16,2495370,128,1,5251
84e3b774-569a-def0-df86-5633ab7aeb66,2489023,9771,resnet50,2494151,256,1,5301
eec259dc-7f95-897c-276a-a6ced50755d9,2489024,19249,resnet50,2494116,128,1,5266
f065c817-687a-4850-9d9b-62317d45d8ef,2489024,6890,vgg16,2495596,256,1,5245
f4d375c1-a293-19fa-3240-d7a14027ab7d,2489024,19930,bert,2491936,128,1,5575
2a9528c3-5ae1-dbad-aa29-60fda85894df,2489024,6862,vgg16,2494470,256,1,5224
b24cc64f-be3e-6e57-f30a-9e32aba4fc03,2489025,10405,resnet50,2492936,256,1,5645
bb2aa146-2999-394c-54a7-b69b1cd66b09,2489025,33337,bert,2495906,64,1,5528
a3b442bd-4649-4296-6f58-42c3ff86cc31,2489027,28519,vgg16,2492945,64,1,5644
f11c0ac5-8c0b-393a-1333-5bc9bb635ff5,2489027,13854,inception3,2496081,128,1,5407
2a96e1e2-7194-eae2-19ba-d7aedf615a5c,2489028,26070,inception3,2495013,64,1,5408
6f887f28-3e49-fd09-1b19-d8b8d8302081,2489028,19115,bert,2496447,128,1,5347
61935990-abdd-1a8f-a4b0-5c89f10bce9c,2489029,22682,gpt2,2495800,256,1,5536
0de051a6-69ca-97d2-7644-14fd8ae769ed,2489271,21974,deepspeech2,2502399,64,1,13735
78b2b549-3bdb-c09e-acc2-16a01bbc91f7,2489271,82589,bert,2505695,64,1,13695
965befdf-6b4b-e411-8a4a-0e2df22b5b98,2489271,69761,vgg16,2509419,64,1,13806
5e09a9ee-af88-bdec-fb1e-143b196f4dfa,2489271,18314,vgg16,2506916,256,1,13942
b89f3a92-999a-1d86-99db-13028dab66d3,2489271,49784,bert,2498557,128,1,13926
38e7e019-fb89-86c8-c7ec-fe71d49347fc,2489271,18056,vgg16,2507914,256,1,13745
8c357321-4abf-6f5c-ccc7-147ff6e5203c,2489271,100094,gpt2,2506257,128,1,13695
b93b17fb-f76d-15fd-7d16-45a0d253d966,2489272,85454,bert,2509042,64,1,14170
23d7e6a1-19b8-14fc-e587-1d8916312fc6,2489272,26304,resnet50,2506109,256,1,14270
61a66444-e2af-a629-5efb-336e2f546033,2489272,68308,inception3,2502763,64,1,14170
56666f9f-53ac-2ab9-7467-2cd9362f5e5c,2489275,85092,bert,2502482,64,1,14110
fb95d0fc-ad72-ed05-924c-de09ccea5031,2489275,37038,vgg16,2504764,128,1,14111
9793b9b4-1374-8146-32c5-bd89b70b3420,2489276,71550,vgg16,2503494,64,1,14160
3ae909fe-cc82-18da-c696-f5e64944051b,2489276,40969,deepspeech2,2499632,32,1,13552
331f63fb-d11f-c8c0-297c-a4fff75d599f,2489276,37166,vgg16,2507491,128,1,14160
12b2102d-940c-3503-37c8-6152beed0af9,2489276,17713,vgg16,2509281,256,1,13484
567e642e-052d-fb9a-5f58-4603e5a3d8e9,2489276,35573,vgg16,2500857,128,1,13553
2c56e0cd-a5ba-2472-21df-5609e959137f,2489276,72253,vgg16,2506509,64,1,14299
4f11d8dc-5cd3-3369-04aa-c1b75ca0c428,2489278,25079,resnet50,2507192,256,1,13605
c6ac1b04-dd1d-6cd1-c11f-6bf5379ef467,2489279,34860,inception3,2498299,128,1,13605
284bf962-5744-f596-7422-21676b7a2460,2489280,65845,inception3,2508284,64,1,13659
9e45455e-24d3-8751-6729-4d3c46818a88,2489280,25302,resnet50,2502477,256,1,13726
46a56fe8-6f46-f1b1-2ace-1aa9103246b3,2489281,40924,deepspeech2,2499078,32,1,13537
ab86bafd-b57e-c883-d258-6d9016b6bf61,2489284,18192,vgg16,2500507,256,1,13849
bb0c7919-330c-cff5-88a5-fa0d09a85dc5,2489285,49101,bert,2501050,128,1,13735
d5f25073-f414-02b1-e442-9ebbda7b9095,2489342,35357,inception3,2506458,128,1,13799
ad238d36-dc32-2c97-39c1-e262f76c8ede,2489342,49716,bert,2506748,128,1,13907
5fdcabbf-6b9c-d71c-f6ba-745ba55871e3,2489342,21939,deepspeech2,2497700,64,1,13713
8e4c3ab5-6d5d-0477-adc2-9178a0411612,2489342,101702,gpt2,2496998,128,1,13915
9118c400-e336-c243-b139-c476de3ce88b,2489342,25766,resnet50,2509259,256,1,13978
2f8c83e5-6e8d-9644-601b-fbcbf0eebcce,2489342,50334,resnet50,2501593,128,1,13770
c21c3fb3-a6a5-f0ff-93fb-71d0dd326d9c,2489343,34939,inception3,2508421,128,1,13636
39b86bb2-b596-ca7c-ef4a-fa885299e505,2489344,65734,inception3,2507711,64,1,13636
9f8cc29f-fd35-0c5f-d347-9a3b479bc637,2489344,93310,resnet50,2509506,64,1,13636
9dd2f9de-fd98-fe33-6498-abe92999bbef,2489344,34965,inception3,2500349,128,1,13646
709b7d97-464c-04af-3d3f-3799a07295e9,2489346,41226,deepspeech2,2503743,32,1,13637
7ed70ed7-b194-990b-6961-929e546e035a,2489346,21997,deepspeech2,2509405,64,1,13749
3985fb62-17dc-8eff-6872-13f98d605936,2489346,100160,gpt2,2499162,128,1,13704
de9e3757-5260-001e-eecf-67d2749176f4,2489346,56076,gpt2,2509420,256,1,13686
4140752c-aa44-8259-5001-8b7b6d4067f4,2489346,35922,vgg16,2502576,128,1,13686
ff4625af-bd20-563b-f275-b5f3d436a7a8,2489346,36114,vgg16,2508374,128,1,13759
e7e646c7-0158-2463-9d87-76a072d78bdd,2489346,49848,resnet50,2496278,128,1,13637
e1d46f82-21c5-0e41-e8ce-e951b0478ea4,2489346,68862,vgg16,2502029,64,1,13628
7317591a-3283-daa4-e212-ab7c9d361cb6,2489347,34924,inception3,2505751,128,1,13630
17e8392a-55ce-e5db-9e87-e04ca2086977,2489352,21870,deepspeech2,2501424,64,1,13670
0f44704f-1247-ea4e-2469-98e8d39e198b,2489357,21870,deepspeech2,2506818,64,1,13670
6e6b34b9-07ef-2ba8-b45a-6ab37b94a34d,2489364,49968,resnet50,2501582,128,1,13670
26a9e100-b509-109b-1166-58ce3b3f3800,2489371,18040,vgg16,2504878,256,1,13733
d4bf7a4b-25b8-a42f-836b-15c7e7c225da,2489387,25302,resnet50,2500491,256,1,13726
363e6ef4-f8df-cc3a-2acb-4fbdfbff8a7d,2489387,21971,deepspeech2,2498553,64,1,13733
d9b59f84-edc3-a1c3-2dea-2d2d086c405f,2489438,21671,vgg16,2505440,256,1,16497
2ff3cde4-6aa4-2c9f-9217-04753d959e3f,2489442,99493,bert,2511512,64,1,16498
d28fcf68-c871-d7b3-8468-b74d85e3ade5,2489442,21529,vgg16,2509609,256,1,16389
b11af726-2d5d-2395-e901-a768ebd14b0c,2489442,26251,deepspeech2,2503778,64,1,16408
d32e6dcd-83bc-9478-dd6a-c7b86778043b,2489443,112840,resnet50,2500426,64,1,16490
b64fa54a-8c61-1654-95da-75c1a21150f9,2489443,98945,bert,2509095,64,1,16407
92502e59-13f0-6822-d374-8a1145712959,2489443,21554,vgg16,2513464,256,1,16408
39ec8ca1-3fb2-df47-bbcd-6c18a06e8de5,2489443,26131,deepspeech2,2503366,64,1,16333
716fda0a-45a8-8829-14e2-86e5ac8936bc,2489444,83324,vgg16,2513338,64,1,16490
ca9f1d59-83e8-b700-0e63-813ed22e3226,2489444,78701,inception3,2509799,64,1,16326
02fb2869-0df8-0b89-9ce7-eed1fcdfe961,2489444,78976,inception3,2503569,64,1,16383
cc530e36-addc-3e13-ab3b-4d37560c95ee,2489445,111670,resnet50,2498498,64,1,16319
d664d264-4c6e-27ff-b9de-7a3a486822b9,2489445,59739,resnet50,2502111,128,1,16343
c36b9a0a-41e0-2a89-566a-9ce7af521b94,2489445,21585,vgg16,2499760,256,1,16432
a1e518a2-93d2-28d4-2465-5c397d4d2add,2489445,59688,resnet50,2497937,128,1,16329
8a624cbd-e582-b678-ad52-29dd639fc471,2489446,21677,vgg16,2507437,256,1,16502
d0243d72-3748-967f-961d-33ba350843f0,2489447,79482,inception3,2512350,64,1,16488
89a3c811-895c-4fde-a3fa-40691519fd38,2489447,113312,resnet50,2506175,64,1,16559
98e52499-218c-6e1c-9e37-4f7ac42cbc39,2489448,21452,vgg16,2505981,256,1,16330
1578d709-48f9-e3d0-1fea-e1e0d9e604b3,2489448,112833,resnet50,2508336,64,1,16489
6bebac31-d4f8-fd72-f382-1cfdc083b73a,2489449,26334,deepspeech2,2505254,64,1,16460
a847bce7-90fa-6b57-24ac-2130deaf528d,2489449,49824,deepspeech2,2498912,32,1,16481
71a3fad2-b094-6d2a-2aa9-3b436d15f16f,2489449,79024,inception3,2511452,64,1,16393
b0ae8f08-c31e-dbbc-f36c-b62b892e6161,2489450,112081,resnet50,2498253,64,1,16379
0426fcc9-255b-30e2-bdc2-b74b38a56b49,2489450,79685,inception3,2504228,64,1,16530
cb08587d-1963-c26d-6e21-8b099afd4015,2494437,9829,deepspeech2,2500404,64,1,6144
88575117-6155-4667-2112-507c2cfa55b0,2494437,24407,gpt2,2503247,256,1,5957
7d2f4e58-b47a-1c5b-b0b3-901535102852,2494437,18278,deepspeech2,2499506,32,1,6046
220b9ea9-8a0f-9508-dfe2-c0a0a96b3c42,2494437,9769,deepspeech2,2500126,64,1,6106
243012da-b185-0eb8-5f90-fc872edc017e,2494437,16126,vgg16,2501293,128,1,6144
17e52113-4626-23be-e068-8849eec71a30,2494437,21628,resnet50,2502237,128,1,5917
1a6b6a7d-1a38-aad6-ce53-2ffdbb134f02,2494437,21328,bert,2501137,128,1,5966
44c1f1b5-ebbb-d763-79a7-e63bbee975da,2494437,31242,vgg16,2499681,64,1,6183
e00bd534-3158-f1fb-2c7a-0d3107692583,2494437,35984,bert,2499686,64,1,5967
3948fe22-022a-adda-cd05-79e299e4704c,2494438,8122,vgg16,2502235,256,1,6183
30cbd755-6232-b17a-2507-41818d1fb540,2494440,31192,vgg16,2502207,64,1,6173
2e183554-cae2-8e66-ae8a-781390e0a95b,2494440,41714,resnet50,2497756,64,1,6096
a4b1f991-7542-4646-4d37-a539857dd3b3,2494441,20680,bert,2498809,128,1,5785
5f65c8ce-bd21-bc11-be9d-61ee18b87245,2494441,15517,inception3,2499011,128,1,6056
1758d47e-a7cd-e143-6de2-14293bf0d9c1,2494441,37052,bert,2497877,64,1,6144
236dd176-da1c-96ae-0279-e2ab0bbf6334,2494441,41714,resnet50,2500049,64,1,6096
e82c7d7b-06e7-45f9-88bc-539c9f4c3b79,2494442,41974,resnet50,2497566,64,1,6134
e0527739-4d40-6f1b-3ca5-be2952171bf3,2494442,41967,resnet50,2500084,64,1,6133
a267d32f-ddcb-f4bc-0dbd-c5da787515b9,2494442,7901,vgg16,2501908,256,1,6015
e4855aa1-016b-6287-b008-05cca7f36ae9,2494444,16100,vgg16,2501311,128,1,6134
12fe28bf-81e0-d489-5a18-e2a30e614bcd,2494444,15858,vgg16,2499461,128,1,6042
c606ddc4-c2dd-901d-359a-15334605ec0e,2494444,15514,inception3,2498799,128,1,6055
62c965b2-7eb0-f62a-3d45-74ebf4655a21,2494445,35369,bert,2502803,64,1,5865
861b4f5b-45a0-8539-6de8-370ace9e9ebd,2494445,15606,vgg16,2502751,128,1,5946
ee0f65a8-2a13-1c1f-ccd0-15c1ad5900dd,2494448,10770,resnet50,2501582,256,1,5843
7cd0129d-2e8d-0e87-5334-20e6d9d80b8d,2497639,119623,gpt2,2513130,128,1,16367
530ac1c7-b8ba-8368-4fc7-77685ebbcca5,2497639,58964,bert,2512249,128,1,16494
b08a4895-d4ff-a666-75c8-e90d9e3d750d,2497639,49694,deepspeech2,2516488,32,1,16438
1c0f0bdc-ac7e-937c-54cc-1e2a5e4cb287,2497639,119543,gpt2,2520216,128,1,16356
8f7c1d59-594b-2a3a-7ad4-65a15129950d,2497639,26222,deepspeech2,2518715,64,1,16390
5d71a898-6497-6593-c92e-8c93d105c8d6,2497639,42933,vgg16,2521868,128,1,16357
288f3435-c3b5-34db-9387-03c92b29bf36,2497639,41785,inception3,2515906,128,1,16308
865a7766-ad8c-bfea-de4b-061eb45e9463,2497639,30214,resnet50,2513913,256,1,16391
048c8480-a743-7402-bec7-fb117f53dc0a,2497639,42400,inception3,2515800,128,1,16548
30e912f2-f2b4-3abf-8441-aefd0299436a,2497642,42390,inception3,2508124,128,1,16544
65bcc272-fadd-7ea3-aca5-e2fdb966442a,2497642,21559,vgg16,2509840,256,1,16412
6502d6a2-ca6a-2224-171e-16cc5da36f1b,2497642,49334,deepspeech2,2520890,32,1,16319
1422373f-8622-68d1-6683-e10796c044d0,2497642,54794,resnet50,2505724,128,1,14990
9c07a751-1437-4509-2cd1-586a2b840c67,2497643,67376,gpt2,2515393,256,1,16444
67884209-92ca-525a-6de5-93329364f3d0,2497643,100187,bert,2512843,64,1,16613
6e3c4532-1434-8f62-6cac-028cba220065,2497643,26629,deepspeech2,2519007,64,1,16644
9280c5aa-8dd4-595b-5c63-b6f306ba8cd3,2497643,84314,vgg16,2506180,64,1,16686
735741e5-fe1a-1ba9-c896-9c5b45f8c28d,2497643,67241,gpt2,2521800,256,1,16411
ad9fb00d-4882-d73c-1c63-45ab6e0ed1e8,2497644,99250,resnet50,2508600,64,1,14504
fe54ee4b-80ff-5173-23df-ecd70e731dd7,2497645,21480,vgg16,2513821,256,1,16352
3e2b6091-a092-f52a-d4a0-57a7b0cc1b3b,2497646,82621,vgg16,2515975,64,1,16351
785299f4-175b-a98d-f814-01027de1bdfe,2497646,98649,bert,2514428,64,1,16358
30d73df7-1c22-1cea-b355-56a5f2bd92f2,2497646,98788,bert,2519270,64,1,16381
e1509425-891f-4683-de12-dbf1493d6196,2497646,67282,gpt2,2509686,256,1,16421
66c14dca-8255-da61-9a3b-031932f57510,2497647,49543,deepspeech2,2509318,32,1,16388
d56ce8ea-1959-7b5a-a7a8-f6366a35df59,2497811,15066,inception3,2501641,128,1,5880
43ad3d62-b17c-fb21-cdbc-2c1ca4afe7bd,2497811,28345,inception3,2503926,64,1,5880
ec8be537-58ab-4778-143b-45e3b6d1f6bb,2497811,42610,gpt2,2503935,128,1,5830
d3f4a49b-33ba-ba88-36c7-d6fa7aa4f052,2497811,15357,vgg16,2502065,128,1,5851
ff69723d-584f-c85b-2697-384d801e8690,2497811,24088,gpt2,2501028,256,1,5879
c28fa16b-0aa6-fcb9-c1bc-be59d296a12d,2497811,40045,resnet50,2505965,64,1,5852
5e717fca-020a-4497-74ed-51458d9765c7,2497811,28162,inception3,2501863,64,1,5842
34879e41-1a9c-672a-4eb9-047dba2ac3d9,2497811,9439,deepspeech2,2503530,64,1,5900
46c79b36-fd05-3963-5616-af7e1057a002,2497811,24411,gpt2,2501917,256,1,5958
92fbacf6-d5d1-c669-1c45-3357e8294a67,2497811,11128,resnet50,2502086,256,1,6037
8ccc9cea-109f-d8ee-b5a4-720058f0dd23,2497814,21857,bert,2501687,128,1,6114
f5c9b047-9c10-c572-0f6b-40d09efba58b,2497815,29767,vgg16,2502258,64,1,5891
60a399d4-e821-e716-eac8-0da1de9f6f5b,2497815,10859,resnet50,2506548,256,1,5891
fb8fe8c4-d8b4-8ead-9360-8edf382b5b86,2497815,23850,gpt2,2502047,256,1,5821
f68c62e6-e2a4-5909-a2dd-22d52afaab7b,2497815,15091,inception3,2505324,128,1,5890
d18183d1-ac2b-0cfc-c5c5-1060991121e7,2497816,21530,resnet50,2505035,128,1,5890
485f7888-1e23-da4b-9e21-741fb8011026,2497816,14966,inception3,2503738,128,1,5841
04ffeab2-cb7b-0b3a-8b2d-158acd5ae324,2497817,39976,resnet50,2502344,64,1,5842
7701f7bb-7bc6-7e1f-c64e-e6e389c5b31a,2497818,43648,gpt2,2504736,128,1,5972
f7e9101d-3f8b-4433-b60e-695c1759ba96,2497822,23932,gpt2,2504443,256,1,5841
3d114802-2702-878b-9f0f-da8d05379ff6,2498322,24968,deepspeech2,2507654,32,1,8259
0d18ab95-668c-8477-0b95-017c5dae1201,2498322,41086,vgg16,2503517,64,1,8131
92cf6021-1f33-242d-49ac-908746015028,2498322,29296,bert,2504462,128,1,8195
76876c62-4c61-845e-fa7e-5d9405d1fb63,2498322,13112,deepspeech2,2509996,64,1,8196
89b5aab0-c121-69db-2f12-b150605fb1eb,2498322,41409,vgg16,2506220,64,1,8195
4b9dfd58-9e5d-9c7a-c5ac-c35415f00cb4,2498322,33577,gpt2,2507495,256,1,8195
97fb613a-21f8-9d06-13f3-cade7a10013f,2498322,13200,deepspeech2,2507337,64,1,8251
c4615234-8044-beb2-b66e-dbf4a0ea0251,2498322,33807,gpt2,2504984,256,1,8251
1ee93260-3002-d831-3227-e8d89c60c81b,2498322,29959,resnet50,2508740,128,1,8196
3d67cde9-2834-e4c0-14c8-b3b4a911d192,2498323,29275,bert,2503621,128,1,8189
d0a44432-9cd6-c852-714c-7df4e4347d51,2498325,13154,deepspeech2,2507250,64,1,8222
07f194f9-c115-6d6d-0a4e-5b70a6d964a3,2498325,21664,inception3,2505242,128,1,8455
f1043785-658b-2523-6014-1de9f54ad0a2,2498325,35409,gpt2,2511105,256,1,8642
24eeb4a6-c145-65c7-5d98-6115f05eeefe,2498325,10799,vgg16,2508938,256,1,8221
4ec3f970-956d-80e4-6aa2-6216fada98f5,2498325,60758,resnet50,2510683,64,1,8879
a5b40983-3eeb-c04a-9df2-372e9e825aae,2498325,49584,bert,2503143,64,1,8222
