time,idle_node,busy_node,full_node,idle_gpu,busy_gpu,pending_job,running_job,completed_job
911907,0,0,0,0,0,0,1,0
912009,0,0,0,0,0,0,1,0
912108,0,0,0,0,0,0,1,0
912328,0,0,0,0,0,0,1,0
912635,0,0,0,0,0,0,0,1
1012685,0,0,0,0,0,0,1,1
1012745,0,0,0,0,0,0,1,1
1012805,0,0,0,0,0,0,1,1
1012916,0,0,0,0,0,0,1,1
1014180,0,0,0,0,0,0,2,1
1014240,0,0,0,0,0,0,3,1
1014341,0,0,0,0,0,0,3,1
1014562,0,0,0,0,0,0,3,1
1014930,0,0,0,0,0,0,3,1
1015746,0,0,0,0,0,0,3,1
1028507,0,0,0,0,0,0,2,2
1043231,0,0,0,0,0,0,1,3
1086205,0,0,0,0,0,0,2,3
1086265,0,0,0,0,0,0,2,3
1086325,0,0,0,0,0,0,2,3
1086436,0,0,0,0,0,0,2,3
1089981,0,0,0,0,0,0,1,4
1093446,0,0,0,0,0,0,2,4
1093506,0,0,0,0,0,0,2,4
1093566,0,0,0,0,0,0,2,4
1093677,0,0,0,0,0,0,2,4
1109006,0,0,0,0,0,0,1,5
1120728,0,0,0,0,0,0,0,6
1183530,0,0,0,0,0,0,1,6
1183590,0,0,0,0,0,0,1,6
1183650,0,0,0,0,0,0,1,6
1183761,0,0,0,0,0,0,1,6
1212237,0,0,0,0,0,0,2,6
1212297,0,0,0,0,0,0,2,6
1212357,0,0,0,0,0,0,2,6
1212468,0,0,0,0,0,0,2,6
1216134,0,0,0,0,0,0,1,7
1286928,0,0,0,0,0,0,0,8
1341622,0,0,0,0,0,0,1,8
1341826,0,0,0,0,0,0,1,8
1342018,0,0,0,0,0,0,1,8
1342445,0,0,0,0,0,0,1,8
1342563,0,0,0,0,0,0,2,8
1342767,0,0,0,0,0,0,2,8
1342959,0,0,0,0,0,0,2,8
1343386,0,0,0,0,0,0,2,8
1348404,0,0,0,0,0,0,3,8
1348608,0,0,0,0,0,0,3,8
1348800,0,0,0,0,0,0,3,8
1349227,0,0,0,0,0,0,3,8
1396763,0,0,0,0,0,0,2,9
1397770,0,0,0,0,0,0,1,10
1403856,0,0,0,0,0,0,0,11
1438582,0,0,0,0,0,0,1,11
1438642,0,0,0,0,0,0,1,11
1438702,0,0,0,0,0,0,1,11
1438813,0,0,0,0,0,0,1,11
1440871,0,0,0,0,0,0,2,11
1441075,0,0,0,0,0,0,2,11
1441267,0,0,0,0,0,0,2,11
1441694,0,0,0,0,0,0,2,11
1505570,0,0,0,0,0,0,1,12
1547821,0,0,0,0,0,0,0,13
1647973,0,0,0,0,0,0,1,13
1648033,0,0,0,0,0,0,1,13
1648093,0,0,0,0,0,0,1,13
1648204,0,0,0,0,0,0,1,13
1663119,0,0,0,0,0,0,0,14
1686477,0,0,0,0,0,0,1,14
1686537,0,0,0,0,0,0,1,14
1686597,0,0,0,0,0,0,1,14
1686708,0,0,0,0,0,0,1,14
1690298,0,0,0,0,0,0,0,15
1702798,0,0,0,0,0,0,1,15
1702858,0,0,0,0,0,0,1,15
1702918,0,0,0,0,0,0,1,15
1703029,0,0,0,0,0,0,1,15
1706625,0,0,0,0,0,0,0,16
1795351,0,0,0,0,0,0,1,16
1795411,0,0,0,0,0,0,2,16
1795471,0,0,0,0,0,0,2,16
1795531,0,0,0,0,0,0,2,16
1795642,0,0,0,0,0,0,2,16
1799846,0,0,0,0,0,0,1,17
1811040,0,0,0,0,0,0,0,18
1811748,0,0,0,0,0,0,1,18
1811808,0,0,0,0,0,0,1,18
1811868,0,0,0,0,0,0,1,18
1811979,0,0,0,0,0,0,1,18
1816104,0,0,0,0,0,0,0,19
1955446,0,0,0,0,0,0,1,19
1955650,0,0,0,0,0,0,1,19
1955842,0,0,0,0,0,0,1,19
1956207,0,0,0,0,0,0,0,20
1959540,0,0,0,0,0,0,1,20
1959744,0,0,0,0,0,0,1,20
1959936,0,0,0,0,0,0,1,20
1960363,0,0,0,0,0,0,1,20
1961892,0,0,0,0,0,0,2,20
1962096,0,0,0,0,0,0,2,20
1962288,0,0,0,0,0,0,2,20
1962715,0,0,0,0,0,0,2,20
1990162,0,0,0,0,0,0,3,20
1990264,0,0,0,0,0,0,3,20
1990363,0,0,0,0,0,0,3,20
1990583,0,0,0,0,0,0,3,20
1990933,0,0,0,0,0,0,2,21
1991177,0,0,0,0,0,0,3,21
1991279,0,0,0,0,0,0,3,21
1991378,0,0,0,0,0,0,3,21
1991598,0,0,0,0,0,0,3,21
1992603,0,0,0,0,0,0,2,22
1992873,0,0,0,0,0,0,4,22
1992933,0,0,0,0,0,0,14,22
1993334,0,0,0,0,0,0,14,22
1993692,0,0,0,0,0,0,14,22
1994492,0,0,0,0,0,0,14,22
1994814,0,0,0,0,0,0,19,22
1994874,0,0,0,0,0,0,26,22
1995038,0,0,0,0,0,0,27,22
1995140,0,0,0,0,0,0,27,22
1995239,0,0,0,0,0,0,27,22
1995461,0,0,0,0,0,0,27,22
1996273,0,0,0,0,0,0,26,23
1996333,0,0,0,0,0,0,25,24
1996413,0,0,0,0,0,0,24,25
1996493,0,0,0,0,0,0,23,26
1997033,0,0,0,0,0,0,22,27
1998414,0,0,0,0,0,0,21,28
1998474,0,0,0,0,0,0,20,29
1998534,0,0,0,0,0,0,19,30
1998627,0,0,0,0,0,0,18,31
2000143,0,0,0,0,0,0,17,32
2000203,0,0,0,0,0,0,16,33
2000263,0,0,0,0,0,0,15,34
2002192,0,0,0,0,0,0,14,35
2005484,0,0,0,0,0,0,13,36
2011620,0,0,0,0,0,0,12,37
2012141,0,0,0,0,0,0,11,38
2019222,0,0,0,0,0,0,10,39
2020541,0,0,0,0,0,0,9,40
2027565,0,0,0,0,0,0,8,41
2027785,0,0,0,0,0,0,7,42
2028564,0,0,0,0,0,0,6,43
2030209,0,0,0,0,0,0,5,44
2030435,0,0,0,0,0,0,4,45
2030532,0,0,0,0,0,0,3,46
2037760,0,0,0,0,0,0,4,46
2037820,0,0,0,0,0,0,5,46
2038227,0,0,0,0,0,0,5,46
2038585,0,0,0,0,0,0,5,46
2039198,0,0,0,0,0,0,4,47
2041478,0,0,0,0,0,0,7,47
2041538,0,0,0,0,0,0,24,47
2042267,0,0,0,0,0,0,28,47
2042327,0,0,0,0,0,0,44,47
2043533,0,0,0,0,0,0,44,47
2044470,0,0,0,0,0,0,43,48
2044530,0,0,0,0,0,0,40,51
2044590,0,0,0,0,0,0,27,64
2044650,0,0,0,0,0,0,24,67
2044906,0,0,0,0,0,0,26,67
2044966,0,0,0,0,0,0,44,67
2045026,0,0,0,0,0,0,64,67
2045289,0,0,0,0,0,0,63,68
2045349,0,0,0,0,0,0,58,73
2045409,0,0,0,0,0,0,50,81
2045469,0,0,0,0,0,0,47,84
2045529,0,0,0,0,0,0,44,87
2046848,0,0,0,0,0,0,44,87
2047919,0,0,0,0,0,0,43,88
2047979,0,0,0,0,0,0,39,92
2048039,0,0,0,0,0,0,24,107
2048099,0,0,0,0,0,0,4,127
2063769,0,0,0,0,0,0,3,128
2063842,0,0,0,0,0,0,2,129
2065473,0,0,0,0,0,0,1,130
2070633,0,0,0,0,0,0,2,130
2070693,0,0,0,0,0,0,4,130
2071094,0,0,0,0,0,0,4,130
2071452,0,0,0,0,0,0,4,130
2072252,0,0,0,0,0,0,4,130
2077930,0,0,0,0,0,0,5,130
2078032,0,0,0,0,0,0,5,130
2078131,0,0,0,0,0,0,5,130
2078351,0,0,0,0,0,0,5,130
2085087,0,0,0,0,0,0,4,131
2108137,0,0,0,0,0,0,3,132
2108210,0,0,0,0,0,0,2,133
2108349,0,0,0,0,0,0,1,134
2111030,0,0,0,0,0,0,3,134
2111090,0,0,0,0,0,0,25,134
2111491,0,0,0,0,0,0,25,134
2111849,0,0,0,0,0,0,25,134
2112649,0,0,0,0,0,0,25,134
2127087,0,0,0,0,0,0,24,135
2127147,0,0,0,0,0,0,23,136
2127238,0,0,0,0,0,0,22,137
2134356,0,0,0,0,0,0,23,137
2135079,0,0,0,0,0,0,22,138
2136348,0,0,0,0,0,0,27,138
2136408,0,0,0,0,0,0,44,138
2136468,0,0,0,0,0,0,62,138
2136528,0,0,0,0,0,0,66,138
2137953,0,0,0,0,0,0,65,139
2138013,0,0,0,0,0,0,63,141
2138073,0,0,0,0,0,0,62,142
2138486,0,0,0,0,0,0,61,143
2138546,0,0,0,0,0,0,59,145
2138641,0,0,0,0,0,0,58,146
2138701,0,0,0,0,0,0,55,149
2138761,0,0,0,0,0,0,53,151
2138821,0,0,0,0,0,0,52,152
2138905,0,0,0,0,0,0,51,153
2138965,0,0,0,0,0,0,48,156
2139025,0,0,0,0,0,0,47,157
2139085,0,0,0,0,0,0,46,158
2139270,0,0,0,0,0,0,45,159
2139348,0,0,0,0,0,0,44,160
2139408,0,0,0,0,0,0,43,161
2139468,0,0,0,0,0,0,41,163
2139528,0,0,0,0,0,0,40,164
2139588,0,0,0,0,0,0,36,168
2139648,0,0,0,0,0,0,34,170
2139708,0,0,0,0,0,0,32,172
2139768,0,0,0,0,0,0,30,174
2139828,0,0,0,0,0,0,28,176
2139960,0,0,0,0,0,0,27,177
2140020,0,0,0,0,0,0,26,178
2141539,0,0,0,0,0,0,25,179
2141657,0,0,0,0,0,0,24,180
2141717,0,0,0,0,0,0,21,183
2141892,0,0,0,0,0,0,20,184
2141959,0,0,0,0,0,0,19,185
2142387,0,0,0,0,0,0,18,186
2142531,0,0,0,0,0,0,17,187
2142756,0,0,0,0,0,0,16,188
2145223,0,0,0,0,0,0,15,189
2145283,0,0,0,0,0,0,14,190
2145482,0,0,0,0,0,0,13,191
2169611,0,0,0,0,0,0,12,192
2169836,0,0,0,0,0,0,11,193
2170190,0,0,0,0,0,0,10,194
2174574,0,0,0,0,0,0,9,195
2175197,0,0,0,0,0,0,8,196
2177662,0,0,0,0,0,0,7,197
2177973,0,0,0,0,0,0,6,198
2178074,0,0,0,0,0,0,5,199
2178379,0,0,0,0,0,0,4,200
2190169,0,0,0,0,0,0,5,200
2191794,0,0,0,0,0,0,5,200
2191854,0,0,0,0,0,0,4,201
2192557,0,0,0,0,0,0,6,201
2192617,0,0,0,0,0,0,54,201
2194296,0,0,0,0,0,0,53,202
2194356,0,0,0,0,0,0,39,216
2194416,0,0,0,0,0,0,12,243
2194476,0,0,0,0,0,0,4,251
2196445,0,0,0,0,0,0,5,251
2199271,0,0,0,0,0,0,4,252
2202349,0,0,0,0,0,0,5,252
2202545,0,0,0,0,0,0,6,252
2202929,0,0,0,0,0,0,6,252
2203302,0,0,0,0,0,0,5,253
2205395,0,0,0,0,0,0,4,254
2221465,0,0,0,0,0,0,5,254
2221872,0,0,0,0,0,0,5,254
2222230,0,0,0,0,0,0,5,254
2222302,0,0,0,0,0,0,4,255
2236920,0,0,0,0,0,0,3,256
2238412,0,0,0,0,0,0,2,257
2239064,0,0,0,0,0,0,1,258
2258084,0,0,0,0,0,0,0,259
2267445,0,0,0,0,0,0,1,259
2267649,0,0,0,0,0,0,1,259
2267841,0,0,0,0,0,0,1,259
2268268,0,0,0,0,0,0,1,259
2272670,0,0,0,0,0,0,2,259
2272874,0,0,0,0,0,0,2,259
2273066,0,0,0,0,0,0,2,259
2273493,0,0,0,0,0,0,2,259
2282057,0,0,0,0,0,0,3,259
2282464,0,0,0,0,0,0,3,259
2282713,0,0,0,0,0,0,4,259
2283120,0,0,0,0,0,0,4,259
2283478,0,0,0,0,0,0,4,259
2284285,0,0,0,0,0,0,4,259
2285754,0,0,0,0,0,0,5,259
2286161,0,0,0,0,0,0,5,259
2286519,0,0,0,0,0,0,5,259
2287326,0,0,0,0,0,0,5,259
2309732,0,0,0,0,0,0,6,259
2309792,0,0,0,0,0,0,6,259
2309852,0,0,0,0,0,0,6,259
2309963,0,0,0,0,0,0,6,259
2324663,0,0,0,0,0,0,5,260
2325368,0,0,0,0,0,0,4,261
2326524,0,0,0,0,0,0,5,261
2326584,0,0,0,0,0,0,13,261
2326985,0,0,0,0,0,0,13,261
2327343,0,0,0,0,0,0,13,261
2328143,0,0,0,0,0,0,13,261
2336589,0,0,0,0,0,0,14,261
2336680,0,0,0,0,0,0,15,261
2336826,0,0,0,0,0,0,14,262
2336886,0,0,0,0,0,0,13,263
2336946,0,0,0,0,0,0,12,264
2337006,0,0,0,0,0,0,11,265
2337155,0,0,0,0,0,0,10,266
2337649,0,0,0,0,0,0,11,266
2337806,0,0,0,0,0,0,12,266
2337867,0,0,0,0,0,0,13,266
2338058,0,0,0,0,0,0,13,266
2338251,0,0,0,0,0,0,13,266
2338675,0,0,0,0,0,0,13,266
2340591,0,0,0,0,0,0,12,267
2342306,0,0,0,0,0,0,13,267
2342628,0,0,0,0,0,0,12,268
2343163,0,0,0,0,0,0,11,269
2343534,0,0,0,0,0,0,10,270
2343594,0,0,0,0,0,0,9,271
2344145,0,0,0,0,0,0,8,272
2345491,0,0,0,0,0,0,7,273
2345911,0,0,0,0,0,0,8,273
2347536,0,0,0,0,0,0,8,273
2348354,0,0,0,0,0,0,8,273
2350738,0,0,0,0,0,0,8,273
2352876,0,0,0,0,0,0,7,274
2365494,0,0,0,0,0,0,6,275
2365823,0,0,0,0,0,0,8,275
2365883,0,0,0,0,0,0,10,275
2366284,0,0,0,0,0,0,10,275
2366450,0,0,0,0,0,0,11,275
2366510,0,0,0,0,0,0,15,275
2366911,0,0,0,0,0,0,15,275
2367269,0,0,0,0,0,0,15,275
2368069,0,0,0,0,0,0,15,275
2369824,0,0,0,0,0,0,14,276
2369884,0,0,0,0,0,0,11,279
2369944,0,0,0,0,0,0,10,280
2373108,0,0,0,0,0,0,9,281
2373265,0,0,0,0,0,0,8,282
2373339,0,0,0,0,0,0,7,283
2373405,0,0,0,0,0,0,6,284
2378132,0,0,0,0,0,0,7,284
2378192,0,0,0,0,0,0,11,284
2378593,0,0,0,0,0,0,11,284
2378951,0,0,0,0,0,0,11,284
2379751,0,0,0,0,0,0,11,284
2379978,0,0,0,0,0,0,12,284
2380038,0,0,0,0,0,0,13,284
2380439,0,0,0,0,0,0,13,284
2380499,0,0,0,0,0,0,14,284
2380906,0,0,0,0,0,0,14,284
2381006,0,0,0,0,0,0,15,284
2381413,0,0,0,0,0,0,15,284
2381771,0,0,0,0,0,0,15,284
2382578,0,0,0,0,0,0,15,284
2384644,0,0,0,0,0,0,14,285
2384704,0,0,0,0,0,0,12,287
2384764,0,0,0,0,0,0,10,289
2385118,0,0,0,0,0,0,9,290
2385652,0,0,0,0,0,0,8,291
2390946,0,0,0,0,0,0,9,291
2391048,0,0,0,0,0,0,9,291
2391147,0,0,0,0,0,0,9,291
2391367,0,0,0,0,0,0,9,291
2395751,0,0,0,0,0,0,8,292
2398929,0,0,0,0,0,0,9,292
2399133,0,0,0,0,0,0,9,292
2399325,0,0,0,0,0,0,9,292
2399752,0,0,0,0,0,0,9,292
2401643,0,0,0,0,0,0,8,293
2402517,0,0,0,0,0,0,7,294
2405105,0,0,0,0,0,0,8,294
2405207,0,0,0,0,0,0,8,294
2405306,0,0,0,0,0,0,8,294
2405526,0,0,0,0,0,0,8,294
2406706,0,0,0,0,0,0,7,295
2409910,0,0,0,0,0,0,8,295
2410317,0,0,0,0,0,0,8,295
2410675,0,0,0,0,0,0,8,295
2411482,0,0,0,0,0,0,8,295
2414613,0,0,0,0,0,0,7,296
2419726,0,0,0,0,0,0,8,296
2420133,0,0,0,0,0,0,8,296
2420400,0,0,0,0,0,0,9,296
2420604,0,0,0,0,0,0,9,296
2420796,0,0,0,0,0,0,9,296
2421223,0,0,0,0,0,0,9,296
2424605,0,0,0,0,0,0,8,297
2425207,0,0,0,0,0,0,9,297
2425411,0,0,0,0,0,0,9,297
2425603,0,0,0,0,0,0,9,297
2426030,0,0,0,0,0,0,9,297
2439097,0,0,0,0,0,0,10,297
2441353,0,0,0,0,0,0,9,298
2445988,0,0,0,0,0,0,8,299
2446378,0,0,0,0,0,0,9,299
2446785,0,0,0,0,0,0,9,299
2447068,0,0,0,0,0,0,8,300
2449981,0,0,0,0,0,0,9,300
2451431,0,0,0,0,0,0,11,300
2451491,0,0,0,0,0,0,24,300
2451892,0,0,0,0,0,0,24,300
2452250,0,0,0,0,0,0,24,300
2452926,0,0,0,0,0,0,28,300
2452986,0,0,0,0,0,0,44,300
2453055,0,0,0,0,0,0,43,301
