time,job_id,num_gpu,submit_time,start_time,end_time,ddl,executed_time,JCT,pending_time,preempt,promote,best_effort_job
732.0,1,16,129,240,732.0,1214,492.0,603,111,0,0,0
3875.0,3,8,3120,3120,3875.0,5714,755.0,755,0,0,0,0
4357.0,5,8,4001,4115.0,4357.0,4807,242.0,356,114.0,0,0,0
5079.0,4,8,3385,3385,5079.0,10638,1694.0,1694,0,0,0,0
5729,6,16,4538,4597.0,5729,9223372036854775807,1132.0,1191,59.0,0,0,1
7608,9,8,6975,7126,7608,9223372036854775807,482,633,151,0,0,1
9109,11,16,8627,8627,9109,9223372036854775807,482,482,0,0,0,1
10912,14,8,10432,10670,10912,9223372036854775807,242,480,238,0,0,1
11634,15,8,10962,11152,11634,11760,482,672,190,0,0,0
11876,13,16,10430,10430,11876,9223372036854775807,1446,1446,0,0,0,1
14518,7,2,5487,5487,14518,9223372036854775807,9031,9031,0,0,0,1
15203,17,32,12347,12356,15203,9223372036854775807,2847,2856,9,0,0,1
15203,12,8,9137,9349,15203,28439,5854,6066,212,0,0,0
19482,16,16,12113,12116,19482,34044,7366,7369,3,0,0,0
22186,20,8,17075,17287,22186,23730,4899,5111,212,0,0,0
23813,24,8,20751,20751,23813,24643,3062,3062,0,0,0,0
24055,21,32,17098,17287,24055,9223372036854775807,6768,6957,189,0,0,1
24777,32,1,23326,23331,24777,24574,1446,1451,5,0,0,0
25739,30,1,22851,22851,25739,9223372036854775807,2888,2888,0,0,0,1
25981,23,32,20319,20319,25981,26596,5662,5662,0,0,0,0
27519,38,4,26797,26797,27519,9223372036854775807,722,722,0,0,0,1
28721,40,16,27908,27999,28721,28757,722,813,91,0,0,0
28721,37,8,26066,26221,28721,30927,2500,2655,155,0,0,0
28721,19,1,17047,17047,28721,29612,11674,11674,0,0,0,0
29203,31,4,23090,23091,29203,9223372036854775807,6112,6113,1,0,0,1
29685,22,4,17800,17800,29685,9223372036854775807,11885,11885,0,0,0,1
30887,25,2,20971,20991,30887,32638,9896,9916,20,0,0,0
31609,26,8,21464,21464,31609,31883,10145,10145,0,0,0,0
32798,27,2,21491,21704,32798,35314,11094,11307,213,0,0,0
35048,43,2,34201,34326,35048,9223372036854775807,722,847,125,0,0,1
35958,44,16,34566,34566,35958,35845,1392,1392,0,0,0,0
37076,36,32,24430,24535,37076,9223372036854775807,12541,12646,105,0,0,1
38998,46,2,36834,36834,38998,39277,2164,2164,0,0,0,0
40290,39,1,27722,27759,40290,9223372036854775807,12531,12568,37,0,0,1
43448,50,4,42401,42401,43448,9223372036854775807,1047,1047,0,0,0,1
44170,45,1,35716,35716,44170,52914,8454,8454,0,0,0,0
48251,54,4,47135,47135,48251,9223372036854775807,1116,1116,0,0,0,1
49297.0,49,4,41402,41402,49297.0,51670,7895.0,7895,0,0,0,0
49779.0,42,1,34086,34086,49779.0,85367,15693.0,15693,0,0,0,0
50021.0,34,32,24102,24295,50021.0,106209,25726.0,25919,193,0,0,0
51251,48,32,39808,39808,51251,9223372036854775807,11443,11443,0,0,0,1
51493,59,1,50288,50288,51493,51840,1205,1205,0,0,0,0
52991,61,1,50940,51009,52991,9223372036854775807,1982,2051,69,0,0,1
54001,53,16,45451,45451,54001,54077,8550,8550,0,0,0,0
54944,33,8,23548,23571,54944,74165,31373,31396,23,0,0,0
55186,62,1,51657,51733,55186,55131,3453,3529,76,0,0,0
55908,66,4,54702,54702,55908,56434,1206,1206,0,0,0,0
56150,60,8,50769,50769,56150,60334,5381,5381,0,0,0,0
58292,68,8,56698,56698,58292,58489,1594,1594,0,0,0,0
59014,63,1,52749,52749,59014,59371,6265,6265,0,0,0,0
59256,70,4,57810,57810,59256,59266,1446,1446,0,0,0,0
62698,67,1,55341,55426,62698,9223372036854775807,7272,7357,85,0,0,1
64305,75,8,63253,63253,64305,9223372036854775807,1052,1052,0,0,0,1
64305,74,2,59576,59576,64305,9223372036854775807,4729,4729,0,0,0,1
65041.0,76,64,64063,64063,65041.0,64708,978.0,978,0,0,0,0
65283.0,55,1,47769,47769,65283.0,82116,17514.0,17514,0,0,0,0
66245.0,52,1,43524,43688,66245.0,9223372036854775807,22557.0,22721,164,0,0,1
67927.0,29,2,22235,22426,67927.0,9223372036854775807,45501.0,45692,191,0,0,1
68169.0,56,32,48569,48569,68169.0,9223372036854775807,19600.0,19600,0,0,0,1
68651.0,77,2,64513,64545,68651.0,9223372036854775807,4106.0,4138,32,0,0,1
69410,28,1,21716,21944,69410,141864,47466,47694,228,0,0,0
73851,83,32,72722,72722,73851,73859,1129,1129,0,0,0,0
74333,85,2,73609,73609,74333,74249,724,724,0,0,0,0
74333,51,1,42726,42726,74333,9223372036854775807,31607,31607,0,0,0,1
74815,80,1,68928,68928,74815,9223372036854775807,5887,5887,0,0,0,1
75057,84,16,72960,72962,75057,77029,2095,2097,2,0,0,0
75779,81,1,70253,70253,75779,76540,5526,5526,0,0,0,0
76261,69,16,57360,57360,76261,85626,18901,18901,0,0,0,0
76983,86,4,76351,76501,76983,9223372036854775807,482,632,150,0,0,1
76983,8,2,6886,6886,76983,170333,70097,70097,0,0,0,0
77465,82,2,70951,70951,77465,78085,6514,6514,0,0,0,0
77947,47,32,39314,39314,77947,9223372036854775807,38633,38633,0,0,0,1
78429,88,32,77680,77705,78429,9223372036854775807,724,749,25,0,0,1
78429,87,4,77127,77223,78429,78392,1206,1302,96,0,0,0
78919,89,16,77962,78187,78919,9223372036854775807,732,957,225,0,0,1
80121,90,2,78677,78677,80121,80773,1444,1444,0,0,0,0
81323,58,16,48851,49049,81323,84250,32274,32472,198,0,0,0
86122,91,1,81511,81563,86122,85998,4559,4611,52,0,0,0
86638,94,1,84440,84440,86638,87677,2198,2198,0,0,0,0
87120,95,8,86396,86396,87120,9223372036854775807,724,724,0,0,0,1
89583,97,16,89101,89101,89583,9223372036854775807,482,482,0,0,0,1
90742,92,16,81517,81563,90742,92961,9179,9225,46,0,0,0
91962,100,2,91000,91000,91962,91858,962,962,0,0,0,0
94723,103,32,93648,93648,94723,94609,1075,1075,0,0,0,0
96795,105,32,94481,94481,96795,9223372036854775807,2314,2314,0,0,0,1
96795,106,4,95078,95078,96795,97240,1717,1717,0,0,0,0
97037,108,1,95857,95857,97037,97256,1180,1180,0,0,0,0
97915,107,1,95475,95475,97915,98047,2440,2440,0,0,0,0
99559,102,8,92888,92888,99559,9223372036854775807,6671,6671,0,0,0,1
99801,99,8,90500,90500,99801,106551,9301,9301,0,0,0,0
100305,114,4,99097,99317,100305,100125,988,1208,220,0,0,0
101027,111,1,98286,98286,101027,102674,2741,2741,0,0,0,0
101509,112,2,98837,98837,101509,9223372036854775807,2672,2672,0,0,0,1
101509,113,1,98863,99077,101509,102203,2432,2646,214,0,0,0
102081,96,16,87610,87610,102081,9223372036854775807,14471,14471,0,0,0,1
102323,117,8,101839,101839,102323,9223372036854775807,484,484,0,0,0,1
103523,110,64,97433,97433,103523,103222,6090,6090,0,0,0,0
103765,109,32,96553,96553,103765,118961,7212,7212,0,0,0,0
106749,116,32,100063,100063,106749,120454,6686,6686,0,0,0,0
106749,115,2,99273,99317,106749,107256,7432,7476,44,0,0,0
107711,121,2,106507,106507,107711,107943,1204,1204,0,0,0,0
107953,119,32,104716,104716,107953,108832,3237,3237,0,0,0,0
107953,120,16,106242,106242,107953,108234,1711,1711,0,0,0,0
109895,122,16,108167,108193,109895,110274,1702,1728,26,0,0,0
110377,125,2,109266,109413,110377,110430,964,1111,147,0,0,0
