time,idle_node,busy_node,full_node,idle_gpu,busy_gpu,pending_job,running_job,completed_job
16566,0,0,0,0,0,0,3,0
16626,0,0,0,0,0,0,5,0
17427,0,0,0,0,0,0,5,0
18043,0,0,0,0,0,0,5,0
19477,0,0,0,0,0,0,5,0
19724,0,0,0,0,0,0,9,0
19784,0,0,0,0,0,0,10,0
20469,0,0,0,0,0,0,9,1
20549,0,0,0,0,0,0,8,2
20609,0,0,0,0,0,0,13,2
21219,0,0,0,0,0,0,13,2
21883,0,0,0,0,0,0,13,2
22093,0,0,0,0,0,0,14,2
22795,0,0,0,0,0,0,13,3
22994,0,0,0,0,0,0,12,4
23307,0,0,0,0,0,0,11,5
23367,0,0,0,0,0,0,10,6
23752,0,0,0,0,0,0,9,7
23812,0,0,0,0,0,0,8,8
23913,0,0,0,0,0,0,7,9
23988,0,0,0,0,0,0,6,10
24159,0,0,0,0,0,0,5,11
24311,0,0,0,0,0,0,4,12
25389,0,0,0,0,0,0,3,13
26005,0,0,0,0,0,0,2,14
26069,0,0,0,0,0,0,1,15
26734,0,0,0,0,0,0,0,16
26894,0,0,0,0,0,0,3,16
26954,0,0,0,0,0,0,4,16
27755,0,0,0,0,0,0,4,16
28371,0,0,0,0,0,0,4,16
29805,0,0,0,0,0,0,4,16
30116,0,0,0,0,0,0,3,17
30769,0,0,0,0,0,0,2,18
31591,0,0,0,0,0,0,1,19
32009,0,0,0,0,0,0,0,20
39128,0,0,0,0,0,0,1,20
39535,0,0,0,0,0,0,1,20
39893,0,0,0,0,0,0,1,20
40700,0,0,0,0,0,0,1,20
45855,0,0,0,0,0,0,0,21
46177,0,0,0,0,0,0,1,21
46584,0,0,0,0,0,0,1,21
46667,0,0,0,0,0,0,2,21
47480,0,0,0,0,0,0,2,21
48093,0,0,0,0,0,0,2,21
48927,0,0,0,0,0,0,3,21
49334,0,0,0,0,0,0,3,21
49692,0,0,0,0,0,0,3,21
50370,0,0,0,0,0,0,4,21
50853,0,0,0,0,0,0,5,21
51548,0,0,0,0,0,0,5,21
52190,0,0,0,0,0,0,5,21
53659,0,0,0,0,0,0,5,21
64148,0,0,0,0,0,0,7,21
64555,0,0,0,0,0,0,7,21
64913,0,0,0,0,0,0,7,21
65720,0,0,0,0,0,0,7,21
95493,0,0,0,0,0,0,6,22
102293,0,0,0,0,0,0,7,22
102353,0,0,0,0,0,0,9,22
102879,0,0,0,0,0,0,10,22
102939,0,0,0,0,0,0,14,22
103609,0,0,0,0,0,0,14,22
104243,0,0,0,0,0,0,14,22
104807,0,0,0,0,0,0,15,22
105214,0,0,0,0,0,0,15,22
105572,0,0,0,0,0,0,15,22
106210,0,0,0,0,0,0,14,23
106281,0,0,0,0,0,0,13,24
106752,0,0,0,0,0,0,12,25
106812,0,0,0,0,0,0,11,26
106872,0,0,0,0,0,0,10,27
107587,0,0,0,0,0,0,9,28
108635,0,0,0,0,0,0,8,29
108915,0,0,0,0,0,0,7,30
110211,0,0,0,0,0,0,6,31
115503,0,0,0,0,0,0,7,31
115910,0,0,0,0,0,0,7,31
116268,0,0,0,0,0,0,7,31
117075,0,0,0,0,0,0,7,31
141897,0,0,0,0,0,0,8,31
141957,0,0,0,0,0,0,9,31
142358,0,0,0,0,0,0,9,31
142716,0,0,0,0,0,0,9,31
142776,0,0,0,0,0,0,8,32
143568,0,0,0,0,0,0,8,32
161275,0,0,0,0,0,0,9,32
161682,0,0,0,0,0,0,9,32
162040,0,0,0,0,0,0,9,32
162187,0,0,0,0,0,0,10,32
162278,0,0,0,0,0,0,9,33
162675,0,0,0,0,0,0,9,33
163183,0,0,0,0,0,0,8,34
167652,0,0,0,0,0,0,7,35
198264,0,0,0,0,0,0,8,35
198389,0,0,0,0,0,0,9,35
198782,0,0,0,0,0,0,9,35
199141,0,0,0,0,0,0,9,35
199934,0,0,0,0,0,0,9,35
199994,0,0,0,0,0,0,10,35
200401,0,0,0,0,0,0,10,35
200759,0,0,0,0,0,0,10,35
201566,0,0,0,0,0,0,10,35
204818,0,0,0,0,0,0,11,35
204878,0,0,0,0,0,0,12,35
204938,0,0,0,0,0,0,14,35
205332,0,0,0,0,0,0,14,35
205691,0,0,0,0,0,0,14,35
206484,0,0,0,0,0,0,14,35
223494,0,0,0,0,0,0,13,36
231396,0,0,0,0,0,0,12,37
236074,0,0,0,0,0,0,11,38
240897,0,0,0,0,0,0,10,39
240973,0,0,0,0,0,0,9,40
241033,0,0,0,0,0,0,7,42
262370,0,0,0,0,0,0,6,43
262991,0,0,0,0,0,0,5,44
265981,0,0,0,0,0,0,6,44
266388,0,0,0,0,0,0,6,44
266746,0,0,0,0,0,0,6,44
267553,0,0,0,0,0,0,6,44
273119,0,0,0,0,0,0,5,45
275106,0,0,0,0,0,0,6,45
275513,0,0,0,0,0,0,6,45
275660,0,0,0,0,0,0,7,45
276067,0,0,0,0,0,0,7,45
276425,0,0,0,0,0,0,7,45
277232,0,0,0,0,0,0,7,45
285848,0,0,0,0,0,0,10,45
285908,0,0,0,0,0,0,11,45
286709,0,0,0,0,0,0,11,45
287325,0,0,0,0,0,0,11,45
288759,0,0,0,0,0,0,11,45
289763,0,0,0,0,0,0,10,46
292029,0,0,0,0,0,0,9,47
292609,0,0,0,0,0,0,8,48
292669,0,0,0,0,0,0,7,49
298291,0,0,0,0,0,0,6,50
314919,0,0,0,0,0,0,5,51
339260,0,0,0,0,0,0,6,51
339667,0,0,0,0,0,0,6,51
340025,0,0,0,0,0,0,6,51
340832,0,0,0,0,0,0,6,51
353854,0,0,0,0,0,0,7,51
354261,0,0,0,0,0,0,7,51
354619,0,0,0,0,0,0,7,51
355426,0,0,0,0,0,0,7,51
363217,0,0,0,0,0,0,6,52
367545,0,0,0,0,0,0,5,53
372059,0,0,0,0,0,0,6,53
372466,0,0,0,0,0,0,6,53
372824,0,0,0,0,0,0,6,53
373631,0,0,0,0,0,0,6,53
375897,0,0,0,0,0,0,7,53
376304,0,0,0,0,0,0,7,53
376662,0,0,0,0,0,0,7,53
377469,0,0,0,0,0,0,7,53
379865,0,0,0,0,0,0,8,53
380272,0,0,0,0,0,0,8,53
380630,0,0,0,0,0,0,8,53
381181,0,0,0,0,0,0,7,54
382569,0,0,0,0,0,0,8,54
382976,0,0,0,0,0,0,8,54
383189,0,0,0,0,0,0,10,54
383249,0,0,0,0,0,0,13,54
383309,0,0,0,0,0,0,14,54
383710,0,0,0,0,0,0,14,54
384068,0,0,0,0,0,0,14,54
384679,0,0,0,0,0,0,14,54
386110,0,0,0,0,0,0,14,54
386792,0,0,0,0,0,0,15,54
387079,0,0,0,0,0,0,14,55
387324,0,0,0,0,0,0,15,55
387479,0,0,0,0,0,0,14,56
387868,0,0,0,0,0,0,14,56
388460,0,0,0,0,0,0,15,56
388867,0,0,0,0,0,0,15,56
389225,0,0,0,0,0,0,15,56
389883,0,0,0,0,0,0,14,57
389953,0,0,0,0,0,0,13,58
390190,0,0,0,0,0,0,14,58
390597,0,0,0,0,0,0,14,58
390955,0,0,0,0,0,0,14,58
391762,0,0,0,0,0,0,14,58
396360,0,0,0,0,0,0,13,59
399811,0,0,0,0,0,0,14,59
400218,0,0,0,0,0,0,14,59
400576,0,0,0,0,0,0,14,59
401383,0,0,0,0,0,0,14,59
404652,0,0,0,0,0,0,13,60
407041,0,0,0,0,0,0,12,61
407171,0,0,0,0,0,0,11,62
414192,0,0,0,0,0,0,10,63
415050,0,0,0,0,0,0,9,64
418929,0,0,0,0,0,0,8,65
421195,0,0,0,0,0,0,7,66
423753,0,0,0,0,0,0,6,67
439730,0,0,0,0,0,0,7,67
440137,0,0,0,0,0,0,7,67
440495,0,0,0,0,0,0,7,67
441302,0,0,0,0,0,0,7,67
441985,0,0,0,0,0,0,8,67
442045,0,0,0,0,0,0,10,67
442446,0,0,0,0,0,0,10,67
442804,0,0,0,0,0,0,10,67
443604,0,0,0,0,0,0,10,67
444324,0,0,0,0,0,0,9,68
454057,0,0,0,0,0,0,8,69
454847,0,0,0,0,0,0,9,69
455254,0,0,0,0,0,0,9,69
455612,0,0,0,0,0,0,9,69
456318,0,0,0,0,0,0,8,70
456411,0,0,0,0,0,0,7,71
456471,0,0,0,0,0,0,6,72
458422,0,0,0,0,0,0,7,72
458829,0,0,0,0,0,0,7,72
459187,0,0,0,0,0,0,7,72
459994,0,0,0,0,0,0,7,72
461668,0,0,0,0,0,0,6,73
467148,0,0,0,0,0,0,5,74
468540,0,0,0,0,0,0,6,74
468604,0,0,0,0,0,0,7,74
469005,0,0,0,0,0,0,7,74
469363,0,0,0,0,0,0,7,74
469765,0,0,0,0,0,0,9,74
469825,0,0,0,0,0,0,10,74
470626,0,0,0,0,0,0,10,74
470732,0,0,0,0,0,0,13,74
471139,0,0,0,0,0,0,13,74
471497,0,0,0,0,0,0,13,74
472304,0,0,0,0,0,0,13,74
473641,0,0,0,0,0,0,12,75
474063,0,0,0,0,0,0,11,76
474125,0,0,0,0,0,0,12,76
474516,0,0,0,0,0,0,11,77
474876,0,0,0,0,0,0,11,77
475684,0,0,0,0,0,0,11,77
480827,0,0,0,0,0,0,12,77
481234,0,0,0,0,0,0,12,77
481592,0,0,0,0,0,0,12,77
482399,0,0,0,0,0,0,12,77
486003,0,0,0,0,0,0,11,78
487425,0,0,0,0,0,0,10,79
487504,0,0,0,0,0,0,9,80
487729,0,0,0,0,0,0,8,81
488705,0,0,0,0,0,0,9,81
489112,0,0,0,0,0,0,9,81
489470,0,0,0,0,0,0,9,81
489680,0,0,0,0,0,0,8,82
495250,0,0,0,0,0,0,7,83
495936,0,0,0,0,0,0,6,84
496275,0,0,0,0,0,0,7,84
496682,0,0,0,0,0,0,7,84
497040,0,0,0,0,0,0,7,84
497847,0,0,0,0,0,0,7,84
511124,0,0,0,0,0,0,6,85
523713,0,0,0,0,0,0,9,85
523773,0,0,0,0,0,0,10,85
524174,0,0,0,0,0,0,10,85
524532,0,0,0,0,0,0,10,85
