time,gpu0,gpu1,gpu2,gpu3,gpu4,gpu5,gpu6,gpu7
0
240
537
1822
3120
3385
4001
4241
4538
5218
5487
6244
6886
7126
7366
7714
8627
8867
9137
10430
10670
10910
11150
12113
12353
12723
14961
17047
17287
17800
20319
20751
20991
21464
21704
21944
22235
22475
22851
23091
23331
23571
24102
24410
24650
24890
26066
26797
27722
27962
28264
32316
34086
34326
34566
35716
36693
36933
38567
39314
39808
41402
42401
42726
43301
43541
44902
45451
47014
47254
47769
48009
48569
48809
49049
49643
50288
50769
51009
51657
51897
52299
52539
52779
53759
54182
54702
55341
56698
57360
57600
57840
58415
58655
59576
60209
63253
64063
64513
64753
65294
65534
65876
68928
69359
70253
70933
71173
71413
71653
72003
72722
72962
73609
76219
76459
77127
77680
77962
78557
78797
79478
80871
81511
81751
82894
83322
84302
84542
84782
85341
85937
86396
87610
89101
89759
90500
91000
91240
92888
93648
93888
94481
94755
95078
95475
95857
96553
97433
98286
98837
99077
99317
100063
100917
101664
101904
102144
103136
103376
104664
104904
105144
105502
106013
106253
106507
106928
107168
108167
108764
109173
109413
110547
110806
111046
111792
112172
112412
113068
113308
113548
114640
115186
115535
116113
116353
116593
117066
117306
117546
119428
120070
120310
121119
122648
122888
123967
124207
125222
126242
126950
127190
130516
131955
132609
132849
133777
134230
135001
135350
136247
136487
136727
139716
141592
141921
143681
144015
146537
147762
148247
148509
148749
150415
150655
151990
154658
154938
155178
155698
155938
156178
157221
157486
157726
158202
160965
161603
162061
162301
162581
162821
163128
163476
163716
163956
164728
164968
165239
165479
165719
166519
166835
167271
168335
169770
171093
195519
196156
196750
197815
199657
201816
203764
204013
206272
206574
206814
208005
209457
212645
214832
215072
216814
221089
222073
222313
223141
223610
230125
231042
231622
234851
237746
238984
239591
270605
271043
273579
277424
281595
285887
301462
399125
425161
436646
444717
530700
542042
557197
792738
1022897
1087238
1158006
1189084
1289818
1360523
1466044
1466657
1471394
1471728
1471968
1505020
1506197
1509398
1516593
1517503
1517920
1523672
1525295
1525901
1534531
1546086
1547104
1548016
1548500
1551223
1551463
1551978
1556824
1557649
1566089
1569266
1576473
1577201
1580127
1610411
1610574
1610756
1615450
1616381
1618003
1618144
1618384
1621271
1621988
1633730
1634463
1634916
1852494
1853242
1853520
1857835
1858024
1858181
1859796
1860194
1860426
1876862
1891417
1892243
1992325
1995094
1997125
1997699
2008062
2044379
2044619
2045700
2049054
2049862
2053474
2056180
2056490
2056807
2057878
2058394
2058632
2059175
2061698
2062581
