time,job_id,num_gpu,submit_time,start_time,end_time,ddl,executed_time,JCT,pending_time,preempt,promote,best_effort_job
2372482.0,ec42aa41-3a0d-71f3-62dc-31b28dfb54c4,16,2371685,2371685,2372482.0,2372544,797.0,797,0,0,0,0
2730086.0,4feb9f90-7722-d636-5cec-0cd5dcf8732c,32,2709847,2709847,2730086.0,2791437,20239.0,20239,0,0,0,0
2846558,16f47da1-6f4b-44e1-606d-973523805283,16,2843551,2843551,2846558,2847986,3007,3007,0,0,0,0
2864132.0,17cffaa9-ce76-40ac-e823-d93c9ec81278,64,2860271,2860271,2864132.0,2870468,3861.0,3861,0,0,0,0
2868599,23936030-227e-1ff1-e098-5e40d55499ac,32,2866732,2866732,2868599,2870496,1867,1867,0,0,0,0
2871078.0,b07ae24a-07a0-2647-f75b-8eeebd4092fd,32,2870901,2870901,2871078.0,2871294,177.0,177,0,0,0,0
2871205.0,419ac257-118f-b4ce-b7e2-2859a33756d3,64,2870999,2870999,2871205.0,2871376,206.0,206,0,0,0,0
2871392.0,a174c001-6e0c-2b41-9f3a-0f19a2009a53,16,2871137,2871138.0,2871392.0,2871726,254.0,255,1.0,0,0,0
2871614,fb532966-58dd-3090-bdaf-b48d42da99dd,64,2871435,2871452.0,2871614,2871934,162.0,179,17.0,0,0,0
2871681,6dfbc59f-c885-b1ad-2322-76c177cb3512,64,2871547,2871547,2871681,2872131,134,134,0,0,0,0
2880288,5e269964-9d62-bbb4-b42e-fd435e44e732,64,2880125,2880125,2880288,2880599,163,163,0,0,0,0
2880486,1b541619-13c3-0554-a227-0ffa2f0c2286,16,2880221,2880221,2880486,2880713,265,265,0,0,0,0
2880625,c6acf730-5794-01b0-c944-2d00c954cd09,16,2880359,2880359,2880625,2881187,266,266,0,0,0,0
2880812,0230e8c1-63c0-e713-402d-718c3dd826ae,16,2880558,2880558,2880812,2880992,254,254,0,0,0,0
2930076,4a995cf7-a04d-5a55-5b45-35ba3055b451,64,2929829,2929829,2930076,2930632,247,247,0,0,0,0
2930076,0007b657-6398-1e39-b1e3-0455de9903f2,32,2929760,2929760,2930076,2930521,316,316,0,0,0,0
2930143,4243a771-44ca-64e6-5578-d4626593a352,32,2929661,2929661,2930143,2931236,482,482,0,0,0,0
2930210,07424da7-a724-8db2-a033-8ac873022542,64,2929981,2930009,2930210,2930585,201,229,28,0,0,0
2930277,ec5eb28e-e74c-1d28-b007-57e61ff98458,32,2929870,2929889,2930277,2930802,388,407,19,0,0,0
2930344,7ffbc363-0760-af38-16a0-5cba45fb7713,32,2929944,2929949,2930344,2931747,395,400,5,0,0,0
2930852,4cb28120-030b-ede5-1f1e-c2f3bd89f89e,32,2930606,2930606,2930852,2931825,246,246,0,0,0,0
2931039,d9952cf6-1321-2980-d640-18e8957a4c08,64,2930890,2930912,2931039,2931390,127,149,22,0,0,0
2931039,68fb76c8-3f86-918f-4557-778fb4dbfb7e,32,2930725,2930725,2931039,2931243,314,314,0,0,0,0
2931226,280ecd01-a695-9758-1135-29c84e5a0234,64,2931066,2931099,2931226,2932713,127,160,33,0,0,0
2931353,af465cf1-d13f-7f7c-8d86-9dcde1534cac,32,2930920,2930972,2931353,2931836,381,433,52,0,0,0
2931480,1839ea1a-e707-8bb9-a205-1cd9bf7077ea,32,2931254,2931286,2931480,2931947,194,226,32,0,0,0
2932666,626424fd-1da2-f1b4-af00-114dfd93938a,32,2932479,2932479,2932666,2932924,187,187,0,0,0,0
2933086,10d0ea8b-fe14-f518-2f12-4dd329aab8f9,64,2932675,2932726,2933086,2933440,360,411,51,0,0,0
2933086,f7af8ee1-ca56-478a-4ea6-7cd9597d3f33,32,2932831,2932831,2933086,2933492,255,255,0,0,0,0
2933153,c4effd72-d379-0096-0748-5f16fc72d38f,64,2932959,2932959,2933153,2933342,194,194,0,0,0,0
2933153,512157f5-090f-4968-1448-d063eb28b9f2,64,2932971,2933019,2933153,2933840,134,182,48,0,0,0
2933460,34a7da87-bf16-fbac-7c94-68ba6ca30cf7,16,2932834,2932891,2933460,2933807,569,626,57,0,0,0
2944111.0,6bcb4943-aee5-fd79-4f74-8712273f0a66,32,2943672,2943672,2944111.0,2946546,439.0,439,0,0,0,0
2948464,3a95e2f8-e547-639a-2d0e-5b81db2da6d0,32,2947977,2947977,2948464,2949545,487,487,0,0,0,0
2949708.0,32c30e9b-4a61-0db7-1d9c-308f17d08a83,64,2949207,2949207,2949708.0,2950516,501.0,501,0,0,0,0
2952667,1b5be752-108d-3aef-fc56-c8352fe52c89,64,2952452,2952452,2952667,2953365,215,215,0,0,0,0
2952854,3479e387-6a08-3438-01a0-90b885359e44,64,2952697,2952727,2952854,2953557,127,157,30,0,0,0
2952921,4fdcca6e-c0ef-8883-d976-8c7b52a5295b,32,2952540,2952540,2952921,2954001,381,381,0,0,0,0
2952988,9dc06e88-4fa9-43c6-4797-a9143071b72d,16,2952667,2952667,2952988,2953439,321,321,0,0,0,0
2953115,38984397-b5ce-e815-1089-1894a4a1e6d3,32,2952784,2952787,2953115,2953692,328,331,3,0,0,0
2953302,fec766d6-6d57-2693-bfa6-b49daea1231c,64,2953004,2953048,2953302,2954542,254,298,44,0,0,0
2953437.0,0c6dea88-803a-6c02-d10e-111ede1809f8,8,2952567,2952600,2953437.0,2954162,837.0,870,33,0,0,0
2960466,2fd6dee5-f666-8b9c-1e59-b4363848ebf2,64,2960369,2960399,2960466,2961302,67,97,30,0,0,0
2961133,746f6673-67ab-d0b8-b1c6-652fc25a38e2,64,2960339,2960339,2961133,2962203,794,794,0,0,0,0
2961133,6adb8297-bcdc-0aca-84d6-dbd72aea11cf,64,2960753,2960766,2961133,2961650,367,380,13,0,0,0
2961133,09e6efdc-fa41-a971-7fe5-d7c166f4ad3c,32,2960553,2960586,2961133,2962078,547,580,33,0,0,0
2961133,147f9179-4353-26ee-31f7-10fab27df9eb,8,2960526,2960526,2961133,2961442,607,607,0,0,0,0
2961200,fc0c0e0f-6c4f-7e13-1348-87f78dd68584,64,2960788,2960826,2961200,2962783,374,412,38,0,0,0
2961200,93487d24-16d6-9dcf-c138-387d00dc7ef5,32,2960925,2960946,2961200,2962190,254,275,21,0,0,0
