time,job_id,num_gpu,submit_time,start_time,end_time,ddl,executed_time,JCT,pending_time,preempt,promote,best_effort_job
2001198.0,fb10987f-20ac-3703-eb67-146a77a6e17c,16,2000581,2000581,2001198.0,2002204,617.0,617,0,0,0,0
2014351,9e11d2cd-0930-aef6-8a80-068ddf547e50,32,2013937,2013937,2014351,2015386,414,414,0,0,0,0
2014550.0,8ac8ad93-7e02-921d-f86b-543ae1b243cc,32,2014133,2014133,2014550.0,2016513,417.0,417,0,0,0,0
2014677.0,3dba6da8-5844-f9fc-114b-9547c9dc72b8,64,2014419,2014471,2014677.0,2015619,206.0,258,52,0,0,0
2014677.0,6d39da75-aee7-0ab2-61fa-8e7a078c26ce,32,2014224,2014224,2014677.0,2016444,453.0,453,0,0,0,0
2014804.0,6dd49c96-6744-cb9e-6ded-cba5a22c3d4f,32,2014364,2014411,2014804.0,2016174,393.0,440,47,0,0,0
2014991.0,0534a101-8ddc-e719-81f3-8dd4fd034ada,64,2014678,2014737.0,2014991.0,2016533,254.0,313,59.0,0,0,0
2015248,5d696bc8-dc54-d59b-86bb-42c7d8b2f8b6,16,2014236,2014284,2015248.0,2015988,964.0,1012,48,0,0,0
2015375,980b6853-0c70-31eb-9f85-c2dd88e44a48,64,2015117,2015171.0,2015375,2017530,204.0,258,54.0,0,0,0
2015375,14e4180c-fe99-36a3-62db-c8503c5bf3a7,64,2015112,2015171.0,2015375,2016322,204.0,263,59.0,0,0,0
2015375,ffa361be-0f92-40e1-07f9-7d05f6ca6b8b,32,2014858,2014864.0,2015375,2016633,511.0,517,6.0,0,0,0
2015442,62e7c1a6-12d2-fa06-49e1-cd138da00495,32,2014707,2014737.0,2015442,2015663,705.0,735,30.0,0,0,0
2015569,12d15585-b68e-47fa-3f17-5534cc4d5819,64,2015248,2015248,2015569,2017327,321,321,0,0,0,0
2015569,033d2bce-575a-ed2c-a5c5-650c8186a576,64,2015166,2015171.0,2015569,2016391,398.0,403,5.0,0,0,0
2015569,fd235def-3e5a-87e3-5560-db22c96b5edb,64,2015256,2015308,2015569,2017574,261,313,52,0,0,0
2015569,d6d7b3b8-3309-4d35-3f4d-f561f319c125,32,2015093,2015111.0,2015569,2017382,458.0,476,18.0,0,0,0
2015569,c1d48a10-1b96-8925-5682-d038b77f69b9,32,2015118,2015171.0,2015569,2016141,398.0,451,53.0,0,0,0
2016061,cc152a1b-e278-9642-a484-e035330faaa3,64,2015754,2015754,2016061,2017430,307,307,0,0,0,0
2016061,4e7ed827-455a-c762-7428-a656b3ee4d3b,32,2015443,2015502,2016061,2017821,559,618,59,0,0,0
2016061,ccf4ffb0-b4bb-a73f-ac70-51d1d051267f,32,2015590,2015629,2016061,2016696,432,471,39,0,0,0
2016061,f480b91e-700e-0efc-e4ff-c31a5b86ea69,16,2015248,2015248,2016061,2017148,813,813,0,0,0,0
2016061,1375ee90-d6b3-61e4-3b6d-ca0d6fe5040b,16,2014907,2014924.0,2016061,2016457,1137.0,1154,17.0,0,0,0
2016061,bf8e8bfa-a0c9-da72-368a-cd40b8f14e3c,16,2015034,2015051.0,2016061,2015912,1010.0,1027,17.0,0,0,0
2016061,a8addf36-ddf2-75eb-e8a3-f341c8819065,8,2014707,2014737.0,2016061,2016013,1324.0,1354,30.0,0,0,0
2016061,2b1ac76c-89ec-bc51-98cb-aa5247f53019,8,2014907,2014924.0,2016061,2017096,1137.0,1154,17.0,0,0,0
2016368,37f25d36-8bdd-cee3-70fd-6672b80f16c5,64,2015761,2015814,2016368,2017527,554,607,53,0,0,0
2016368,2ad11fe8-7d1b-695e-71a0-449dd703262f,16,2015479,2015502,2016368,2016367,866,889,23,0,0,0
2016563.0,497ec6d1-081f-c6dc-78d9-a88aef0bea4f,8,2015479,2015502,2016563.0,2016424,1061.0,1084,23,0,0,0
2026711,9d66e815-5a41-53b3-e95f-176cdebac186,64,2026578,2026584,2026711,2028613,127,133,6,0,0,0
2026711,71efe72a-ae13-591e-84fa-4c7239e7a4f1,64,2026487,2026524,2026711,2028678,187,224,37,0,0,0
2026778,e2add909-c521-bf2d-dc45-d539c03f3538,64,2026516,2026524,2026778,2028670,254,262,8,0,0,0
2026778,2fb21e66-7ed1-7aab-c9b7-c9bc65a16fa9,64,2026521,2026524,2026778,2027552,254,257,3,0,0,0
2026845,4aea1b8f-b43c-de0a-fa9f-c10e52daf681,64,2026510,2026524,2026845,2028979,321,335,14,0,0,0
2026972,19b17e80-dea4-ae17-54fd-9ad39716108e,64,2026578,2026584,2026972,2029175,388,394,6,0,0,0
2026972,e2aa7a5d-278e-d00d-ba02-66efbe055787,64,2026518,2026524,2026972,2027851,448,454,6,0,0,0
2026972,3f8c1097-c4da-2c2e-1bff-a27915c1604f,32,2026527,2026584,2026972,2028388,388,445,57,0,0,0
2026972,8412a335-d88c-656d-b61e-5fdb1a435206,32,2026518,2026524,2026972,2028308,448,454,6,0,0,0
2026972,45f18619-54f9-0429-a7de-02ccdda4f4a7,16,2026584,2026584,2026972,2028252,388,388,0,0,0,0
2027039,7cea2045-c268-283e-e32f-2e63b7fddd71,64,2026527,2026584,2027039,2027924,455,512,57,0,0,0
2027039,59b9222c-115a-ffac-b173-fcdf3fe1e8f3,32,2026527,2026584,2027039,2027556,455,512,57,0,0,0
2027039,f2c84743-9027-e770-2460-d0d2904883c1,32,2026510,2026524,2027039,2028648,515,529,14,0,0,0
2027039,8567c805-34f5-41c0-c8c5-eb2a7490adeb,32,2026511,2026524,2027039,2027791,515,528,13,0,0,0
2027166,48ca7651-92f5-df7b-0323-d342df6a8f93,32,2026520,2026524,2027166,2028105,642,646,4,0,0,0
2027166,d867888b-7ff6-b824-152a-eaec2bdfcb41,32,2026515,2026524,2027166,2028393,642,651,9,0,0,0
2027166,32a447b2-ef04-e57d-cdcc-c33aa9434aa0,16,2026508,2026524,2027166,2027689,642,658,16,0,0,0
2027166,af70de70-2b69-c95e-8567-1b58926bffa5,16,2026464,2026464,2027166,2027488,702,702,0,0,0,0
2027166,95831d58-ef4c-5119-8da5-d39b42c21797,16,2026509,2026524,2027166,2028540,642,657,15,0,0,0
2027233,ec50ace4-80a5-2e65-afa2-855967c96204,32,2026487,2026524,2027233,2028445,709,746,37,0,0,0
2027300,b89f72f3-2a60-c652-e714-7668cf1d7d3a,32,2026535,2026584,2027300,2028079,716,765,49,0,0,0
2027300,493e904d-30ec-2796-a59b-457fc0d7ac73,16,2026529,2026584,2027300,2028521,716,771,55,0,0,0
2029320,42378962-e4fd-6c34-d670-7a2129dc073e,32,2028979,2029013,2029320,2031151,307,341,34,0,0,0
2029320,e3082ddc-c9c0-4b7d-6ba4-170b4e9d23e9,32,2028954,2029013,2029320,2030820,307,366,59,0,0,0
2029387,01bf9e73-3f80-0385-ef92-40b652d78f10,32,2028953,2028953,2029387,2030499,434,434,0,0,0,0
2029387,1f8b4af1-96bc-532d-ac11-7babd6642fe8,32,2028962,2029013,2029387,2030739,374,425,51,0,0,0
2029574,64880945-ad1d-b537-d7f3-4368c2efeecb,32,2028978,2029013,2029574,2030159,561,596,35,0,0,0
2084260,96fc734d-a003-cd28-ca8f-3653c9af18f8,32,2080533,2080533,2084260,2084565,3727,3727,0,0,0,0
2117027,3ee82983-d557-4241-91dd-b9bf613d2de9,32,2080406,2080406,2117027,2133334,36621,36621,0,0,0,0
2166666,a65be22b-d5a3-86d9-c362-a810a2611b8d,16,2164554,2164554,2166666,2167871,2112,2112,0,0,0,0
2194352,f7a67b94-7b5a-611a-f1b6-4afed31edf1a,32,2165219,2165219,2194352,2200120,29133,29133,0,0,0,0
2228859,c9525185-81e0-3a5e-8b48-f49686abd4e7,32,2169691,2169691,2228859,2233329,59168,59168,0,0,0,0
2271320.0,1dabb10a-bd10-f87c-6d0e-0597500d92a7,64,2232899,2232899,2271320.0,2285372,38421.0,38421,0,0,0,0
2302921,4c6a70f4-8ede-c44d-476c-f68c3f1be0d0,32,2302734,2302734,2302921,2303340,187,187,0,0,0,0
2307968,f7315749-4f39-49a8-3d3a-258288b4f474,32,2279079,2279079,2307968,2324855,28889,28889,0,0,0,0
2359907.0,51397c06-a630-ad9d-7cb9-23f5f5edf382,16,2357910,2357910,2359907.0,2361273,1997.0,1997,0,0,0,0
2390492,09a0a0f6-73b0-a091-7634-c1694f76e388,32,2357953,2357970,2390492,2408944,32522,32539,17,0,0,0
