time,ddl_satis_ratio,cluster_spec,trace_file,scheduler,scheme
20241212-04-50-51,0.3968253968253968,cluster_specs/n8g8.csv,../traces_for_ElasticFlow/200jobs_900lam_0.7.csv,themis,elastic
