time,job_id,num_gpu,submit_time,start_time,end_time,ddl,executed_time,JCT,pending_time,preempt,promote,best_effort_job
1934454,965d744f-0445-c1a8-12af-97e4c536c66e,64,1932025,1932025,1934454,1933904,2429,2429,0,0,0,0
2001254,fb10987f-20ac-3703-eb67-146a77a6e17c,64,2000581,2000581,2001254,2002204,673,673,0,0,0,0
2014201,9e11d2cd-0930-aef6-8a80-068ddf547e50,64,2013937,2013937,2014201,2015386,264,264,0,0,0,0
2014553,8ac8ad93-7e02-921d-f86b-543ae1b243cc,64,2014133,2014133,2014553,2016513,420,420,0,0,0,0
2014613,3dba6da8-5844-f9fc-114b-9547c9dc72b8,64,2014419,2014424,2014592,2015619,168,173,5,0,0,0
2014673,6dd49c96-6744-cb9e-6ded-cba5a22c3d4f,64,2014364,2014364,2014651,2016174,287,287,0,0,0,0
2014733,6d39da75-aee7-0ab2-61fa-8e7a078c26ce,64,2014224,2014261,2014718,2016444,457,494,37,0,0,0
2014918,0534a101-8ddc-e719-81f3-8dd4fd034ada,64,2014678,2014733,2014900,2016533,167,222,55,0,0,0
2015001,5d696bc8-dc54-d59b-86bb-42c7d8b2f8b6,64,2014236,2014261,2015001,2015988,740,765,25,0,0,0
2015243,62e7c1a6-12d2-fa06-49e1-cd138da00495,64,2014707,2014733,2015243,2015663,510,536,26,0,0,0
2015303,ffa361be-0f92-40e1-07f9-7d05f6ca6b8b,64,2014858,2014858,2015290,2016633,432,432,0,0,0,0
2015303,14e4180c-fe99-36a3-62db-c8503c5bf3a7,64,2015112,2015121,2015290,2016322,169,178,9,0,0,0
2015503,c1d48a10-1b96-8925-5682-d038b77f69b9,32,2015118,2015121,2015449,2016141,328,331,3,0,0,0
2015503,033d2bce-575a-ed2c-a5c5-650c8186a576,64,2015166,2015181,2015459,2016391,278,293,15,0,0,0
2015503,12d15585-b68e-47fa-3f17-5534cc4d5819,64,2015248,2015303,2015470,2017327,167,222,55,0,0,0
2015563,d6d7b3b8-3309-4d35-3f4d-f561f319c125,32,2015093,2015121,2015547,2017382,426,454,28,0,0,0
