time,idle_node,busy_node,full_node,idle_gpu,busy_gpu,pending_job,running_job,completed_job
0,0,0,0,0,0,0,1,0
240,0,0,0,0,0,0,2,0
537,0,0,0,0,0,0,1,1
1822,0,0,0,0,0,0,2,1
3120,0,0,0,0,0,0,3,1
3385,0,0,0,0,0,1,3,1
3763,0,0,0,0,0,0,3,2
4003,0,0,0,0,0,1,3,2
4538,0,0,0,0,0,2,3,2
5356,0,0,0,0,0,2,2,3
5596,0,0,0,0,0,2,3,3
6886,0,0,0,0,0,3,3,3
7126,0,0,0,0,0,4,4,3
7366,0,0,0,0,0,4,3,4
8627,0,0,0,0,0,4,4,4
8867,0,0,0,0,0,4,3,5
9137,0,0,0,0,0,5,3,5
10430,0,0,0,0,0,5,4,5
10670,0,0,0,0,0,5,5,5
10910,0,0,0,0,0,5,4,6
11150,0,0,0,0,0,5,4,7
11390,0,0,0,0,0,5,3,8
12113,0,0,0,0,0,5,4,8
12353,0,0,0,0,0,5,5,8
12723,0,0,0,0,0,5,4,9
14961,0,0,0,0,0,6,4,9
17047,0,0,0,0,0,7,4,9
17287,0,0,0,0,0,9,4,9
17800,0,0,0,0,0,10,4,9
20319,0,0,0,0,0,11,4,9
20751,0,0,0,0,0,12,4,9
20991,0,0,0,0,0,12,4,10
21464,0,0,0,0,0,13,4,10
21704,0,0,0,0,0,14,4,10
21944,0,0,0,0,0,15,4,10
22184,0,0,0,0,0,14,4,11
22424,0,0,0,0,0,15,4,11
22664,0,0,0,0,0,14,4,12
22904,0,0,0,0,0,15,4,12
23144,0,0,0,0,0,15,5,12
23384,0,0,0,0,0,16,5,12
23624,0,0,0,0,0,17,5,12
24102,0,0,0,0,0,18,5,12
24410,0,0,0,0,0,19,5,12
24650,0,0,0,0,0,20,4,12
24983,0,0,0,0,0,19,4,13
25311,0,0,0,0,0,18,4,14
26066,0,0,0,0,0,19,4,14
26306,0,0,0,0,0,18,4,15
26797,0,0,0,0,0,19,4,15
27651,0,0,0,0,0,18,4,15
27891,0,0,0,0,0,19,4,15
28131,0,0,0,0,0,20,4,15
28371,0,0,0,0,0,19,4,15
28673,0,0,0,0,0,18,4,16
29623,0,0,0,0,0,17,4,16
32316,0,0,0,0,0,18,4,16
34086,0,0,0,0,0,19,4,16
34326,0,0,0,0,0,20,4,16
34566,0,0,0,0,0,21,4,16
35716,0,0,0,0,0,22,4,16
36834,0,0,0,0,0,23,4,16
39314,0,0,0,0,0,24,4,16
39808,0,0,0,0,0,25,4,16
41402,0,0,0,0,0,26,4,16
41642,0,0,0,0,0,26,3,16
42401,0,0,0,0,0,27,3,16
42726,0,0,0,0,0,28,3,16
43524,0,0,0,0,0,29,3,16
43764,0,0,0,0,0,28,3,16
45451,0,0,0,0,0,29,3,16
46847,0,0,0,0,0,28,3,16
