time,job_id,num_gpu,submit_time,start_time,end_time,ddl,executed_time,JCT,pending_time,preempt,promote,best_effort_job
537,1,64,129,240,537,1283,297,408,111,0,0,0
3763,3,64,3120,3120,3763,5481,643,643,0,0,0,0
5356,4,64,3385,3763,5356,7049,1593,1971,378,0,0,0
7366,9,64,6975,7126,7300,9190,174,325,151,0,0,0
8867,11,64,8627,8627,8811,10046,184,184,0,0,0,0
10910,14,64,10432,10670,10841,11213,171,409,238,0,0,0
11150,13,64,10430,10430,10935,13191,505,505,0,0,0,0
11390,15,64,10962,11150,11315,11962,165,353,188,0,0,0
12723,17,64,12347,12353,12723,12949,370,376,6,0,0,0
20991,16,64,12113,12113,20776,24477,8663,8663,0,0,0,0
22184,20,64,17075,20991,22042,25155,1051,4967,3916,0,0,0
22664,24,64,20751,22184,22566,25806,382,1815,1433,0,0,0
24650,31,64,23090,23144,24589,24314,1445,1499,54,0,0,0
24983,23,64,20319,22664,24983,26346,2319,4664,2345,0,0,0
25311,30,64,22851,24983,25311,26986,328,2460,2132,0,0,0
26306,36,64,24430,25311,26118,27220,807,1688,881,0,0,0
27651,19,64,17047,26306,27651,27416,1345,10604,9259,0,0,0
28371,38,64,26797,27651,28191,27445,540,1394,854,0,0,0
28673,40,64,27908,28371,28673,28876,302,765,463,0,0,0
29623,37,64,26066,28673,29623,28925,950,3557,2607,0,0,0
41642,26,64,21464,29623,41500,29583,11877,20036,8159,0,0,0
43764,7,64,5487,5596,43602,30013,38006,38115,109,0,0,0
46847,21,64,17098,43764,46847,34417,3083,29749,26666,0,0,0
47087,43,64,34201,46847,47040,35174,193,12839,12646,0,0,0
53513,25,64,20971,47087,53513,39135,6426,32542,26116,0,0,0
62185,22,64,17800,53513,62185,39973,8672,44385,35713,0,0,0
63786,46,64,36834,62185,63786,40229,1601,26952,25351,0,0,0
66408,39,64,27722,63786,66408,42813,2622,38686,36064,0,0,0
71191,29,64,22235,66408,71142,42884,4734,48907,44173,0,0,0
72112,50,64,42401,71191,72112,45111,921,29711,28790,0,0,0
74153,45,32,35716,72112,74153,48658,2041,38437,36396,0,0,0
74724,54,32,47135,74153,74724,49214,571,27589,27018,0,0,0
75451,57,32,48601,74724,75451,49333,727,26850,26123,0,0,0
76145,59,32,50288,75451,76145,51666,694,25857,25163,0,0,0
76958,49,32,41402,72112,76958,47522,4846,35556,30710,0,0,0
78917,48,64,39808,76145,78720,51840,2575,38912,36337,0,0,0
79319,61,32,50940,78917,79319,52613,402,28379,27977,0,0,0
79559,66,64,54702,78917,79417,55388,500,24715,24215,0,0,0
80158,62,64,51657,79559,80158,55590,599,28501,27902,0,0,0
82496,42,64,34086,80158,82496,56019,2338,48410,46072,0,0,0
87510,53,64,45451,82496,87510,56198,5014,42059,37045,0,0,0
92595,60,64,50769,87510,92595,56631,5085,41826,36741,0,0,0
96097,56,64,48569,92595,96078,57271,3483,47509,44026,0,0,0
97673,67,64,55341,96097,97671,57312,1574,42330,40756,0,0,0
100599,63,64,52749,97673,100599,57722,2926,47850,44924,0,0,0
100839,71,64,58415,100599,100768,59882,169,42353,42184,0,0,0
101079,73,64,58482,100839,101002,60329,163,42520,42357,0,0,0
101669,68,32,56698,101079,101669,60812,590,44971,44381,0,0,0
109413,33,64,23548,101079,109411,61682,8332,85863,77531,0,0,0
109653,75,32,63253,109413,109566,63849,153,46313,46160,0,0,0
109653,76,32,64063,109413,109602,64828,189,45539,45350,0,0,0
118810,52,64,43524,109653,118810,67008,9157,75286,66129,0,0,0
120310,80,64,68928,118810,120203,71784,1393,51275,49882,0,0,0
120550,85,32,73609,120310,120446,74404,136,46837,46701,0,0,0
121647,83,32,72722,120550,121647,74572,1097,48925,47828,0,0,0
124447,81,32,70253,121647,124391,76867,2744,54138,51394,0,0,0
125899,84,32,72960,124447,125899,77057,1452,52939,51487,0,0,0
126139,86,32,76351,125899,126058,77061,159,49707,49548,0,0,0
126379,88,32,77680,126139,126230,78992,91,48550,48459,0,0,0
126879,89,32,77962,126379,126879,79195,500,48917,48417,0,0,0
127864,82,32,70951,126879,127864,80036,985,56913,55928,0,0,0
139419,34,32,24102,127864,139419,82357,11555,115317,103762,0,0,0
142161,58,32,48851,120310,142038,72725,21728,93187,71459,0,0,0
143550,78,64,64681,139419,143550,86458,4131,78869,74738,0,0,0
144506,91,64,81511,143550,144506,86748,956,62995,62039,0,0,0
145363,95,64,86396,144506,145363,87359,857,58967,58110,0,0,0
145754,94,32,84440,145363,145754,88394,391,61314,60923,0,0,0
146080,97,32,89101,145754,146080,89917,326,56979,56653,0,0,0
149078,96,32,87610,146080,149078,92820,2998,61468,58470,0,0,0
149720,100,32,91000,149078,149720,93031,642,58720,58078,0,0,0
151525,69,32,57360,145363,151525,88105,6162,94165,88003,0,0,0
158824,47,64,39314,149720,158824,93449,9104,119510,110406,0,0,0
159572,105,64,94481,158824,159572,95927,748,65091,64343,0,0,0
160025,103,64,93648,159572,160025,96168,453,66377,65924,0,0,0
