time,gpu0-0,gpu0-1,gpu0-2,gpu0-3,gpu1-0,gpu1-1,gpu1-2,gpu1-3,gpu2-0,gpu2-1,gpu2-2,gpu2-3,gpu3-0,gpu3-1,gpu3-2,gpu3-3,gpu4-0,gpu4-1,gpu4-2,gpu4-3,gpu5-0,gpu5-1,gpu5-2,gpu5-3,gpu6-0,gpu6-1,gpu6-2,gpu6-3,gpu7-0,gpu7-1,gpu7-2,gpu7-3,gpu8-0,gpu8-1,gpu8-2,gpu8-3,gpu9-0,gpu9-1,gpu9-2,gpu9-3,gpu10-0,gpu10-1,gpu10-2,gpu10-3,gpu11-0,gpu11-1,gpu11-2,gpu11-3,gpu12-0,gpu12-1,gpu12-2,gpu12-3,gpu13-0,gpu13-1,gpu13-2,gpu13-3,gpu14-0,gpu14-1,gpu14-2,gpu14-3,gpu15-0,gpu15-1,gpu15-2,gpu15-3,ce
3725494,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,2,5,8,13,14,15,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24530830890305122
3725554,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,2,5,8,13,14,15,16,17,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2765583089030512
3725718,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,2,5,8,13,14,15,16,17,18,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2921833089030512
3725778,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,2,5,8,13,14,15,16,17,18,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2921833089030512
3725838,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,2,5,8,13,14,15,16,17,18,20,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3078083089030512
3726141,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,22,22,22,22,2,5,8,13,14,15,16,17,18,20,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3654939721833369
3726201,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,22,22,22,22,23,23,23,23,24,24,24,24,25,25,25,25,2,5,8,13,14,15,16,17,18,20,21,,,,,,,,,,,,,,,,,,,,,,0.49598192322279094
3726261,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,22,22,22,22,23,23,23,23,25,25,25,25,26,26,26,26,27,27,27,27,2,5,8,13,14,15,16,17,18,20,21,,,,,,,,,,,,,,,,,,0.590475903403137
3726321,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,22,22,22,22,23,23,23,23,25,25,25,25,26,26,26,26,27,27,27,27,28,28,28,28,2,5,8,13,14,15,16,17,18,20,21,,,,,,,,,,,,,,0.6092407620774984
3726381,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,22,22,22,22,23,23,23,23,25,25,25,25,26,26,26,26,27,27,27,27,2,5,8,13,14,15,16,17,18,20,21,,,,,,,,,,,,,,,,,,0.590475903403137
3726441,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,22,22,22,22,23,23,23,23,25,25,25,25,26,26,26,26,27,27,27,27,29,29,29,29,2,5,8,13,14,15,16,17,18,20,21,,,,,,,,,,,,,,0.6552871409284445
3726517,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,22,22,22,22,23,23,23,23,25,25,25,25,26,26,26,26,27,27,27,27,29,29,29,29,30,30,30,30,2,5,8,13,14,15,16,17,18,20,21,,,,,,,,,,0.7021989957682298
3726831,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,22,22,22,22,23,23,23,23,25,25,25,25,26,26,26,26,27,27,27,27,29,29,29,29,30,30,30,30,2,5,8,13,14,15,16,17,18,20,21,31,,,,,,,,,0.7178239957682298
3727473,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,22,22,22,22,23,23,23,23,25,25,25,25,26,26,26,26,27,27,27,27,29,29,29,29,30,30,30,30,2,5,8,13,14,15,16,17,18,20,21,31,,,,,,,,,0.7178239957682298
3727533,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,22,22,22,22,23,23,23,23,25,25,25,25,26,26,26,26,27,27,27,27,29,29,29,29,30,30,30,30,2,5,8,13,14,15,16,17,18,20,21,31,,,,,,,,,0.7178239957682298
3727857,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,22,22,22,22,23,23,23,23,25,25,25,25,27,27,27,27,29,29,29,29,30,30,30,30,2,5,8,13,14,15,16,17,18,20,21,31,,,,,,,,,,,,,0.6623027966513313
3728413,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,22,22,22,22,23,23,23,23,25,25,25,25,27,27,27,27,29,29,29,29,30,30,30,30,2,5,8,13,14,15,16,17,18,20,21,31,,,,,,,,,,,,,0.6623027966513313
3728593,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,22,22,22,22,23,23,23,23,25,25,25,25,27,27,27,27,29,29,29,29,30,30,30,30,2,5,8,13,14,15,16,17,18,20,21,31,,,,,,,,,,,,,0.6623027966513313
3728653,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,22,22,22,22,23,23,23,23,25,25,25,25,27,27,27,27,29,29,29,29,30,30,30,30,2,5,8,13,14,15,16,17,18,20,21,31,,,,,,,,,,,,,0.6623027966513313
3728713,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,22,22,22,22,23,23,23,23,25,25,25,25,27,27,27,27,29,29,29,29,30,30,30,30,2,5,8,13,14,15,16,17,18,20,21,31,,,,,,,,,,,,,0.6623027966513313
3728773,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,22,22,22,22,23,23,23,23,25,25,25,25,27,27,27,27,29,29,29,29,30,30,30,30,2,5,8,13,14,15,16,17,18,20,21,31,,,,,,,,,,,,,0.6623027966513313
3728833,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,22,22,22,22,23,23,23,23,25,25,25,25,27,27,27,27,29,29,29,29,30,30,30,30,2,5,8,13,14,15,16,17,18,20,21,31,,,,,,,,,,,,,0.6623027966513313
3729032,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,22,22,22,22,23,23,23,23,25,25,25,25,27,27,27,27,29,29,29,29,30,30,30,30,2,5,8,13,14,15,16,17,18,20,21,31,,,,,,,,,,,,,0.6623027966513313
3729092,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,22,22,22,22,23,23,23,23,25,25,25,25,27,27,27,27,29,29,29,29,30,30,30,30,2,5,8,13,14,15,16,17,18,20,21,31,,,,,,,,,,,,,0.6623027966513313
3729572,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,22,22,22,22,23,23,23,23,27,27,27,27,29,29,29,29,30,30,30,30,2,5,8,13,14,15,16,17,18,20,21,31,,,,,,,,,,,,,,,,,0.5974915591260238
3729812,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,22,22,22,22,23,23,23,23,27,27,27,27,30,30,30,30,2,5,8,13,14,15,16,17,18,20,21,31,,,,,,,,,,,,,,,,,,,,,0.5326803216007163
3730004,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,22,22,22,22,23,23,23,23,27,27,27,27,30,30,30,30,32,32,32,32,2,5,8,13,14,15,16,17,18,20,21,31,,,,,,,,,,,,,,,,,0.5938650969240794
3730085,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,22,22,22,22,23,23,23,23,27,27,27,27,30,30,30,30,32,32,32,32,2,5,8,13,14,15,16,17,18,20,21,31,,,,,,,,,,,,,,,,,0.5938650969240794
3730145,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,22,22,22,22,23,23,23,23,27,27,27,27,30,30,30,30,32,32,32,32,2,5,8,13,14,15,16,17,18,20,21,31,33,,,,,,,,,,,,,,,,0.6094900969240794
3730857,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,34,34,34,34,34,34,34,34,22,22,22,22,23,23,23,23,27,27,27,27,30,30,30,30,32,32,32,32,2,5,8,13,14,15,16,17,18,20,21,31,33,,,,,,,,0.631281911531987
3731264,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,34,34,34,34,34,34,34,34,22,22,22,22,23,23,23,23,27,27,27,27,30,30,30,30,32,32,32,32,2,5,8,13,14,15,16,17,18,20,21,31,33,,,,,,,,0.631281911531987
3731473,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,34,34,34,34,34,34,34,34,22,22,22,22,23,23,23,23,27,27,27,27,30,30,30,30,32,32,32,32,2,5,8,13,14,15,16,17,18,20,21,31,33,,,,,,,,0.631281911531987
3732298,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,34,34,34,34,34,34,34,34,22,22,22,22,23,23,23,23,27,27,27,27,30,30,30,30,32,32,32,32,2,5,8,13,14,15,16,17,18,20,21,31,33,,,,,,,,0.631281911531987
3732638,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,34,34,34,34,34,34,34,34,22,22,22,22,23,23,23,23,27,27,27,27,30,30,30,30,32,32,32,32,2,5,8,13,14,15,16,17,18,20,21,31,33,,,,,,,,0.631281911531987
3732698,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,34,34,34,34,34,34,34,34,22,22,22,22,23,23,23,23,27,27,27,27,30,30,30,30,32,32,32,32,2,5,8,13,14,15,16,17,18,20,21,31,33,,,,,,,,0.631281911531987
3732758,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,34,34,34,34,34,34,34,34,22,22,22,22,23,23,23,23,27,27,27,27,30,30,30,30,32,32,32,32,2,5,8,13,14,15,16,17,18,20,21,31,33,,,,,,,,0.631281911531987
3732982,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,34,34,34,34,34,34,34,34,22,22,22,22,23,23,23,23,27,27,27,27,30,30,30,30,32,32,32,32,2,5,8,13,14,15,16,17,18,20,21,31,33,,,,,,,,0.631281911531987
3733042,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,34,34,34,34,34,34,34,34,22,22,22,22,23,23,23,23,27,27,27,27,30,30,30,30,32,32,32,32,2,5,8,13,14,15,16,17,18,20,21,31,33,,,,,,,,0.631281911531987
3733102,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,34,34,34,34,34,34,34,34,22,22,22,22,23,23,23,23,27,27,27,27,30,30,30,30,32,32,32,32,2,5,8,13,14,15,16,17,18,20,21,31,33,,,,,,,,0.631281911531987
3733274,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,34,34,34,34,34,34,34,34,22,22,22,22,23,23,23,23,27,27,27,27,30,30,30,30,32,32,32,32,2,5,8,13,14,15,16,17,18,20,21,31,33,35,,,,,,,0.646906911531987
3733366,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,34,34,34,34,34,34,34,34,22,22,22,22,23,23,23,23,27,27,27,27,30,30,30,30,32,32,32,32,2,5,8,13,14,15,16,17,18,20,21,31,33,35,36,,,,,,0.662531911531987
3733426,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,34,34,34,34,34,34,34,34,22,22,22,22,23,23,23,23,27,27,27,27,30,30,30,30,32,32,32,32,2,5,8,13,14,15,16,17,18,20,21,31,33,35,36,37,38,,,,0.693781911531987
3733486,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,34,34,34,34,34,34,34,34,22,22,22,22,23,23,23,23,27,27,27,27,30,30,30,30,32,32,32,32,2,5,8,13,14,15,16,17,18,20,21,31,33,35,36,37,38,,,,0.693781911531987
3733548,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,34,34,34,34,34,34,34,34,22,22,22,22,23,23,23,23,27,27,27,27,30,30,30,30,32,32,32,32,2,5,8,13,14,15,16,17,18,20,21,31,33,35,36,37,38,39,,,0.709406911531987
3733608,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,34,34,34,34,34,34,34,34,22,22,22,22,23,23,23,23,27,27,27,27,30,30,30,30,32,32,32,32,2,5,8,13,14,15,16,17,18,20,21,31,33,35,36,37,38,,,,0.693781911531987
3733772,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,34,34,34,34,34,34,34,34,22,22,22,22,23,23,23,23,27,27,27,27,30,30,30,30,32,32,32,32,2,5,8,13,14,15,16,17,18,20,21,31,33,35,36,37,38,40,,,0.709406911531987
3734066,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,34,34,34,34,34,34,34,34,22,22,22,22,23,23,23,23,27,27,27,27,30,30,30,30,32,32,32,32,2,5,8,13,14,15,16,17,18,20,21,31,33,35,36,37,38,40,,,0.709406911531987
3735824,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,34,34,34,34,34,34,34,34,22,22,22,22,23,23,23,23,27,27,27,27,30,30,30,30,32,32,32,32,2,5,8,13,14,15,16,17,18,20,21,31,35,36,37,38,40,,,,0.693781911531987
3736528,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,34,34,34,34,34,34,34,34,22,22,22,22,23,23,23,23,27,27,27,27,30,30,30,30,32,32,32,32,2,5,8,13,14,15,16,17,18,20,21,31,35,36,37,38,40,,,,0.693781911531987
3736620,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,34,34,34,34,34,34,34,34,22,22,22,22,23,23,23,23,27,27,27,27,30,30,30,30,32,32,32,32,2,5,8,13,14,15,16,17,18,20,21,31,35,36,37,38,40,,,,0.693781911531987
3736680,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,34,34,34,34,34,34,34,34,22,22,22,22,23,23,23,23,27,27,27,27,30,30,30,30,32,32,32,32,2,5,8,13,14,15,16,17,18,20,21,31,35,36,37,38,40,,,,0.693781911531987
3737026,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,34,34,34,34,34,34,34,34,22,22,22,22,23,23,23,23,27,27,27,27,30,30,30,30,32,32,32,32,2,5,8,13,14,15,16,17,18,20,21,31,35,36,37,38,40,,,,0.693781911531987
3737327,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,34,34,34,34,34,34,34,34,22,22,22,22,27,27,27,27,30,30,30,30,32,32,32,32,2,5,8,13,14,15,16,17,18,20,21,31,35,36,37,38,40,,,,,,,,0.6468700566922019
3737429,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,34,34,34,34,34,34,34,34,22,22,22,22,27,27,27,27,30,30,30,30,2,5,8,13,14,15,16,17,18,20,21,31,35,36,37,38,40,,,,,,,,,,,,0.5856852813688387
3737489,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,34,34,34,34,34,34,34,34,22,22,22,22,27,27,27,27,30,30,30,30,2,5,8,13,14,15,16,17,18,20,21,31,35,36,37,38,40,41,,,,,,,,,,,0.6013102813688387
3737549,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,34,34,34,34,34,34,34,34,22,22,22,22,27,27,27,27,30,30,30,30,2,5,8,13,14,15,16,17,18,20,21,31,35,36,37,38,40,,,,,,,,,,,,0.5856852813688387
3737643,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,34,34,34,34,34,34,34,34,22,22,22,22,27,27,27,27,2,5,8,13,14,15,16,17,18,20,21,31,35,36,37,38,40,,,,,,,,,,,,,,,,0.5387734265290536
3737890,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,34,34,34,34,34,34,34,34,22,22,22,22,27,27,27,27,2,5,8,13,14,15,16,17,18,20,21,31,35,36,40,,,,,,,,,,,,,,,,,,0.5075234265290536
3738922,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,34,34,34,34,34,34,34,34,22,22,22,22,27,27,27,27,2,5,8,13,14,15,16,17,18,20,21,31,36,40,,,,,,,,,,,,,,,,,,,0.4918984265290535
3739014,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,34,34,34,34,34,34,34,34,22,22,22,22,27,27,27,27,2,5,8,13,14,15,16,17,18,20,21,31,40,,,,,,,,,,,,,,,,,,,,0.4762734265290535
3740819,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,34,34,34,34,34,34,34,34,22,22,22,22,27,27,27,27,2,5,8,13,14,15,16,17,18,20,21,31,40,42,,,,,,,,,,,,,,,,,,,0.4918984265290535
3740976,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,34,34,34,34,34,34,34,34,22,22,22,22,27,27,27,27,2,5,8,13,14,15,16,17,18,20,21,31,40,42,,,,,,,,,,,,,,,,,,,0.4918984265290535
3742528,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,34,34,34,34,34,34,34,34,22,22,22,22,27,27,27,27,2,5,8,13,14,15,16,17,18,20,21,31,40,42,43,,,,,,,,,,,,,,,,,,0.5075234265290536
3743222,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,34,34,34,34,34,34,34,34,22,22,22,22,27,27,27,27,2,5,8,13,14,15,16,17,18,20,21,31,40,42,43,44,,,,,,,,,,,,,,,,,0.5231484265290536
3744073,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,34,34,34,34,34,34,34,34,22,22,22,22,27,27,27,27,2,5,8,13,14,15,16,17,18,20,21,31,40,42,43,44,,,,,,,,,,,,,,,,,0.5231484265290536
3744271,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,34,34,34,34,34,34,34,34,45,45,45,45,45,45,45,45,22,22,22,22,27,27,27,27,2,5,8,13,14,15,16,17,18,20,21,31,40,42,43,44,,,,,,,,,0.6257906764464765
3744421,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,34,34,34,34,34,34,34,34,45,45,45,45,45,45,45,45,22,22,22,22,27,27,27,27,2,8,13,14,15,16,17,18,20,21,31,40,42,43,44,,,,,,,,,,0.6101656764464765
3744481,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,34,34,34,34,34,34,34,34,45,45,45,45,45,45,45,45,22,22,22,22,27,27,27,27,2,8,13,14,15,16,17,18,20,21,31,40,42,43,44,46,,,,,,,,,0.6257906764464765
3744541,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,34,34,34,34,34,34,34,34,45,45,45,45,45,45,45,45,22,22,22,22,27,27,27,27,2,8,13,14,15,16,17,18,20,21,31,40,42,43,44,46,47,48,,,,,,,0.6570406764464765
3744601,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,34,34,34,34,34,34,34,34,45,45,45,45,45,45,45,45,22,22,22,22,27,27,27,27,2,8,13,14,15,16,17,18,20,21,31,40,42,43,44,46,47,49,,,,,,,0.6570406764464765
3744661,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,34,34,34,34,34,34,34,34,45,45,45,45,45,45,45,45,22,22,22,22,27,27,27,27,2,8,13,14,15,16,17,18,20,21,31,40,42,43,44,46,47,49,50,,,,,,0.6726656764464765
3745020,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,34,34,34,34,34,34,34,34,45,45,45,45,45,45,45,45,22,22,22,22,27,27,27,27,2,8,13,14,15,16,17,18,20,21,31,40,42,43,44,46,47,49,50,,,,,,0.6726656764464765
3745177,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,34,34,34,34,34,34,34,34,45,45,45,45,45,45,45,45,22,22,22,22,27,27,27,27,2,8,13,14,15,16,17,18,20,21,31,40,42,43,44,46,47,49,50,51,,,,,0.6882906764464765
3745428,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,34,34,34,34,34,34,34,34,45,45,45,45,45,45,45,45,22,22,22,22,27,27,27,27,2,8,13,14,15,16,17,18,20,21,31,40,42,43,44,46,47,49,50,51,52,,,,0.7039156764464765
3745488,6,6,6,6,6,6,6,6,34,34,34,34,34,34,34,34,45,45,45,45,45,45,45,45,22,22,22,22,27,27,27,27,2,8,13,14,15,16,17,18,20,21,31,40,42,43,44,46,47,49,50,51,,,,,,,,,,,,,0.6664988618385689
3745782,6,6,6,6,6,6,6,6,34,34,34,34,34,34,34,34,45,45,45,45,45,45,45,45,22,22,22,22,27,27,27,27,2,8,13,14,15,16,17,18,20,21,31,40,42,43,44,46,47,49,50,51,,,,,,,,,,,,,0.6664988618385689
3746451,6,6,6,6,6,6,6,6,34,34,34,34,34,34,34,34,45,45,45,45,45,45,45,45,53,53,53,53,53,53,53,53,22,22,22,22,27,27,27,27,2,8,13,14,15,16,17,18,20,21,31,40,42,43,44,46,47,49,50,51,,,,,0.7804653442441519
3746511,6,6,6,6,6,6,6,6,34,34,34,34,34,34,34,34,45,45,45,45,45,45,45,45,53,53,53,53,53,53,53,53,22,22,22,22,27,27,27,27,2,8,13,14,15,16,17,18,20,21,31,40,42,43,44,46,47,49,50,51,,,,,0.7804653442441519
3746911,6,6,6,6,6,6,6,6,34,34,34,34,34,34,34,34,45,45,45,45,45,45,45,45,53,53,53,53,53,53,53,53,22,22,22,22,27,27,27,27,2,8,13,14,15,16,17,18,20,21,31,40,42,43,44,46,47,49,50,51,,,,,0.7804653442441519
3747419,6,6,6,6,6,6,6,6,34,34,34,34,34,34,34,34,45,45,45,45,45,45,45,45,53,53,53,53,53,53,53,53,22,22,22,22,27,27,27,27,2,8,13,14,15,16,17,18,20,21,31,40,42,43,44,46,47,49,50,51,54,,,,0.7960903442441519
3747668,6,6,6,6,6,6,6,6,34,34,34,34,34,34,34,34,45,45,45,45,45,45,45,45,53,53,53,53,53,53,53,53,22,22,22,22,27,27,27,27,2,8,13,14,15,16,17,18,20,21,31,40,42,43,44,46,47,49,50,51,54,55,,,0.8117153442441519
3747735,6,6,6,6,6,6,6,6,34,34,34,34,34,34,34,34,45,45,45,45,45,45,45,45,53,53,53,53,53,53,53,53,22,22,22,22,27,27,27,27,2,8,13,14,15,16,17,18,20,21,31,40,42,43,44,46,47,49,50,51,54,55,,,0.8117153442441519
3747795,6,6,6,6,6,6,6,6,34,34,34,34,34,34,34,34,53,53,53,53,53,53,53,53,22,22,22,22,27,27,27,27,2,8,13,14,15,16,17,18,20,21,31,40,42,43,44,46,47,49,50,51,54,55,,,,,,,,,,,0.7090730943267289
