time,gpu0,gpu1,gpu2,gpu3,gpu4,gpu5,gpu6,gpu7
20428
7564
20668
8590
9145
11477
11717
11957
12305
21038
24936
28412
28652
14378
29666
14618
29906
15228
32989
16182
33865
17383
34585
17623
17863
34825
18271
18511
35065
20158
35774
36014
20398
36254
20638
37058
21008
38085
24936
28412
38413
28652
38653
28892
29666
38893
29906
0
31735
240
39248
537
32155
3036
33865
5201
34585
39588
5642
5882
34825
6668
35065
40098
6908
35774
7564
40338
36014
8590
8830
36254
9145
40684
11477
37058
11717
37464
40924
11957
38085
12305
14378
41731
38413
14618
38653
15228
42186
17383
38893
17623
39248
17863
43443
18103
39588
18343
40098
18583
44393
20188
40338
20578
44633
40578
20948
21488
40818
44873
22908
41491
24936
28412
41731
45413
28652
42487
29666
46204
29906
43443
32455
44393
33800
46513
34040
44662
34585
45202
46815
34951
35191
46204
35459
50209
46513
35774
36014
50449
46815
36254
37058
47651
52831
38085
48826
38413
49591
53493
38653
52806
38893
53861
53861
39248
56810
39588
56810
57050
40171
57290
40684
57050
40924
57610
41731
58194
57290
43443
59148
44662
57610
59527
45202
61390
45831
58194
46204
61639
46513
62991
59319
46815
63706
47083
65524
59559
53861
66346
56810
57050
68955
61390
57610
69195
58960
61671
70669
59527
71211
60410
62429
71590
61390
65144
62991
72540
65524
73035
66346
64667
74041
67987
74437
65524
69004
74701
70609
66346
75751
70849
78559
71211
68955
71451
79197
72540
79615
69195
73052
80765
75751
81005
70669
78559
81419
79615
80949
71211
81697
81189
81937
81429
71590
83813
81724
84488
82645
72540
84728
83813
84968
84616
74041
85370
84856
85096
74469
86095
86095
86694
87916
75751
87916
88378
89599
89599
78559
89839
89839
90245
90304
79197
90485
90544
90842
79615
91171
91171
91411
91753
80765
92236
92236
93917
81005
93810
94496
94496
95600
81419
95086
96350
95600
97359
81839
96350
97599
96590
99294
82207
97359
99534
99933
97599
83813
97839
105422
106771
99294
84541
107522
101762
107802
84781
103147
103911
108657
108897
85021
105422
105662
109385
106771
85322
109787
107011
110027
85562
107522
113510
107802
114881
86095
108443
115848
108848
86694
116430
112496
117089
114881
87916
118252
116274
121204
117089
89599
121515
118252
89839
121755
119183
122682
90304
119540
123089
121204
126015
90842
121601
126255
122184
126495
91171
122682
126735
122922
126975
91753
123223
127252
127252
128545
92236
127492
129467
127883
129938
93810
128545
131129
128785
131369
94496
129467
131609
129707
95086
135853
129947
136093
130506
95600
138158
131129
139920
131749
140734
96350
135853
140974
96590
136093
143993
136809
146017
97359
137492
147136
138158
148501
140734
97599
149598
141092
150834
97839
143993
151667
144850
151907
99294
146017
154814
148501
156080
101578
148866
156415
149106
101818
157469
149533
158464
149773
103911
159126
150834
159763
105422
151667
160923
105662
151907
162388
152384
163810
106220
153858
164729
154098
164969
106771
154814
165209
107011
155547
165455
156080
107522
166773
156415
169733
156655
107802
172135
157469
174528
158217
108443
177070
158464
108848
158792
177513
159126
180278
112365
159763
181955
160041
182195
114881
160281
184246
115121
160923
184677
162388
116274
184917
163649
186321
117089
163889
186569
164729
117730
164969
186954
118252
165209
187194
165449
119183
187434
165689
188448
119540
166703
166943
188724
121204
168558
189202
169733
121601
191067
169973
122184
172135
191976
173973
192559
122682
174528
193522
122922
174856
193762
177070
123223
177513
194291
127252
177911
195111
178151
127492
180278
195387
128545
181460
195627
128785
181955
196733
182195
129467
182435
199047
129707
182675
199477
184246
129947
184677
200117
130506
184917
200469
131129
186321
200709
131749
186617
201865
186954
135853
204413
187194
136093
187434
204653
136809
187780
204893
188163
138158
206612
188448
138398
206874
188724
140734
208297
141092
208703
189004
142790
189244
210404
143993
191067
144850
211584
146017
191976
211958
146927
192216
148501
192456
214998
148866
192696
149106
215238
193411
216860
193651
217527
194291
149598
194531
217791
150834
151667
195111
218031
151907
195423
218271
195663
218511
195903
219070
196143
152384
196383
154575
219690
154815
199047
219930
155548
199287
156080
221016
199527
221394
200117
222963
200469
223716
201792
156415
225003
202032
156655
202276
225584
157469
158217
202669
227079
204023
227319
204413
227702
204653
158464
232861
158792
204893
159126
235986
205487
159763
236535
160041
205786
239468
206612
240026
206874
244228
207601
160356
246271
207939
160923
247078
162388
208703
247515
163810
210404
247755
164560
249974
210910
164800
250692
165040
211584
165280
250932
165520
251789
211958
165886
252147
166773
212315
253317
167037
253557
213410
168173
258230
213650
169733
169973
259497
217527
172135
259780
172375
219786
262814
173973
174213
268276
174528
220026
174856
270102
177070
220266
177513
271169
177911
178418
221016
271881
180278
181460
272520
221326
181955
182195
272866
221566
182435
182690
274548
184246
222608
184677
275399
184917
222848
186321
275722
186617
186954
223088
275962
187194
187434
277532
223716
187760
188448
277983
188688
223965
188928
278223
189168
224830
189408
278463
191067
225070
279098
191976
192216
279689
192559
225584
192799
281350
193411
226261
193651
282768
194291
194531
227079
286217
195111
195423
286457
227319
195663
227559
195903
286697
227799
196175
196415
287176
228315
199047
231386
199287
293696
232861
200117
200357
295986
235756
200597
235996
296607
201865
236236
202105
236535
296966
202742
239468
204344
298650
204584
240026
204824
240296
301377
241097
205717
305414
243588
206311
244228
306046
206612
245212
306469
246271
206874
246511
208703
307186
247078
209499
247515
307639
210404
247755
247995
308387
211584
248432
211958
309120
250692
217527
250932
309360
219925
251272
309600
220799
253317
221039
253786
309928
221394
258230
310880
258773
221864
259497
311120
222963
259780
223716
311735
262726
262966
311975
264204
312215
223956
268276
313571
225003
270102
225584
270812
313811
271169
271881
318126
272520
272866
318366
273692
274548
318746
275399
275639
319277
226115
275879
320685
227079
276119
227319
320925
227702
276486
276856
321165
277096
322301
277532
324725
230413
278059
232861
234025
235477
278497
325084
235726
278884
235986
327219
279124
236226
279364
236535
237968
328594
279689
238270
281148
238510
331354
281946
239468
239708
332042
282768
240026
284504
241967
332666
242284
285896
242524
333183
286217
244228
246271
286457
336214
247078
286697
247515
337603
286937
247755
248326
287177
342232
250692
288468
250932
345506
291604
251172
253317
291952
258230
345746
293696
259497
295986
259780
346926
296607
262814
266747
347166
296966
268276
297252
270102
347406
298650
270630
299735
271169
349805
271458
300275
271881
301377
350133
272520
302047
272760
350373
302287
273000
304031
273744
350613
305414
273984
305766
274224
351488
274548
306046
275399
309081
351971
275722
309321
275962
310999
352609
277532
311239
311611
278059
355254
311993
278489
312233
312473
279098
318344
355494
318746
279689
320413
320685
282768
355879
320925
321165
283716
321755
356676
324725
285542
325084
286011
325422
325662
357312
286251
327219
328594
286580
331354
358291
332042
286820
332282
332666
287168
358531
333026
333266
287408
334362
336214
287748
358786
336490
288646
337603
337843
359026
290977
338083
340696
293696
342232
359361
342702
295986
345506
296607
345746
359601
346449
296966
346926
347166
297731
347406
360187
347646
298650
348113
349849
300254
360427
350281
350684
301137
350924
361577
352609
301377
353452
355194
301744
355434
361957
355879
305414
356201
357201
305915
357441
362197
359596
306155
359836
360308
306395
362550
361577
361957
306636
362197
362550
362790
308451
363492
363817
309256
364723
363070
365871
310999
367118
311993
367563
368068
365527
318344
371005
371923
318746
372410
365871
372654
319660
372935
374292
320685
374730
366168
375015
320925
375255
377368
321165
367118
377608
379052
323952
379292
324725
379532
367603
379772
380012
324965
380463
368991
381393
325205
382624
325498
382864
369231
383104
325738
383344
383584
327219
385397
370295
386052
328594
389751
331354
371005
390570
331945
390810
332185
371923
391050
391290
332666
391530
372410
333183
391770
392010
333681
392250
372650
393488
334972
393728
336214
396644
374730
397240
337603
397480
342232
397988
377368
398310
345506
402152
377608
345746
403261
403554
346457
406860
379052
346926
407119
407382
347166
407821
379292
408061
347406
408793
350281
409033
379532
409725
352609
409965
382624
355254
410535
410775
355879
411245
382864
357312
411805
359596
383104
412891
416687
360308
416927
389751
361577
417212
418183
361957
418574
390570
362197
419470
420034
362550
390810
420274
365871
423497
423801
391050
426789
429052
367118
432854
391444
434301
371005
434541
393488
434785
371923
435025
372410
435862
436285
374730
437025
393728
439495
377368
439950
377608
440847
397275
442149
379052
442845
443324
397988
379292
445072
446698
379532
403261
446999
382624
447239
447479
406860
382864
447848
448318
448703
383104
448943
407382
449183
449423
389751
449765
450005
407821
390570
450663
451730
456060
390810
456470
408793
456951
458534
391050
459488
460081
409033
460596
391444
460836
464320
464560
393488
410535
465063
465612
393728
465852
466207
410775
466778
397275
467215
467455
469595
397988
416687
472955
473496
403261
474106
474346
417212
475285
406860
475525
475819
476385
418574
407382
476625
477275
477942
407821
478364
419470
478604
408793
478844
479084
420034
479324
409033
480083
480323
480563
410535
420274
481335
481869
482384
410775
482687
423801
484741
416687
485291
485761
486169
417212
429052
488739
488990
489682
418574
490034
490393
434301
492411
419470
492651
492891
497002
434541
497287
420034
499533
502873
503958
420274
434842
505237
505822
507313
423801
508407
436285
508985
509225
429052
510238
514015
442149
514536
434301
517899
518139
520495
434541
443324
521748
521988
522366
434842
525708
445072
525948
526188
436285
528310
531876
446698
532432
442149
532852
533327
443324
447148
534555
534795
535035
444120
535275
448318
536688
536950
445072
537227
537467
448869
538443
446698
538737
539587
539845
449293
447148
541727
543380
543817
448318
544057
449533
547935
548175
448869
548877
551355
449915
552550
449293
553719
556578
557484
456060
449533
558239
558860
449915
456951
559307
559547
452191
560256
458534
452477
560904
458774
456060
561712
459014
456951
458534
460065
460081
460305
562981
