time,ddl_satis_ratio,cluster_spec,trace_file,scheduler,scheme
20241212-04-37-45,0.10606060606060606,cluster_specs/n8g8.csv,../traces_for_ElasticFlow/200jobs_900lam_0.3.csv,edf,elastic
