time,idle_node,busy_node,full_node,idle_gpu,busy_gpu,pending_job,running_job,completed_job
0,0,0,0,0,0,0,1,0
240,0,0,0,0,0,0,2,0
537,0,0,0,0,0,0,1,1
1822,0,0,0,0,0,0,2,1
3120,0,0,0,0,0,0,3,1
3385,0,0,0,0,0,1,3,1
3763,0,0,0,0,0,0,3,2
4003,0,0,0,0,0,0,4,2
4243,0,0,0,0,0,0,3,3
4538,0,0,0,0,0,1,3,3
5487,0,0,0,0,0,2,3,3
5727,0,0,0,0,0,2,2,4
6886,0,0,0,0,0,2,3,4
7126,0,0,0,0,0,3,4,4
7714,0,0,0,0,0,3,3,4
8627,0,0,0,0,0,4,3,4
9137,0,0,0,0,0,4,4,4
10430,0,0,0,0,0,5,4,4
10670,0,0,0,0,0,6,4,4
10962,0,0,0,0,0,6,5,4
11202,0,0,0,0,0,6,4,5
12113,0,0,0,0,0,7,4,5
12353,0,0,0,0,0,8,4,5
14307,0,0,0,0,0,7,4,6
14961,0,0,0,0,0,8,4,6
17047,0,0,0,0,0,8,5,6
17287,0,0,0,0,0,9,6,6
17800,0,0,0,0,0,10,6,6
18338,0,0,0,0,0,10,5,7
19443,0,0,0,0,0,10,4,8
20319,0,0,0,0,0,10,5,8
20751,0,0,0,0,0,10,6,8
20991,0,0,0,0,0,11,6,8
21231,0,0,0,0,0,11,5,9
21471,0,0,0,0,0,12,5,9
21711,0,0,0,0,0,12,5,10
21951,0,0,0,0,0,13,5,10
22235,0,0,0,0,0,14,5,10
22851,0,0,0,0,0,15,5,10
23091,0,0,0,0,0,16,5,10
23331,0,0,0,0,0,16,6,10
23571,0,0,0,0,0,17,6,10
24026,0,0,0,0,0,17,5,11
24266,0,0,0,0,0,18,5,11
24506,0,0,0,0,0,20,5,11
26066,0,0,0,0,0,20,6,11
26797,0,0,0,0,0,21,6,11
27037,0,0,0,0,0,21,5,12
27722,0,0,0,0,0,22,5,12
27962,0,0,0,0,0,22,6,12
28264,0,0,0,0,0,22,5,13
32316,0,0,0,0,0,23,5,13
34086,0,0,0,0,0,24,5,13
34326,0,0,0,0,0,25,5,13
34566,0,0,0,0,0,26,5,13
35556,0,0,0,0,0,25,5,13
35796,0,0,0,0,0,26,5,13
36834,0,0,0,0,0,27,5,13
39314,0,0,0,0,0,28,5,13
39808,0,0,0,0,0,29,5,13
41402,0,0,0,0,0,30,5,13
41982,0,0,0,0,0,30,4,13
42401,0,0,0,0,0,31,4,13
42726,0,0,0,0,0,32,4,13
43524,0,0,0,0,0,33,4,13
45451,0,0,0,0,0,34,4,13
46659,0,0,0,0,0,33,4,13
47135,0,0,0,0,0,34,4,13
47769,0,0,0,0,0,35,4,13
48109,0,0,0,0,0,34,4,13
48569,0,0,0,0,0,35,4,13
48809,0,0,0,0,0,35,4,13
