time,idle_node,busy_node,full_node,idle_gpu,busy_gpu,pending_job,running_job,completed_job
5010,0,0,0,0,0,0,1,0
5070,0,0,0,0,0,0,2,0
5377,0,0,0,0,0,0,3,0
5784,0,0,0,0,0,0,3,0
6140,0,0,0,0,0,0,4,0
6284,0,0,0,0,0,0,3,1
7064,0,0,0,0,0,0,3,1
7145,0,0,0,0,0,0,2,2
7353,0,0,0,0,0,0,3,2
8279,0,0,0,0,0,0,4,2
8374,0,0,0,0,0,0,5,2
9037,0,0,0,0,0,0,4,3
9282,0,0,0,0,0,0,3,4
9448,0,0,0,0,0,0,4,4
9508,0,0,0,0,0,0,5,4
9841,0,0,0,0,0,0,6,4
10413,0,0,0,0,0,0,7,4
10966,0,0,0,0,0,0,6,5
11406,0,0,0,0,0,0,5,6
11523,0,0,0,0,0,0,6,6
11583,0,0,0,0,0,0,7,6
11906,0,0,0,0,0,0,6,7
12416,0,0,0,0,0,0,7,7
12707,0,0,0,0,0,0,7,7
13017,0,0,0,0,0,0,8,7
13315,0,0,0,0,0,0,7,8
13384,0,0,0,0,0,0,6,9
13556,0,0,0,0,0,0,7,9
13672,0,0,0,0,0,0,7,9
13732,0,0,0,0,0,0,8,9
13932,0,0,0,0,0,0,7,10
14004,0,0,0,0,0,0,8,10
14306,0,0,0,0,0,0,9,10
14391,0,0,0,0,0,0,8,11
14780,0,0,0,0,0,0,9,11
14842,0,0,0,0,0,0,9,11
14902,0,0,0,0,0,0,10,11
15042,0,0,0,0,0,0,9,12
15102,0,0,0,0,0,0,8,13
15479,0,0,0,0,0,0,7,14
15545,0,0,0,0,0,0,6,15
15663,0,0,0,0,0,0,5,16
16097,0,0,0,0,0,0,4,17
16157,0,0,0,0,0,0,6,17
16419,0,0,0,0,0,0,7,17
16719,0,0,0,0,0,0,8,17
16860,0,0,0,0,0,0,7,18
17068,0,0,0,0,0,0,6,19
18039,0,0,0,0,0,0,6,19
18467,0,0,0,0,0,0,5,20
18792,0,0,0,0,0,0,5,20
19416,0,0,0,0,0,0,5,20
19978,0,0,0,0,0,0,5,20
21601,0,0,0,0,0,0,4,21
21989,0,0,0,0,0,0,4,21
23323,0,0,0,0,0,0,3,22
23383,0,0,0,0,0,0,3,22
27815,0,0,0,0,0,0,4,22
29033,0,0,0,0,0,0,5,22
29786,0,0,0,0,0,0,4,23
30103,0,0,0,0,0,0,5,23
30163,0,0,0,0,0,0,6,23
30223,0,0,0,0,0,0,7,23
30329,0,0,0,0,0,0,8,23
30389,0,0,0,0,0,0,9,23
30653,0,0,0,0,0,0,10,23
30713,0,0,0,0,0,0,11,23
31130,0,0,0,0,0,0,11,23
31217,0,0,0,0,0,0,10,24
31497,0,0,0,0,0,0,9,25
31892,0,0,0,0,0,0,8,26
32188,0,0,0,0,0,0,7,27
32248,0,0,0,0,0,0,6,28
32317,0,0,0,0,0,0,7,28
32555,0,0,0,0,0,0,8,28
32615,0,0,0,0,0,0,7,29
33409,0,0,0,0,0,0,7,29
33469,0,0,0,0,0,0,9,29
33529,0,0,0,0,0,0,9,29
33589,0,0,0,0,0,0,9,29
34565,0,0,0,0,0,0,8,30
35576,0,0,0,0,0,0,8,30
35713,0,0,0,0,0,0,7,31
36245,0,0,0,0,0,0,6,32
37359,0,0,0,0,0,0,6,32
37419,0,0,0,0,0,0,6,32
37479,0,0,0,0,0,0,6,32
39526,0,0,0,0,0,0,6,32
44351,0,0,0,0,0,0,7,32
45748,0,0,0,0,0,0,6,33
46134,0,0,0,0,0,0,7,33
46226,0,0,0,0,0,0,8,33
46286,0,0,0,0,0,0,9,33
46729,0,0,0,0,0,0,10,33
47839,0,0,0,0,0,0,11,33
48197,0,0,0,0,0,0,12,33
48257,0,0,0,0,0,0,13,33
48320,0,0,0,0,0,0,12,34
48579,0,0,0,0,0,0,13,34
48907,0,0,0,0,0,0,12,35
49027,0,0,0,0,0,0,11,36
49122,0,0,0,0,0,0,10,37
49485,0,0,0,0,0,0,10,37
49625,0,0,0,0,0,0,9,38
49685,0,0,0,0,0,0,11,38
50177,0,0,0,0,0,0,10,39
50246,0,0,0,0,0,0,11,39
50359,0,0,0,0,0,0,12,39
51098,0,0,0,0,0,0,12,39
51210,0,0,0,0,0,0,11,40
51473,0,0,0,0,0,0,10,41
51533,0,0,0,0,0,0,11,41
51686,0,0,0,0,0,0,12,41
51746,0,0,0,0,0,0,13,41
51806,0,0,0,0,0,0,12,42
52089,0,0,0,0,0,0,13,42
52242,0,0,0,0,0,0,15,42
52375,0,0,0,0,0,0,14,43
52435,0,0,0,0,0,0,13,44
52897,0,0,0,0,0,0,14,44
52957,0,0,0,0,0,0,15,44
53017,0,0,0,0,0,0,14,45
53491,0,0,0,0,0,0,14,45
53674,0,0,0,0,0,0,14,45
53734,0,0,0,0,0,0,13,46
53805,0,0,0,0,0,0,12,47
54830,0,0,0,0,0,0,13,47
55393,0,0,0,0,0,0,12,48
55453,0,0,0,0,0,0,12,48
55513,0,0,0,0,0,0,11,49
55573,0,0,0,0,0,0,11,49
56263,0,0,0,0,0,0,11,49
56743,0,0,0,0,0,0,10,50
56860,0,0,0,0,0,0,9,51
56950,0,0,0,0,0,0,9,51
57270,0,0,0,0,0,0,8,52
58404,0,0,0,0,0,0,7,53
58464,0,0,0,0,0,0,8,53
59192,0,0,0,0,0,0,7,54
59354,0,0,0,0,0,0,7,54
59507,0,0,0,0,0,0,7,54
60041,0,0,0,0,0,0,6,55
60261,0,0,0,0,0,0,5,56
60321,0,0,0,0,0,0,4,57
60729,0,0,0,0,0,0,5,57
60789,0,0,0,0,0,0,6,57
61716,0,0,0,0,0,0,7,57
62742,0,0,0,0,0,0,6,58
63988,0,0,0,0,0,0,6,58
64048,0,0,0,0,0,0,5,59
66333,0,0,0,0,0,0,4,60
67573,0,0,0,0,0,0,5,60
67998,0,0,0,0,0,0,5,60
68329,0,0,0,0,0,0,4,61
