time,job_id,num_gpu,submit_time,start_time,end_time,ddl,executed_time,JCT,pending_time,preempt,promote,best_effort_job
6284,f60b9881-76f3-6fc7-d009-6b2a00419afc,1,5010,5010,6284,5985,1274,1274,0,0,0,0
7145,fd9f45f4-0816-d739-c393-3447f3dc50bf,1,5016,5070,7145,6955,2075,2129,54,0,0,0
9037,8271bbba-f96f-4a1b-e4b3-b66b51b795ed,1,7353,7353,9037,9136,1684,1684,0,0,0,0
9282,d8b6a802-27e9-add3-7814-c4920c604d99,1,8374,8374,9282,9280,908,908,0,0,0,0
10966,d0207ede-1fa7-0e6b-bffa-749e45bfd2c3,1,8279,8279,10966,11817,2687,2687,0,0,0,0
11406,33ffb402-a5d5-bbf9-4a3a-bb3ac439dfcf,1,9454,9508,11406,11283,1898,1952,54,0,0,0
11906,59bb8900-6198-b718-c4c7-aab4ca20508d,1,9841,9841,11906,12247,2065,2065,0,0,0,0
13315,0599e1f2-ccd3-654c-b68b-bbc673c66188,4,6140,6140,13315,10448,7175,7175,0,0,0,0
13384,6e66a273-c4ca-00d7-8a66-de6724d4d5a3,1,11523,11523,13384,13015,1861,1861,0,0,0,0
13932,371e7782-5e38-8274-0db4-a7fa18e43d85,1,12416,12416,13932,13209,1516,1516,0,0,0,0
14391,88f47eed-6990-6abf-7792-be4734783752,1,10413,10413,14391,15560,3978,3978,0,0,0,0
15042,d8914adf-341c-612a-a249-1260107e528c,1,14004,14004,15042,14691,1038,1038,0,0,0,0
15061,df02774d-9482-b42f-c095-3c13f06bffa4,1,13716,13732,15061,15315,1329,1345,16,0,0,0
15479,c4196c8a-c44f-c2a8-5a4a-96aee987cfb2,1,13556,13556,15479,16328,1923,1923,0,0,0,0
15545,b819b15d-4f96-8a84-a0d4-4d244d074581,1,9448,9448,15545,16939,6097,6097,0,0,0,0
15663,192703a7-df2e-37e7-c4fc-bb8424aefbea,1,13017,13017,15663,16851,2646,2646,0,0,0,0
16097,8f221604-d46b-7756-b9e4-39ef48d495a4,8,14306,14306,16097,15398,1791,1791,0,0,0,0
16860,7464d6f2-11ea-2c00-863e-cbe2a8d99292,1,14852,14902,16860,16469,1958,2008,50,0,0,0
17068,8aacb783-d48b-5d0d-be1e-70bc03c61e18,1,16419,16419,17068,16839,649,649,0,0,0,0
18467,874db4a6-d057-ab85-6f1e-c0de297eb3f4,1,16124,16157,18467,18176,2310,2343,33,0,0,0
21601,6e4928ac-19f1-45cc-0244-e4d75ac2a176,1,11524,11583,21601,17107,10018,10077,59,0,0,0
23323,dde7110f-f42e-c8ee-df30-1cb5c8c574fa,1,16719,16719,23323,26253,6604,6604,0,0,0,0
29786,bb23e712-bfd9-5996-ee5b-6379213fa67b,1,29033,29033,29786,29890,753,753,0,0,0,0
31217,9c8aa872-0214-1a68-952d-986c16db8a18,1,27815,27815,31217,31144,3402,3402,0,0,0,0
31497,8ce17e35-651f-d429-c117-1668ad724e2e,1,30657,30713,31497,31175,784,840,56,0,0,0
31892,fcd2280e-e3c5-1ba8-7122-d7a0d12972d3,1,30354,30389,31892,31133,1503,1538,35,0,0,0
32188,df629d0c-bc76-37a0-6d98-a416bae27198,1,16101,16157,32188,37449,16031,16087,56,0,0,0
32190,6f959489-8af2-820e-29a3-e5f6984ad463,1,14780,14780,32190,28574,17410,17410,0,0,0,0
32577,2fb50401-9d26-7076-5e44-b774cf9d539c,1,30653,30653,32577,31855,1924,1924,0,0,0,0
34565,f53ca48b-268d-e9f4-be5b-8a9233f8457c,1,33435,33469,34565,34300,1096,1130,34,0,0,0
35713,1b7e0502-ca9d-8831-894e-7397b38a3db1,1,30329,30329,35713,38351,5384,5384,0,0,0,0
36245,a0dbfca2-743c-fb6b-7ad7-c891a8d791b6,1,33466,33469,36245,37182,2776,2779,3,0,0,0
45748,7dbb4c18-4984-e0ab-7a0e-25398a3e50b5,1,44351,44351,45748,46104,1397,1397,0,0,0,0
48320,f394c60d-c2db-6aab-fd41-1a05833cd4f2,1,46729,46729,48320,47783,1591,1591,0,0,0,0
48907,fdf48930-a265-df65-0d56-e00031456a6c,1,46267,46286,48907,49609,2621,2640,19,0,0,0
49027,372f5f47-999f-0691-34e4-20bfdb38f306,1,48235,48257,49027,48667,770,792,22,0,0,0
49122,bb3494d1-f327-33ef-c50b-d5b96f581316,1,46134,46134,49122,48123,2988,2988,0,0,0,0
49625,5fcfe711-8258-3678-c04a-7761a52368e3,1,48579,48579,49625,49325,1046,1046,0,0,0,0
50177,ec9a799e-1943-7791-b9b0-7ec4f93c8859,1,48197,48197,50177,50456,1980,1980,0,0,0,0
51210,8f942977-b582-ef0c-fd23-36f45b44e6ed,1,50246,50246,51210,50739,964,964,0,0,0,0
51473,8a55a14b-51f5-a8f9-3c15-ae1fefda21b2,1,49652,49685,51473,51925,1788,1821,33,0,0,0
51784,a1001bc8-9758-a25f-dad8-e2dafe17ddb3,1,47839,47839,51784,52451,3945,3945,0,0,0,0
52375,60aeb372-b6df-b4a6-23d5-2be0ac249f30,1,51705,51746,52375,52046,629,670,41,0,0,0
52434,5b5073c7-e6dc-9c76-ee7a-e3bb50340715,1,51479,51533,52434,52487,901,955,54,0,0,0
53015,1d191f64-f8cf-814a-dea7-e1ae7006a2c6,1,51686,51686,53015,52449,1329,1329,0,0,0,0
53684,db558642-3054-366b-6d8e-e559daf93e99,1,50359,50359,53684,53848,3325,3325,0,0,0,0
53805,2540647b-784f-cb14-f2d3-1a6527dea64c,1,52897,52897,53805,54120,908,908,0,0,0,0
