time,idle_node,busy_node,full_node,idle_gpu,busy_gpu,pending_job,running_job,completed_job
0,0,0,0,0,0,0,1,0
240,0,0,0,0,0,0,2,0
524,0,0,0,0,0,0,1,1
1822,0,0,0,0,0,0,2,1
3120,0,0,0,0,0,1,2,1
3385,0,0,0,0,0,2,2,1
4001,0,0,0,0,0,3,2,1
4538,0,0,0,0,0,4,2,1
5487,0,0,0,0,0,5,2,1
6886,0,0,0,0,0,6,2,1
7126,0,0,0,0,0,7,3,1
7714,0,0,0,0,0,7,2,2
8627,0,0,0,0,0,8,2,2
9137,0,0,0,0,0,9,2,2
10430,0,0,0,0,0,10,2,2
10670,0,0,0,0,0,11,2,2
10962,0,0,0,0,0,12,2,2
12113,0,0,0,0,0,13,2,2
12353,0,0,0,0,0,14,2,2
14961,0,0,0,0,0,15,2,2
17047,0,0,0,0,0,16,2,2
17287,0,0,0,0,0,17,3,2
17800,0,0,0,0,0,18,3,2
18338,0,0,0,0,0,18,2,3
20319,0,0,0,0,0,19,2,3
20751,0,0,0,0,0,20,2,3
20991,0,0,0,0,0,21,2,3
21464,0,0,0,0,0,22,2,3
21704,0,0,0,0,0,23,2,3
21944,0,0,0,0,0,24,2,3
22235,0,0,0,0,0,25,2,3
22851,0,0,0,0,0,26,2,3
23091,0,0,0,0,0,27,2,3
23331,0,0,0,0,0,27,3,3
23571,0,0,0,0,0,28,3,3
24026,0,0,0,0,0,28,2,4
24266,0,0,0,0,0,29,2,4
24506,0,0,0,0,0,31,2,4
26066,0,0,0,0,0,32,2,4
26797,0,0,0,0,0,33,2,4
27722,0,0,0,0,0,34,2,4
27962,0,0,0,0,0,35,2,4
32316,0,0,0,0,0,36,2,4
34086,0,0,0,0,0,37,2,4
34326,0,0,0,0,0,38,2,4
34566,0,0,0,0,0,39,2,4
35048,0,0,0,0,0,38,2,5
35661,0,0,0,0,0,37,2,6
35901,0,0,0,0,0,38,2,6
36834,0,0,0,0,0,39,2,6
37129,0,0,0,0,0,38,2,7
37369,0,0,0,0,0,37,2,8
38287,0,0,0,0,0,36,2,9
39314,0,0,0,0,0,37,2,9
39808,0,0,0,0,0,38,2,9
41402,0,0,0,0,0,39,2,9
42401,0,0,0,0,0,40,2,9
42726,0,0,0,0,0,41,2,9
43524,0,0,0,0,0,42,2,9
45049,0,0,0,0,0,41,2,10
45451,0,0,0,0,0,42,2,10
47135,0,0,0,0,0,42,3,10
47769,0,0,0,0,0,43,3,10
48009,0,0,0,0,0,43,2,11
48569,0,0,0,0,0,44,2,11
48809,0,0,0,0,0,45,2,11
49049,0,0,0,0,0,45,3,11
50288,0,0,0,0,0,45,4,11
50769,0,0,0,0,0,46,4,11
51009,0,0,0,0,0,47,4,11
51249,0,0,0,0,0,47,3,12
51657,0,0,0,0,0,47,4,12
