time,job_id,num_gpu,submit_time,start_time,end_time,ddl,executed_time,JCT,pending_time,preempt,promote,best_effort_job
524,1,32,129,240,524,9223372036854775807,284,395,111,0,0,1
3763,3,64,3120,3120,3763,4253,643,643,0,0,0,0
7714,10,32,7001,7126,7714,7846,588,713,125,0,0,0
8867,11,64,8627,8627,8811,9726,184,184,0,0,0,0
10910,13,64,10430,10430,10695,14878,265,265,0,0,0,0
14547,12,64,9137,9137,14547,20644,5410,5410,0,0,0,0
18150,7,64,5487,5487,18150,31184,12663,12663,0,0,0,0
19495,19,64,17047,18150,19495,33576,1345,2448,1103,0,0,0
23331,27,64,21491,21704,23154,30123,1450,1663,213,0,0,0
34968,26,64,21464,21464,34968,30870,13504,13504,0,0,0,0
41292,16,64,12113,19495,41292,34086,21797,29179,7382,0,0,0
41532,43,64,34201,41292,41485,34858,193,7284,7091,0,0,0
50204,22,64,17800,41532,50204,35903,8672,32404,23732,0,0,0
56630,25,64,20971,50204,56630,36203,6426,35659,29233,0,0,0
59816,21,64,17098,56630,59713,41179,3083,42615,39532,0,0,0
63042,51,64,42726,59816,63042,47091,3226,20316,17090,0,0,0
63876,57,64,48601,63042,63876,49110,834,15275,14441,0,0,0
65917,45,32,35716,63876,65917,51317,2041,30201,28160,0,0,0
68722,49,32,41402,63876,68722,50224,4846,27320,22474,0,0,0
71230,53,64,45451,65917,71230,52491,5313,25779,20466,0,0,0
71812,66,64,54702,71230,71812,56535,582,17110,16528,0,0,0
73386,67,64,55341,71812,73386,57710,1574,18045,16471,0,0,0
82543,52,64,43524,73386,82543,57726,9157,39019,29862,0,0,0
82783,71,64,58415,82543,82712,59846,169,24297,24128,0,0,0
83023,70,64,57810,82783,82932,61177,149,25122,24973,0,0,0
85949,63,64,52749,83023,85949,61566,2926,33200,30274,0,0,0
86189,73,64,58482,85949,86112,62249,163,27630,27467,0,0,0
94721,33,64,23548,86189,94500,63468,8311,70952,62641,0,0,0
94961,75,32,63253,94721,94874,63932,153,31621,31468,0,0,0
95715,77,64,64513,94721,95634,68225,913,31121,30208,0,0,0
100409,78,64,64681,95715,100409,73983,4694,35728,31034,0,0,0
100649,85,64,73609,100409,100550,74035,141,26941,26800,0,0,0
103100,81,64,70253,100649,103100,75351,2451,32847,30396,0,0,0
104956,84,64,72960,103100,104722,75928,1622,31762,30140,0,0,0
105196,86,64,76351,104956,105109,77588,153,28758,28605,0,0,0
105755,89,64,77962,105196,105755,78993,559,27793,27234,0,0,0
116593,55,64,47769,105755,116409,83342,10654,68640,57986,0,0,0
118931,42,64,34086,116593,118931,84934,2338,84845,82507,0,0,0
119788,95,64,86396,118931,119788,87305,857,33392,32535,0,0,0
120780,91,32,81511,119788,120780,88036,992,39269,38277,0,0,0
121106,97,32,89101,120780,121106,89550,326,32005,31679,0,0,0
121748,100,32,91000,121106,121748,92301,642,30748,30106,0,0,0
123276,92,32,81517,121748,123276,93681,1528,41759,40231,0,0,0
123652,103,32,93648,123276,123652,95940,376,30004,29628,0,0,0
123941,108,32,95857,123652,123941,97058,289,28084,27795,0,0,0
124561,105,32,94481,123941,124561,98183,620,30080,29460,0,0,0
125476,107,32,95475,124561,125476,98722,915,30001,29086,0,0,0
125716,114,32,99097,125476,125628,100380,152,26531,26379,0,0,0
126227,113,32,98863,125716,126227,102327,511,27364,26853,0,0,0
126467,117,32,101839,126227,126336,102754,109,24497,24388,0,0,0
126707,112,32,98837,126467,126706,102868,239,27869,27630,0,0,0
128229,111,32,98286,126707,128229,103063,1522,29943,28421,0,0,0
139956,34,32,24102,128229,139784,104263,11555,115682,104127,0,0,0
141516,58,32,48851,119788,141516,87537,21728,92665,70937,0,0,0
144437,110,64,97433,139956,144437,106356,4481,47004,42523,0,0,0
144765,119,64,104716,144437,144765,108585,328,40049,39721,0,0,0
145715,120,64,106242,144765,145715,109088,950,39473,38523,0,0,0
145955,125,64,109266,145715,145947,109956,232,36681,36449,0,0,0
146220,126,32,109279,145955,146220,110333,265,36941,36676,0,0,0
148002,116,32,100063,146220,147928,111124,1708,47865,46157,0,0,0
148989,131,32,112172,148002,148764,114371,762,36592,35830,0,0,0
148989,99,32,90500,145955,148979,110114,3024,58479,55455,0,0,0
149269,135,32,113234,148989,149269,115128,280,36035,35755,0,0,0
179232,72,64,58442,148989,179232,115468,30243,120790,90547,0,0,0
180620,137,64,114640,179232,180620,117995,1388,65980,64592,0,0,0
180860,146,32,119428,180620,180759,119925,139,61331,61192,0,0,0
182044,138,64,115186,180620,182044,120124,1424,66858,65434,0,0,0
183108,143,64,117066,182044,183108,120489,1064,66042,64978,0,0,0
207534,28,64,21716,183108,207534,121867,24426,185818,161392,0,0,0
208171,149,64,121119,207534,208171,123117,637,87052,86415,0,0,0
209494,148,64,120281,208171,209494,123673,1323,89213,87890,0,0,0
210627,151,64,122666,209494,210627,126425,1133,87961,86828,0,0,0
212786,147,64,120070,210627,212786,129212,2159,92716,90557,0,0,0
213380,153,64,122825,212786,213380,129408,594,90555,89961,0,0,0
215222,130,64,111792,213380,215222,131962,1842,103430,101588,0,0,0
218834,156,64,125222,215222,218834,133200,3612,93612,90000,0,0,0
219083,165,64,134230,218834,219083,135073,249,84853,84604,0,0,0
219385,169,32,136302,219083,219385,138083,302,83083,82781,0,0,0
223369,154,64,123967,219083,223369,138595,4286,99402,95116,0,0,0
223885,170,64,136621,223369,223885,140875,516,87264,86748,0,0,0
224125,172,64,141592,223885,224083,141987,198,82491,82293,0,0,0
226831,161,64,131955,224125,226831,142394,2706,94876,92170,0,0,0
228283,159,64,127175,226831,228283,144261,1452,101108,99656,0,0,0
230542,160,64,130516,228283,230542,145306,2259,100026,97767,0,0,0
231526,176,64,146537,230542,231526,148236,984,84989,84005,0,0,0
232597,175,64,144015,231526,232597,150802,1071,88582,87511,0,0,0
232837,180,64,148516,232597,232835,151542,238,84319,84081,0,0,0
239890,173,64,141921,232837,239890,155622,7053,97969,90916,0,0,0
240406,178,64,148247,239890,240406,157200,516,92159,91643,0,0,0
244681,98,64,89759,240406,244681,157244,4275,154922,150647,0,0,0
260256,152,64,122683,244681,260256,159321,15575,137573,121998,0,0,0
261173,179,64,148509,260256,261173,159513,917,112664,111747,0,0,0
264402,185,64,155698,261173,264402,160353,3229,108704,105475,0,0,0
271156,189,64,162061,264402,271156,167808,6754,109095,102341,0,0,0
271594,199,64,166835,271156,271594,167863,438,104759,104321,0,0,0
272201,196,64,165433,271594,272201,168522,607,106768,106161,0,0,0
276372,193,64,163719,272201,276372,170588,4171,112653,108482,0,0,0
322266,8,64,6886,276372,322266,185666,45894,315380,269486,0,0,0
347554,186,64,155868,322266,347554,218382,25288,191686,166398,0,0,0
363990,128,64,110806,347554,363990,244091,16436,253184,236748,0,0,0
388567,2,64,1822,1822,388567,297843,386745,386745,0,0,0,0
486230,64,64,53759,388567,486230,317046,97663,432471,334808,0,0,0
716389,35,64,24410,486230,716389,333686,230159,691979,461820,0,0,0
821910,163,64,132836,716389,821910,346098,105521,689074,583553,0,0,0
1039488,104,64,93849,821910,1039488,351558,217578,945639,728061,0,0,0
1069762,18,64,14961,1039488,1069762,378303,30274,1054801,1024527,0,0,0
1305303,93,64,82894,1069762,1305303,417770,235541,1222409,986868,0,0,0
1359263,139,32,115535,1305303,1359263,480775,53960,1243728,1189768,0,0,0
1404169,79,64,65309,1305303,1404169,529958,98866,1338860,1239994,0,0,0
1405637,4,32,3385,1404169,1405637,9223372036854775807,1468,1402252,1400784,0,0,1
1405877,5,32,4001,1405637,1405753,9223372036854775807,116,1401752,1401636,0,0,1
1406795,6,32,4538,1405877,1406795,9223372036854775807,918,1402257,1401339,0,0,1
1407035,9,32,6975,1406795,1406990,9223372036854775807,195,1400015,1399820,0,0,1
1407275,14,32,10432,1407035,1407177,9223372036854775807,142,1396745,1396603,0,0,1
1407515,15,32,10962,1407275,1407435,9223372036854775807,160,1396473,1396313,0,0,1
1407906,17,32,12347,1407515,1407906,9223372036854775807,391,1395559,1395168,0,0,1
1409083,20,32,17075,1407906,1409083,9223372036854775807,1177,1392008,1390831,0,0,1
1409993,23,32,20319,1409083,1409993,9223372036854775807,910,1389674,1388764,0,0,1
1410410,24,32,20751,1409993,1410410,9223372036854775807,417,1389659,1389242,0,0,1
1415416,29,32,22235,1410410,1415416,9223372036854775807,5006,1393181,1388175,0,0,1
1415775,30,32,22851,1415416,1415775,9223372036854775807,359,1392924,1392565,0,0,1
1417276,31,32,23090,1415775,1417276,9223372036854775807,1501,1394186,1392685,0,0,1
1417882,32,32,23326,1417276,1417882,9223372036854775807,606,1394556,1393950,0,0,1
1418900,36,32,24430,1417882,1418900,9223372036854775807,1018,1394470,1393452,0,0,1
1419812,37,32,26066,1418900,1419812,9223372036854775807,912,1393746,1392834,0,0,1
1420296,38,32,26797,1419812,1420296,9223372036854775807,484,1393499,1393015,0,0,1
1423019,39,32,27722,1420296,1423019,9223372036854775807,2723,1395297,1392574,0,0,1
1423400,40,32,27908,1423019,1423400,9223372036854775807,381,1395492,1395111,0,0,1
1505409,41,32,32316,1423400,1505409,9223372036854775807,82009,1473093,1391084,0,0,1
1505924,44,32,34566,1505409,1505924,9223372036854775807,515,1471358,1470843,0,0,1
1507094,0,32,0,0,1507094,9223372036854775807,1507094,1507094,0,0,0,1
1507388,46,64,36834,1505924,1507388,9223372036854775807,1464,1470554,1469090,0,0,1
1516565,47,64,39314,1507388,1516565,9223372036854775807,9177,1477251,1468074,0,0,1
1519174,48,64,39808,1516565,1519174,9223372036854775807,2609,1479366,1476757,0,0,1
1520095,50,64,42401,1519174,1520095,9223372036854775807,921,1477694,1476773,0,0,1
1520733,54,64,47135,1520095,1520733,9223372036854775807,638,1473598,1472960,0,0,1
1524216,56,64,48569,1520733,1524216,9223372036854775807,3483,1475647,1472164,0,0,1
1524944,59,64,50288,1524216,1524944,9223372036854775807,728,1474656,1473928,0,0,1
1530029,60,64,50769,1524944,1530029,9223372036854775807,5085,1479260,1474175,0,0,1
1530431,61,32,50940,1530029,1530431,9223372036854775807,402,1479491,1479089,0,0,1
1530671,62,64,51657,1530029,1530671,9223372036854775807,642,1479014,1478372,0,0,1
1601439,65,64,54182,1530671,1601439,9223372036854775807,70768,1547257,1476489,0,0,1
1602029,68,32,56698,1601439,1602029,9223372036854775807,590,1545331,1544741,0,0,1
1606053,74,32,59576,1602029,1606053,9223372036854775807,4024,1546477,1542453,0,0,1
1606293,76,32,64063,1606053,1606242,9223372036854775807,189,1542179,1541990,0,0,1
