time,job_id,num_gpu,submit_time,start_time,end_time,ddl,executed_time,JCT,pending_time,preempt,promote,best_effort_job
5884,3,16,5201,5201,5884,7407,683,683,0,0,0,0
6910,5,32,6668,6668,6910,7737,242,242,0,0,0,0
732.0,1,16,216,240,732.0,1163,492.0,516,24,0,0,0
7152,4,32,5642,5642,7152,12433,1510,1510,0,0,0,0
737.0,1,16,216,240,737.0,1163,497.0,521,24,0,0,0
8526,6,16,7564,7564,8526,8737,962,962,0,0,0,0
5884,3,16,5201,5201,5884,7407,683,683,0,0,0,0
5899.0,3,16,5201,5201,5899.0,7407,698.0,698,0,0,0,0
6910,5,8,6668,6668,6910,7737,242,242,0,0,0,0
6915,5,64,6668,6668,6915,7737,247,247,0,0,0,0
7392,4,16,5642,5642,7392,12433,1750,1750,0,0,0,0
7162,4,32,5642,5642,7162,12433,1520,1520,0,0,0,0
12205.0,9,4,11625,11717,12205.0,13878,488.0,580,92,0,0,0
12447.0,10,32,11668,11717,12447.0,12389,730.0,779,49,0,0,0
8594,6,16,7564,7632,8594,8737,962,1030,68,0,0,0
8531,6,16,7564,7564,8531,8737,967,967,0,0,0,0
14620,11,32,14378,14378,14620,15742,242,242,0,0,0,0
12439,10,32,11668,11717,12439,12389,722,771,49,0,0,0
16190,7,32,9145,9145,16190,35961,7045,7045,0,0,0,0
12681,9,32,11625,11717,12681,13878,964,1056,92,0,0,0
11964,9,64,11625,11717,11964,13878,247,339,92,0,0,0
15100,11,4,14378,14378,15100,15742,722,722,0,0,0,0
12451,10,32,11668,11717,12451,12389,734,783,49,0,0,0
17865,14,4,17387,17623,17865,18089,242,478,236,0,0,0
18107,13,8,17383,17383,18107,22562,724,724,0,0,0,0
14625,11,64,14378,14378,14625,15742,247,247,0,0,0,0
18589,15,32,18271,18347,18589,18931,242,318,76,0,0,0
18105,14,2,17387,17623,18105,18089,482,718,236,0,0,0
20430,12,32,15228,15228,20430,26405,5202,5202,0,0,0,0
16195,7,32,9145,9145,16195,35961,7050,7050,0,0,0,0
21152,17,16,20578,20670,21152,21830,482,574,92,0,0,0
18587,7,32,9145,9145,18587,35961,9442,9442,0,0,0,0
27338,16,16,20188,20188,27338,37327,7150,7150,0,0,0,0
19069,15,2,18271,18345,19069,18931,724,798,74,0,0,0
17870,13,64,17383,17383,17870,22562,487,487,0,0,0,0
17870,14,32,17387,17623,17870,18089,247,483,236,0,0,0
19311,13,8,17383,17383,19311,22562,1928,1928,0,0,0,0
18518,15,32,18271,18271,18518,18931,247,247,0,0,0,0
21300,12,16,15228,15340,21300,26405,5960,6072,112,0,0,0
30388,20,8,28458,28652,30388,36980,1736,1930,194,0,0,0
21542,17,32,20578,20578,21542,21830,964,964,0,0,0,0
20435,12,32,15228,15228,20435,26405,5207,5207,0,0,0,0
32790,19,2,28412,28412,32790,45055,4378,4378,0,0,0,0
33032,21,4,28497,28652,33032,54660,4380,4535,155,0,0,0
27578,16,8,20188,20188,27578,37327,7390,7390,0,0,0,0
21162,17,64,20578,20675,21162,21830,487,584,97,0,0,0
27343,16,16,20188,20188,27343,37327,7155,7155,0,0,0,0
35433,24,4,34585,34585,35433,37212,848,848,0,0,0,0
29913,20,8,28458,28652,29913,36980,1261,1455,194,0,0,0
35193,19,32,28412,28412,35193,45055,6781,6781,0,0,0,0
35675,23,4,33865,33865,35675,39257,1810,1810,0,0,0,0
30160,19,64,28412,28412,30160,45055,1748,1748,0,0,0,0
35675,20,8,28458,28652,35675,36980,7023,7217,194,0,0,0
31127,2,64,3036,3036,31127,152208,28091,28091,0,0,0,0
32094,21,64,28497,28652,32094,54660,3442,3597,155,0,0,0
36680.0,2,2,3036,3036,36680.0,152208,33644.0,33644,0,0,0,0
34832,23,64,33865,33865,34832,39257,967,967,0,0,0,0
36436,24,1,34585,34585,36436,37212,1851,1851,0,0,0,0
38725,22,32,29666,29666,38725,69707,9059,9059,0,0,0,0
35319,24,64,34585,34585,35319,37212,734,734,0,0,0,0
36678,21,16,28497,28652,36678,54660,8026,8181,155,0,0,0
39730,32,8,38877,38965,39730,39794,765,853,88,0,0,0
36981,22,32,29666,29666,36981,69707,7315,7315,0,0,0,0
40413,31,16,38483,38483,40413,40416,1930,1930,0,0,0,0
40655,30,8,38085,38085,40655,41537,2570,2570,0,0,0,0
37948,27,16,35818,36014,37948,51055,1934,2130,196,0,0,0
38725,23,1,33865,33865,38725,39257,4860,4860,0,0,0,0
42337,36,16,40717,40895,42337,43819,1442,1620,178,0,0,0
42819,27,16,35818,35915,42819,51055,6904,7001,97,0,0,0
42819,25,4,34951,34951,42819,46694,7868,7868,0,0,0,0
38730,30,16,38085,38188,38730,41537,542,645,103,0,0,0
44405,37,32,43443,43443,44405,47464,962,962,0,0,0,0
39730,32,2,38877,38965,39730,39794,765,853,88,0,0,0
45384,38,4,44662,44662,45384,45768,722,722,0,0,0,0
39735,32,8,38877,38970,39735,39794,765,858,93,0,0,0
39982,31,64,38483,38483,39982,40416,1499,1499,0,0,0,0
40413,31,2,38483,38483,40413,40416,1930,1930,0,0,0,0
46755,29,16,37058,37058,46755,54089,9697,9697,0,0,0,0
46755,26,8,35774,35915,46755,49635,10840,10981,141,0,0,0
47237,40,16,46513,46513,47237,47060,724,724,0,0,0,0
49159,39,16,46204,46204,49159,57020,2955,2955,0,0,0,0
54103,33,64,39248,39248,54103,108533,14855,14855,0,0,0,0
41166,30,1,38085,38085,41166,41537,3081,3081,0,0,0,0
55545,34,4,40171,40171,55545,78929,15374,15374,0,0,0,0
41648,22,1,29666,29666,41648,69707,11982,11982,0,0,0,0
41171,25,16,34951,35072,41171,46694,6099,6220,121,0,0,0
43330,36,8,40717,40924,43330,43819,2406,2613,207,0,0,0
41898,36,64,40717,40924,41898,43819,974,1181,207,0,0,0
57292,43,8,57003,57050,57292,57769,242,289,47,0,0,0
43345,29,32,37058,37221,43345,54089,6124,6287,163,0,0,0
43812,27,4,35818,35915,43812,51055,7897,7994,97,0,0,0
58332,44,8,57610,57610,58332,59067,722,722,0,0,0,0
45624,38,2,44662,44662,45624,45768,962,962,0,0,0,0
45624,25,1,34951,34951,45624,46694,10673,10673,0,0,0,0
44552,37,32,43443,43585,44552,47464,967,1109,142,0,0,0
60489,28,32,36194,36194,60489,149156,24295,24295,0,0,0,0
60489,8,16,11477,11477,60489,112804,49012,49012,0,0,0,0
61872,45,16,59527,59527,61872,73400,2345,2345,0,0,0,0
62834,46,16,61390,61390,62834,63932,1444,1444,0,0,0,0
63556,42,32,56810,56810,63556,91461,6746,6746,0,0,0,0
47235,40,16,46513,46513,47235,47060,722,722,0,0,0,0
45279,38,16,44662,44792,45279,45768,487,617,130,0,0,0
68268,18,32,24936,24936,68268,175734,43332,43332,0,0,0,0
68990,48,32,66346,66346,68990,83747,2644,2644,0,0,0,0
47477,37,4,43443,43570,47477,47464,3907,4034,127,0,0,0
71693,50,4,70669,70669,71693,72944,1024,1024,0,0,0,0
74222,49,32,69004,69230,74222,74598,4992,5218,226,0,0,0
74704,51,16,71211,71211,74704,76235,3493,3493,0,0,0,0
48679,26,8,35774,35915,48679,49635,12764,12905,141,0,0,0
46451,26,8,35774,35774,46451,49635,10677,10677,0,0,0,0
75993,47,32,65524,65524,75993,113606,10469,10469,0,0,0,0
50841,2,8,3036,3036,50841,152208,47805,47805,0,0,0,0
79281,54,16,78559,78559,79281,80343,722,722,0,0,0,0
