time,idle_node,busy_node,full_node,fra_gpu,busy_gpu,pending_job,running_job,completed_job,len_g1,len_g2,len_g4,len_g8,len_g16,len_g32,len_g64
0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
240,7,1,0,7,1,0,1,0,1,0,0,0,0,0,0
240,0,0,0,0,0,0,0,0
1822,7,1,0,6,2,0,1,1,1,0,0,0,0,0,0
1822,0,0,0,0,0,0,0,1
3120,7,1,0,6,2,0,2,1,1,0,0,0,0,0,0
3120,0,0,0,0,0,0,0,1
3385,7,1,0,5,3,0,3,1,1,0,0,0,0,0,0
3385,0,0,0,0,0,0,0,1
4001,7,1,0,4,4,0,4,1,1,0,0,0,0,0,0
4001,0,0,0,0,0,0,0,1
4538,7,1,0,3,5,0,5,1,1,0,0,0,0,0,0
4538,0,0,0,0,0,0,0,1
5487,7,1,0,2,6,0,4,3,1,0,0,0,0,0,0
5487,0,0,0,0,0,0,0,2
6886,6,2,0,10,6,0,4,4,1,1,0,0,0,0,0
6886,0,0,0,0,0,0,0,2
7126,6,2,0,10,6,0,5,4,1,1,0,0,0,0,0
7126,0,0,0,0,0,0,0,2
8627,6,2,0,9,7,0,5,6,1,1,0,0,0,0,0
8627,0,0,0,0,0,0,0,2
9137,6,2,0,9,7,0,5,7,1,1,0,0,0,0,0
9137,0,0,0,0,0,0,0,2
10430,6,2,0,8,8,0,6,7,1,1,0,0,0,0,0
10430,0,0,0,0,0,0,0,2
10670,6,2,0,7,9,0,6,8,1,1,0,0,0,0,0
10670,0,0,0,0,0,0,0,2
10962,6,2,0,7,9,0,7,8,1,1,0,0,0,0,0
10962,0,0,0,0,0,0,0,2
12113,6,2,0,6,10,0,6,10,1,1,0,0,0,0,0
12113,0,0,0,0,0,0,0,4
12353,6,2,0,7,9,0,7,10,1,1,0,0,0,0,0
12353,0,0,0,0,0,0,0,4
14961,6,2,0,7,9,0,6,12,1,1,0,0,0,0,0
14961,0,0,0,0,0,0,0,6
17047,6,2,0,7,9,0,7,12,1,1,0,0,0,0,0
17047,0,0,0,0,0,0,0,6
17287,6,2,0,6,10,0,8,12,1,1,0,0,0,0,0
17287,0,0,0,0,0,0,0,6
17800,6,2,0,4,12,0,10,12,1,1,0,0,0,0,0
17800,0,0,0,0,0,0,0,6
20319,6,2,0,11,5,0,11,12,1,1,0,0,0,0,0
20319,0,0,0,0,0,0,0,6
20751,6,2,0,11,5,0,12,12,1,1,0,0,0,0,0
20751,0,0,0,0,0,0,0,6
20991,6,2,0,11,5,0,13,12,1,1,0,0,0,0,0
20991,0,0,0,0,0,0,0,6
21464,6,2,0,11,5,0,14,12,1,1,0,0,0,0,0
21464,0,0,0,0,0,0,0,6
21704,5,3,0,15,9,0,15,12,1,1,1,0,0,0,0
21704,0,0,0,0,0,0,0,6
21944,5,3,0,15,9,0,16,12,1,1,1,0,0,0,0
21944,0,0,0,0,0,0,0,6
22235,5,3,0,15,9,0,17,12,1,1,1,0,0,0,0
22235,0,0,0,0,0,0,0,6
22851,1,7,0,30,26,0,17,13,5,1,1,0,0,0,0
22851,0,0,0,0,0,0,0,7
23091,5,3,0,13,11,0,18,13,1,1,1,0,0,0,0
23091,0,0,0,0,0,0,0,7
23331,0,8,0,31,33,0,19,13,5,1,1,1,0,0,0
23331,0,0,0,0,0,0,0,7
23571,4,4,0,13,19,0,20,13,1,1,1,1,0,0,0
23571,0,0,0,0,0,0,0,7
24102,3,5,0,20,20,0,21,13,2,1,1,1,0,0,0
24102,0,0,0,0,0,0,0,7
24410,4,4,0,13,19,0,20,15,2,0,1,1,0,0,0
24410,0,0,0,0,0,0,0,9
24650,3,5,0,13,27,0,21,15,2,0,1,2,0,0,0
24650,0,0,0,0,0,0,0,9
26066,4,4,0,17,15,0,21,16,2,0,1,1,0,0,0
26066,0,0,0,0,0,0,0,10
26797,4,4,0,16,16,0,19,19,2,0,1,1,0,0,0
26797,0,0,0,0,0,0,0,13
27722,4,4,0,15,17,0,20,19,2,0,1,1,0,0,0
27722,0,0,0,0,0,0,0,13
27962,4,4,0,14,18,0,21,19,2,0,1,1,0,0,0
27962,0,0,0,0,0,0,0,13
32316,4,4,0,14,18,0,16,25,2,0,1,1,0,0,0
32316,0,0,0,0,0,0,0,18
34086,5,3,0,7,17,0,17,25,1,0,1,1,0,0,0
34086,0,0,0,0,0,0,0,18
34326,5,3,0,7,17,0,17,26,1,0,1,1,0,0,0
34326,0,0,0,0,0,0,0,18
34566,5,3,0,7,17,0,18,26,1,0,1,1,0,0,0
34566,0,0,0,0,0,0,0,18
35716,4,4,0,14,18,0,19,26,2,0,1,1,0,0,0
35716,0,0,0,0,0,0,0,18
36834,5,3,0,13,11,0,16,30,2,0,0,1,0,0,0
36834,0,0,0,0,0,0,0,22
39314,5,3,0,13,11,0,16,31,2,0,0,1,0,0,0
39314,0,0,0,0,0,0,0,23
39808,5,3,0,12,12,0,17,31,2,0,0,1,0,0,0
39808,0,0,0,0,0,0,0,23
41402,5,3,0,11,13,0,17,32,2,0,0,1,0,0,0
41402,0,0,0,0,0,0,0,24
42401,4,4,0,12,20,0,18,32,2,0,0,2,0,0,0
42401,0,0,0,0,0,0,0,24
42726,4,4,0,11,21,0,19,32,2,0,0,2,0,0,0
42726,0,0,0,0,0,0,0,24
