time,cpu0,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,cpu8,cpu9,cpu10,cpu11,cpu12,cpu13,cpu14,cpu15,cpu16,cpu17,cpu18,cpu19,cpu20,cpu21,cpu22,cpu23,cpu24,cpu25,cpu26,cpu27,cpu28,cpu29,cpu30,cpu31
0
219316
251674
251734
256418
256478
258863
258923
259585
259645
262503
262563
268877
273432
274530
276110
308826
309095
310067
310127
314356
314416
328412
328472
365624
368092
396126
409806
409866
438136
445554
485979
499454
552756
559930
571052
571334
580807
587485
595709
625627
627863
658517
658577
667980
668040
693194
693254
714019
743407
917930
977077
996104
1060037
1070705
1070765
1085610
1088036
1088096
1089801
1090064
1090124
1094822
1108307
1122029
1122645
1148546
1148606
1151950
1176018
1179128
1184261
1184321
1196785
1196845
1209585
1221987
1222047
1281443
1281503
1282384
1282444
1305672
1307066
1307455
1319234
1322235
1322761
1330834
1330894
1362294
1362354
1388150
1422424
1520982
1565365
1566328
1571362
1571422
1571742
1610864
1610924
1630983
1631043
1631317
1631377
1647890
1651211
1664217
1664277
1667778
1667838
1668328
1670135
1670195
1687101
1687161
1695296
1696457
1716607
1716667
1721528
1722100
1743219
1743558
1777206
1784253
1819146
1820628
1821515
1821575
1847078
1904135
1904195
1905347
1905407
1907469
1907529
1920806
1922368
1927711
1927771
1932851
1936352
2013026
2013086
2017157
2017217
2036839
2059484
2063814
2097269
2129795
2161106
2161166
2161425
2161666
2247257
2247322
2247429
2248491
2257491
2302903
2352993
2359902
2360615
2360675
2361910
2386703
2388654
2391840
2478146
2495057
2505721
2545486
2545546
2546184
2548010
2551437
2551497
2561761
2561821
2574992
2579225
2584996
2591838
2636760
2644740
2711038
2724456
2728286
2731218
2731278
2737914
2737974
2738675
2738735
2738836
2758116
2763018
2765561
2777686
2778950
2779788
2810910
2820995
2821065
2821125
2821972
2824613
2827652
2831461
2831521
2831581
2836521
2840204
2843377
2843510
2847602
2851413
2904763
2905860
2905920
2922459
2926520
2931823
2931883
2971942
2973384
2974036
2974311
2989074
2989134
2991493
2998773
2998833
3006294
3007080
3021108
3025374
3027806
3072212
3076202
3078614
3079751
3082227
3089337
3089397
3092021
3105066
3107496
3118878
3124356
3127777
3127837
3164923
3249391
3360917
3360977
3363744
3363804
3370867
3374277
3379909
3386654
3386714
3388149
3392448
3421884
3422723
3427083
3427143
3427409
3447594
3447654
3452699
3452759
3483503
3484764
3507025
3507742
3512167
3516797
3516857
3527660
3530044
3531413
3536814
3544128
3546896
3547060
3550915
3550979
3558450
3559452
3562846
3562906
3563086
3568059
3572596
3582036
3583142
3583917
3592464
3592543
3601029
3601089
3601773
3603702
3603762
3606502
3606562
3619932
3622365
3623885
3623945
3625591
3626130
3626705
3629107
3630868
3637157
3648283
3652534
3653192
3654028
3654525
3654706
3672278
3673999
3680694
3682946
3696926
3696986
3698209
3699634
3699860
3714878
3715545
3738571
3738631
3743782
3743842
3767636
3767699
3768325
3769346
3778315
3792131
3792191
3794017
3798799
3807516
3816980
3817040
3853696
3877453
3939267
3939327
3944029
3948161
3948643
3948703
3957067
3966520
3966580
3974498
3974558
3980444
3982911
3986839
3999273
3999556
4010260
4028354
4029438
4030894
4033191
4040789
4058834
4061631
4066328
4078122
4085613
4087783
4094914
4104147
4104207
4106572
4106632
4116253
4117802
4117862
4117922
4120739
4120799
4129096
4129470
4138291
4143244
4144172
4144232
4145359
4145419
4177967
4178027
4195333
4195393
4195859
4195919
4197102
4214060
4219964
4230304
4244520
4264552
4264612
4277990
4278050
4278531
4287927
4289677
4297167
4301044
4301104
4308272
4317309
4318309
4324607
4328608
4345678
4345738
4351510
4351570
4360425
4364435
4364901
4364961
4368189
4371271
4373711
4376515
4381717
4383498
4386282
4386516
4386576
4395791
4399695
4408517
4408577
4409989
4422354
4433325
4441407
4442906
4442966
4469635
4527004
4546987
4551846
4566782
4566842
4568455
4568515
4569354
4574969
4575469
4589360
4590543
4592449
4594662
4598745
4615073
4615133
4639376
4673853
4673913
4695290
4695350
4716661
4717360
4717420
4725074
4725728
4725788
4727850
4732988
4733622
4734943
4740627
4741730
4743241
4748288
4757441
4759087
4765129
4765923
4766517
4767247
4773262
4773701
4797574
4804855
4810870
4820618
4820678
4829390
4831679
4831786
4836320
4842455
4847985
4849339
4867324
4878738
4885620
4887117
4887894
4891412
4894407
4897447
4905368
4905428
4910787
4911112
4931024
4933348
4936560
4937415
4941906
4943145
4944021
4945235
4945295
4950105
4955329
4959394
4961281
4961341
4986899
4993941
