time,ddl_satis_ratio,cluster_spec,trace_file,scheduler,scheme
20241212-04-38-57,0.8926174496644296,cluster_specs/n8g8.csv,../traces_for_ElasticFlow/200jobs_900lam_0.2.csv,ef-accessctrl,elastic
