time,job_id,num_gpu,submit_time,start_time,end_time,ddl,executed_time,JCT,pending_time,preempt,promote,best_effort_job
732.0,1,16,129,240,732.0,926,492.0,603,111,0,0,0
3875.0,3,8,3120,3120,3875.0,4003,755.0,755,0,0,0,0
4357.0,5,8,4001,4115.0,4357.0,4609,242.0,356,114.0,0,0,0
5079.0,4,8,3385,3385,5079.0,9669,1694.0,1694,0,0,0,0
5729,6,16,4538,4597.0,5729,7339,1132.0,1191,59.0,0,0,0
7848,10,32,7001,7126,7848,7816,722,847,125,0,0,0
8090,9,16,6975,7126,8090,8541,964,1115,151,0,0,0
9109,11,8,8627,8627,9109,9223372036854775807,482,482,0,0,0,1
11444,14,1,10432,10670,11444,11408,774,1012,238,0,0,0
11686,15,16,10962,10962,11686,12360,724,724,0,0,0,0
12595,13,32,10430,10430,12595,14798,2165,2165,0,0,0,0
13557,7,8,5487,5487,13557,18059,8070,8070,0,0,0,0
13557,17,4,12347,12353,13557,9223372036854775807,1204,1210,6,0,0,1
15683,12,8,9137,9349,15683,9223372036854775807,6334,6546,212,0,0,1
19482,16,16,12113,12113,19482,9223372036854775807,7369,7369,0,0,0,1
19724,20,8,17075,17287,19724,22844,2437,2649,212,0,0,0
22186,19,4,17047,17047,22186,30412,5139,5139,0,0,0,0
22668,23,4,20319,20319,22668,24912,2349,2349,0,0,0,0
23870,24,8,20751,20751,23870,9223372036854775807,3119,3119,0,0,0,1
24352,32,1,23326,23388,24352,24195,964,1026,62,0,0,0
25558.0,30,2,22851,22908,25558.0,9223372036854775807,2650.0,2707,57,0,0,1
28204,38,16,26797,26797,28204,27907,1407,1407,0,0,0,0
28926,31,4,23090,23148,28926,9223372036854775807,5778,5836,58,0,0,1
28926,36,4,24430,24592,28926,29306,4334,4496,162,0,0,0
29888,21,1,17098,17287,29888,9223372036854775807,12601,12790,189,0,0,1
29888,37,1,26066,26066,29888,30129,3822,3822,0,0,0,0
30130,25,16,20971,20991,30130,9223372036854775807,9139,9159,20,0,0,1
31332,27,1,21491,21704,31332,31219,9628,9841,213,0,0,0
35048,43,2,34201,34326,35048,9223372036854775807,722,847,125,0,0,1
35290,44,4,34566,34566,35290,36667,724,724,0,0,0,0
36198,29,2,22235,22426,36198,36206,13772,13963,191,0,0,0
37796,22,1,17800,17800,37796,55698,19996,19996,0,0,0,0
40050,39,16,27722,27722,40050,9223372036854775807,12328,12328,0,0,0,1
40532,46,2,36834,36834,40532,40657,3698,3698,0,0,0,0
43208,45,1,35716,35716,43208,51404,7492,7492,0,0,0,0
44486,50,1,42401,42401,44486,9223372036854775807,2085,2085,0,0,0,1
48251,49,2,41402,41402,48251,50219,6849,6849,0,0,0,0
49291,33,1,23548,23628,49291,90112,25663,25743,80,0,0,0
49291,48,1,39808,39808,49291,53909,9483,9483,0,0,0,0
49291,54,1,47135,47135,49291,49138,2156,2156,0,0,0,0
50013,57,1,48601,48809,50013,9223372036854775807,1204,1412,208,0,0,1
51251,51,1,42726,42726,51251,51270,8525,8525,0,0,0,0
52379,61,2,50940,51009,52379,52493,1370,1439,69,0,0,0
52379,59,1,50288,50288,52379,52589,2091,2091,0,0,0,0
53231,56,2,48569,48569,53231,53283,4662,4662,0,0,0,0
54944,62,1,51657,51657,54944,55070,3287,3287,0,0,0,0
56303,66,2,54702,54702,56303,56371,1601,1601,0,0,0,0
56940,60,8,50769,50769,56940,58539,6171,6171,0,0,0,0
57602,34,1,24102,24110,57602,57978,33492,33500,8,0,0,0
58084,63,16,52749,52749,58084,9223372036854775807,5335,5335,0,0,0,1
59137,71,2,58415,58415,59137,59182,722,722,0,0,0,0
59137,70,1,57810,57842,59137,61032,1295,1327,32,0,0,0
59379,68,1,56698,56698,59379,59250,2681,2681,0,0,0,0
61301,73,1,58482,58655,61301,9223372036854775807,2646,2819,173,0,0,1
63735,75,4,63253,63253,63735,63763,482,482,0,0,0,0
63735,74,4,59576,59619,63735,9223372036854775807,4116,4159,43,0,0,1
64305,47,32,39314,39314,64305,98606,24991,24991,0,0,0,0
65041.0,76,64,64063,64063,65041.0,64596,978.0,978,0,0,0,0
65283.0,55,32,47769,47769,65283.0,66798,17514.0,17514,0,0,0,0
65283.0,52,16,43524,43524,65283.0,66290,21759.0,21759,0,0,0,0
65283.0,42,1,34086,34086,65283.0,66179,31197.0,31197,0,0,0,0
67925.0,77,2,64513,64545,67925.0,69448,3380.0,3412,32,0,0,0
68887.0,28,1,21716,21944,68887.0,159549,46943.0,47171,228,0,0,0
71433,80,1,68928,69127.0,71433,71565,2306.0,2505,199.0,0,0,0
73851,2,8,1822,1822,73851,190552,72029,72029,0,0,0,0
74333,85,1,73609,73609,74333,9223372036854775807,724,724,0,0,0,1
75055,84,1,72960,72962,75055,77881,2093,2095,2,0,0,0
76833,86,4,76351,76351,76833,77380,482,482,0,0,0,0
78204,87,1,77127,77127,78204,78144,1077,1077,0,0,0,0
78446,88,1,77680,77680,78446,78484,766,766,0,0,0,0
79168,82,4,70951,70951,79168,9223372036854775807,8217,8217,0,0,0,1
79168,89,2,77962,77962,79168,79213,1206,1206,0,0,0,0
79168,69,2,57360,57360,79168,9223372036854775807,21808,21808,0,0,0,1
80370,90,2,78677,78686,80370,81050,1684,1693,9,0,0,0
85402,8,16,6886,6886,85402,9223372036854775807,78516,78516,0,0,0,1
85884,94,16,84440,84440,85884,86866,1444,1444,0,0,0,0
86878,81,4,70253,70253,86878,9223372036854775807,16625,16625,0,0,0,1
86878,91,2,81511,81511,86878,88685,5367,5367,0,0,0,0
87128.0,95,8,86396,86396,87128.0,87444,732.0,732,0,0,0,0
87610,72,8,58442,58655,87610.0,94751,28955.0,29168,213,0,0,0
89583,97,16,89101,89101,89583,90077,482,482,0,0,0,0
91482,92,2,81517,81751,91482,96446,9731,9965,234,0,0,0
92204,100,2,91000,91000,92204,92085,1204,1204,0,0,0,0
94723,103,1,93648,93648,94723,94628,1075,1075,0,0,0,0
97675,105,8,94481,94481,97675,9223372036854775807,3194,3194,0,0,0,1
97675,108,4,95857,95857,97675,9223372036854775807,1818,1818,0,0,0,1
98157,102,4,92888,92888,98157,99747,5269,5269,0,0,0,0
98639,106,16,95078,95078,98639,9223372036854775807,3561,3561,0,0,0,1
98639,99,4,90500,90500,98639,98772,8139,8139,0,0,0,0
99601,114,8,99097,99119,99601,100243,482,504,22,0,0,0
99601,107,1,95475,95475,99601,100102,4126,4126,0,0,0,0
100305,113,1,98863,98879,100305,100070,1426,1442,16,0,0,0
101267,111,4,98286,98397,101267,102138,2870,2981,111,0,0,0
101749,112,1,98837,98879,101749,9223372036854775807,2870,2912,42,0,0,1
102471,117,2,101839,101989,102471,102416,482,632,150,0,0,0
103523,110,32,97433,97433,103523,103649,6090,6090,0,0,0,0
106158,115,1,99273,99359,106158,106768,6799,6885,86,0,0,0
106880,119,1,104716,104716,106880,107695,2164,2164,0,0,0,0
107602,109,1,96553,96553,107602,118053,11049,11049,0,0,0,0
107844,121,32,106507,106638,107844,107809,1206,1337,131,0,0,0
108086,120,1,106242,106398,108086,108005,1688,1844,156,0,0,0
109655,116,4,100063,100063,109655,109680,9592,9592,0,0,0,0
109897,122,8,108167,108326,109897,9223372036854775807,1571,1730,159,0,0,1
110379,126,2,109279,109413,110379,110283,966,1100,134,0,0,0
111341,125,16,109266,109413,111341,9223372036854775807,1928,2075,147,0,0,1
111341,118,1,103281,103281,111341,113353,8060,8060,0,0,0,0
113790,132,16,112237,112412,113790,9223372036854775807,1378,1553,175,0,0,1
113790,134,4,113068,113068,113790,9223372036854775807,722,722,0,0,0,1
114512,135,1,113234,113308,114512,115199,1204,1278,74,0,0,0
114994,131,16,112172,112172,114994,9223372036854775807,2822,2822,0,0,0,1
115777,127,16,110547,110619,115777,118898,5158,5230,72,0,0,0
