time,ddl_satis_ratio,cluster_spec,trace_file,scheduler,scheme
20241212-04-50-50,0.40939597315436244,cluster_specs/n8g8.csv,../traces_for_ElasticFlow/200jobs_900lam_0.2.csv,themis,elastic
