time,job_id,num_gpu,submit_time,start_time,end_time,ddl,executed_time,JCT,pending_time,preempt,promote,best_effort_job
524,1,32,129,240,524,9223372036854775807,284,395,111,0,0,1
7366,9,64,6975,7126,7300,8424,174,325,151,0,0,0
10910,14,64,10432,10670,10841,11386,171,409,238,0,0,0
11390,15,64,10962,11150,11315,12208,165,353,188,0,0,0
14547,12,64,9137,9137,14547,18905,5410,5410,0,0,0,0
18338,20,64,17075,17287,18338,21761,1051,1263,212,0,0,0
19443,19,64,17047,17047,19443,37359,2396,2396,0,0,0,0
22526,21,64,17098,19443,22526,41962,3083,5428,2345,0,0,0
24650,31,64,23090,23091,24536,24847,1445,1446,1,0,0,0
24890,30,64,22851,22851,24738,26945,1887,1887,0,0,0,0
27037,37,64,26066,26066,27016,28971,950,950,0,0,0,0
28264,40,64,27908,27962,28264,28456,302,356,54,0,0,0
30646,39,64,27722,27722,30646,41232,2924,2924,0,0,0,0
35150,44,64,34566,34566,35150,35656,584,584,0,0,0,0
37828,45,64,35716,35716,37828,48649,2112,2112,0,0,0,0
39792,33,64,23548,24890,39792,49409,14902,16244,1342,0,0,0
42641,48,64,39808,40032,42641,51293,2609,2833,224,0,0,0
45287,42,32,34086,39792,45287,62218,5495,11201,5706,0,0,0
47487,49,32,41402,42641,47487,51795,4846,6085,1239,0,0,0
49643,57,64,48601,48809,49643,49528,834,1042,208,0,0,0
51411,61,32,50940,51009,51411,52198,402,471,69,0,0,0
52256,62,64,51657,51657,52256,54057,599,599,0,0,0,0
56394,60,64,50769,50769,56394,56544,5625,5625,0,0,0,0
59320,63,64,52749,56394,59320,61391,2926,6571,3645,0,0,0
64303,74,64,59576,59576,64193,64672,4617,4617,0,0,0,0
65549,77,64,64513,64543,65464,70295,921,951,30,0,0,0
73541,55,64,47769,47769,73541,71342,25772,25772,0,0,0,0
74472,82,64,70951,73541,74472,79772,931,3521,2590,0,0,0
77367,87,64,77127,77127,77367,79001,240,240,0,0,0,0
79406,78,64,64681,74472,79406,80438,4934,14725,9791,0,0,0
86012,47,64,39314,45287,86012,80718,40725,46698,5973,0,0,0
86636,94,32,84440,86012,86403,88399,391,1963,1572,0,0,0
91642,100,32,91000,91000,91642,92926,642,642,0,0,0,0
93440,69,32,57360,86636,93440,96066,6804,36080,29276,0,0,0
95318,105,32,94481,94481,95101,97396,620,620,0,0,0,0
96146,108,32,95857,95857,96146,96963,289,289,0,0,0,0
97673,99,32,90500,93440,97590,103778,4150,7090,2940,0,0,0
100970,109,32,96553,97673,100970,111265,3297,4417,1120,0,0,0
107740,58,32,48851,86012,107740,86644,21728,58889,37161,0,0,0
109653,125,64,109266,109413,109645,111174,232,379,147,0,0,0
112652,132,32,112237,112412,112581,112662,169,344,175,0,0,0
112892,127,64,110547,110547,112886,114825,2339,2339,0,0,0,0
113852,135,32,113234,113372,113652,114384,280,418,138,0,0,0
116994,141,64,116135,116353,116994,116903,641,859,218,0,0,0
119084,140,64,116113,116113,119084,120457,2971,2971,0,0,0,0
119668,146,32,119428,119428,119567,119950,139,139,0,0,0,0
119668,138,32,115186,115186,119585,120974,4399,4399,0,0,0,0
126509,2,64,1822,1822,126509,141674,124687,124687,0,0,0,0
136192,166,64,135001,135001,136192,138705,1191,1191,0,0,0,0
136912,164,64,133777,133777,136710,143555,2933,2933,0,0,0,0
137796,161,64,131955,131955,137796,146474,5841,5841,0,0,0,0
144509,174,64,143681,143681,144509,147907,828,828,0,0,0,0
148989,180,64,148516,148749,148987,150870,238,471,233,0,0,0
150042,173,64,141921,141921,150042,156810,8121,8121,0,0,0,0
150995,181,64,150415,150415,150995,163107,580,580,0,0,0,0
165224,190,64,162701,162701,165224,168339,2523,2523,0,0,0,0
171338,189,64,162061,162061,171338,169975,9277,9277,0,0,0,0
182823,195,64,165239,171338,182823,182102,11485,17584,6099,0,0,0
226154,157,64,126242,126509,226154,215582,99645,99912,267,0,0,0
235646,142,64,116575,226154,235646,244065,9492,119071,109579,0,0,0
333309,64,64,53759,235646,333309,352510,97663,279550,181887,0,0,0
568850,93,64,82894,333309,568850,408872,235541,485956,250415,0,0,0
674371,163,64,132836,568850,674371,420845,105521,541535,436014,0,0,0
745076,124,64,109251,674371,745076,424288,70705,635825,565120,0,0,0
745689,3,32,3120,745076,745689,9223372036854775807,613,742569,741956,0,0,1
747157,4,32,3385,745689,747157,9223372036854775807,1468,743772,742304,0,0,1
747397,5,32,4001,747157,747273,9223372036854775807,116,743272,743156,0,0,1
748315,6,32,4538,747397,748315,9223372036854775807,918,743777,742859,0,0,1
755077,7,32,5487,748315,755077,9223372036854775807,6762,749590,742828,0,0,1
798850,8,32,6886,755077,798850,9223372036854775807,43773,791964,748191,0,0,1
799438,10,32,7001,798850,799438,9223372036854775807,588,792437,791849,0,0,1
799678,11,32,8627,799438,799639,9223372036854775807,201,791012,790811,0,0,1
800012,13,32,10430,799678,800012,9223372036854775807,334,789582,789248,0,0,1
807435,16,32,12113,800012,807435,9223372036854775807,7423,795322,787899,0,0,1
807826,17,32,12347,807435,807826,9223372036854775807,391,795479,795088,0,0,1
840878,18,32,14961,807826,840878,9223372036854775807,33052,825917,792865,0,0,1
848001,0,32,0,0,848001,9223372036854775807,848001,848001,0,0,0,1
848088,22,64,17800,840878,848088,9223372036854775807,7210,830288,823078,0,0,1
848901,23,64,20319,848088,848901,9223372036854775807,813,828582,827769,0,0,1
849283,24,64,20751,848901,849283,9223372036854775807,382,828532,828150,0,0,1
855709,25,64,20971,849283,855709,9223372036854775807,6426,834738,828312,0,0,1
867586,26,64,21464,855709,867586,9223372036854775807,11877,846122,834245,0,0,1
869036,27,64,21491,867586,869036,9223372036854775807,1450,847545,846095,0,0,1
893462,28,64,21716,869036,893462,9223372036854775807,24426,871746,847320,0,0,1
898196,29,64,22235,893462,898196,9223372036854775807,4734,875961,871227,0,0,1
898891,32,64,23326,898196,898891,9223372036854775807,695,875565,874870,0,0,1
910446,34,32,24102,898891,910446,9223372036854775807,11555,886344,874789,0,0,1
1127502,35,64,24410,898891,1127502,9223372036854775807,228611,1103092,874481,0,0,1
1128309,36,64,24430,1127502,1128309,9223372036854775807,807,1103879,1103072,0,0,1
1128849,38,64,26797,1128309,1128849,9223372036854775807,540,1102052,1101512,0,0,1
