time,job_id,num_gpu,submit_time,start_time,end_time,ddl,executed_time,JCT,pending_time,preempt,promote,best_effort_job
4046,488be9a1-81e5-7112-da79-b9dc90bf5f7f,64,3799,3853,4046,5249,193,247,54,0,0,0
4046,e12a6642-0250-c97d-8cb1-b6771a395572,64,3816,3853,4046,4781,193,230,37,0,0,0
4046,bc55dba0-58c8-f7e4-b81e-494dab1230cb,64,3799,3853,4046,4871,193,247,54,0,0,0
4113,3d84456b-6929-14f2-9dd5-7793b7d82a86,64,3794,3853,4113,5346,260,319,59,0,0,0
4113,40a87869-bd1a-51ad-d029-1cd0a70a2229,64,3799,3853,4113,4840,260,314,54,0,0,0
4305,7b658187-c302-20f6-4ccf-d47bab78655c,64,3979,3979,4305,5677,326,326,0,0,0,0
4305,531fc7e7-ce5c-cce7-26dc-27e23b730749,32,3795,3853,4305,5164,452,510,58,0,0,0
4305,d36ea58c-460e-000c-6306-d8ab27964133,32,3793,3793,4305,4573,512,512,0,0,0,0
4305,10f377f9-92a4-0698-729e-5d522b6c6636,32,3812,3853,4305,4595,452,493,41,0,0,0
4442.0,4cd7a84e-5e88-6e1c-d5a9-192ee5190e9a,16,3802,3853,4442.0,4510,589.0,640,51,0,0,0
4569.0,24785248-c0b5-770f-4b6d-35a0c7268b74,64,4178,4178,4569.0,7315,391.0,391,0,0,0,0
5008.0,47b3c7f8-5cc9-c11b-5252-2ad9c063c05f,32,4181,4238,5008.0,6928,770.0,827,57,0,0,0
5075.0,a709ea60-037a-77a6-97d6-e4557008abd1,32,4183,4238,5075.0,8937,837.0,892,55,0,0,0
5512.0,c3943229-9193-4764-3a43-ab38650e1236,16,4178,4178,5512.0,5917,1334.0,1334,0,0,0,0
6567,63999898-8f8e-95de-7871-d97e2a6c4063,32,6102,6140,6567,6989,427,465,38,0,0,0
6567,d037c5e3-3183-1b8a-98b9-562608ab8a4b,8,6080,6080,6567,6833,487,487,0,0,0,0
6567,411bf458-4230-28a3-ca2d-1d1aa3913b9b,8,5858,5858,6567,6255,709,709,0,0,0,0
6634,c442a9c7-8e50-917c-b38e-5c3b5f42695c,8,6160,6200,6634,6944,434,474,40,0,0,0
