time,ddl_satis_ratio,cluster_spec,trace_file,scheduler,scheme
20241223-01-38-33,0.31983385254413293,cluster_specs/n64g8.csv,../traces_for_ElasticFlow/cluster02.csv,gandiva,gandiva
