time,idle_node,busy_node,full_node,fra_gpu,busy_gpu,pending_job,running_job,completed_job,len_g1,len_g2,len_g4,len_g8,len_g16,len_g32,len_g64
5010,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5010,0,0,0,0,0,0,0,0
5070,63,1,0,7,1,0,1,0,1,0,0,0,0,0,0
5070,0,0,0,0,0,0,0,0
5377,63,1,0,6,2,0,2,0,1,0,0,0,0,0,0
5377,0,0,0,0,0,0,0,0
6140,62,2,0,6,10,0,3,0,1,0,0,1,0,0,0
6140,0,0,0,0,0,0,0,0
7353,62,2,0,4,12,0,2,2,0,0,1,1,0,0,0
7353,0,0,0,0,0,0,0,0
8279,61,3,0,11,13,0,3,2,1,0,1,1,0,0,0
8279,0,0,0,0,0,0,0,0
8374,61,3,0,10,14,0,4,2,1,0,1,1,0,0,0
8374,0,0,0,0,0,0,0,0
9448,61,3,0,9,15,0,3,4,1,0,1,1,0,0,0
9448,0,0,0,0,0,0,0,1
9508,61,3,0,10,14,0,4,4,1,0,1,1,0,0,0
9508,0,0,0,0,0,0,0,1
9841,61,3,0,9,15,0,5,4,1,0,1,1,0,0,0
9841,0,0,0,0,0,0,0,1
10413,61,3,0,8,16,0,6,4,1,0,1,1,0,0,0
10413,0,0,0,0,0,0,0,1
11523,61,3,0,7,17,0,5,6,1,0,1,1,0,0,0
11523,0,0,0,0,0,0,0,2
11583,61,3,0,8,16,0,6,6,1,0,1,1,0,0,0
11583,0,0,0,0,0,0,0,2
12416,61,3,0,7,17,0,6,7,1,0,1,1,0,0,0
12416,0,0,0,0,0,0,0,3
13017,61,3,0,7,17,0,7,7,1,0,1,1,0,0,0
13017,0,0,0,0,0,0,0,3
13556,62,2,0,2,14,0,6,9,1,0,0,1,0,0,0
13556,0,0,0,0,0,0,0,3
13716,62,2,0,2,14,0,7,9,1,0,0,1,0,0,0
13716,0,0,0,0,0,0,0,3
14004,62,2,0,1,15,0,7,10,1,0,0,1,0,0,0
14004,0,0,0,0,0,0,0,3
14306,62,2,0,1,15,0,8,10,1,0,0,1,0,0,0
14306,0,0,0,0,0,0,0,3
14780,61,3,0,1,23,0,8,11,1,0,0,2,0,0,0
14780,0,0,0,0,0,0,0,4
14852,61,3,0,1,23,0,9,11,1,0,0,2,0,0,0
14852,0,0,0,0,0,0,0,4
16101,61,3,0,0,24,0,5,16,1,0,0,2,0,0,0
16101,0,0,0,0,0,0,0,8
16161,62,2,0,4,12,0,5,17,1,0,0,1,0,0,0
16161,0,0,0,0,0,0,0,8
16419,62,2,0,3,13,0,6,17,1,0,0,1,0,0,0
16419,0,0,0,0,0,0,0,8
16719,62,2,0,2,14,0,7,17,1,0,0,1,0,0,0
16719,0,0,0,0,0,0,0,8
27815,62,2,0,1,15,0,3,22,1,0,0,1,0,0,0
27815,0,0,0,0,0,0,0,9
29033,62,2,0,5,11,0,4,22,1,0,0,1,0,0,0
29033,0,0,0,0,0,0,0,9
30103,62,2,0,4,12,0,4,23,1,0,0,1,0,0,0
30103,0,0,0,0,0,0,0,10
